keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate
,0,0.008348834,-0.251705109,1,0,0,3.9564,square_button,1,2.6564,space,5.2227,0,0,0,8,1,1.3,images/target_square.jpg,,001,2022-12-12_11h24.08.358,choiceRTT,2021.2.3,MacIntel,59.99520038
,0,-0.162382192,-0.233705357,1,0,0,4.1214,cross_button,0,2.6214,space,4.1918,0,1,1,4,1,1.5,images/target_plus.jpg,,001,2022-12-12_11h24.08.358,choiceRTT,2021.2.3,MacIntel,59.99520038
,0,-0.181036086,-0.241359747,1,0,0,3.083,cross_button,0,1.983,space,0.6462,0,2,2,7,1,1.1,images/target_plus.jpg,,001,2022-12-12_11h24.08.358,choiceRTT,2021.2.3,MacIntel,59.99520038
,0,-0.216108631,-0.243250868,1,0,0,12.4995,cross_button,1,10.9995,space,2.9246,0,3,3,6,1,1.5,images/target_cross.jpg,,001,2022-12-12_11h24.08.358,choiceRTT,2021.2.3,MacIntel,59.99520038
,0,-0.216533358,-0.243250868,1,0,0,3.4526,cross_button,1,2.1526,space,2.1293,0,4,4,3,1,1.3,images/target_cross.jpg,,001,2022-12-12_11h24.08.358,choiceRTT,2021.2.3,MacIntel,59.99520038
,0,-0.216586062,-0.243250868,1,0,0,2.1343,cross_button,1,1.0343,space,0.7329,0,5,5,0,1,1.1,images/target_cross.jpg,,001,2022-12-12_11h24.08.358,choiceRTT,2021.2.3,MacIntel,59.99520038
