keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
v,0,0.228,,,,,,,,-0.872,b,0.032,0,0,0,0,1,1.1,images/target_cross.jpg,1,001,2022-07-18_13h21.53.636,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,,
c,0,3.126,,,,,,,,1.626,c,7.296,0,1,1,4,1,1.5,images/target_plus.jpg,1,001,2022-07-18_13h21.53.636,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,,
v,1,2.649,,,,,,,,1.349,v,2.691,0,2,2,8,1,1.3,images/target_square.jpg,1,001,2022-07-18_13h21.53.636,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,,
v,1,2.633,,,,,,,,1.133,v,4.218,0,3,3,2,1,1.5,images/target_square.jpg,1,001,2022-07-18_13h21.53.636,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,,
v,1,2.112,,,,,,,,1.012,space,1.979,0,4,4,5,1,1.1,images/target_square.jpg,1,001,2022-07-18_13h21.53.636,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,,
b,1,2.311,,,,,,,,1.011,space,1.414,0,5,5,1,1,1.3,images/target_plus.jpg,1,001,2022-07-18_13h21.53.636,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,,
c,1,2.345,,,,,,,,1.045,space,1.625,0,6,6,3,1,1.3,images/target_cross.jpg,1,001,2022-07-18_13h21.53.636,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,,
b,1,2.267,,,,,,,,1.167,space,0.701,0,7,7,7,1,1.1,images/target_plus.jpg,1,001,2022-07-18_13h21.53.636,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,,
c,1,2.365,,,,,,,,0.865,space,0.921,0,8,8,6,1,1.5,images/target_cross.jpg,1,001,2022-07-18_13h21.53.636,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,,
c,0,4.878,,,,,,,,3.778,,,,,,,,1.1,images/target_square.jpg,1,001,2022-07-18_13h21.53.636,choiceRTT,2021.2.3,Win32,59.95203837,space,1.247,0.356187291,0.496655518,0,0,0,0,0,0,5,1
b,1,2.512,,,,,,,,1.412,,,,,,,,1.1,images/target_plus.jpg,1,001,2022-07-18_13h21.53.636,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,0,1,1,7,1
b,1,1.907,,,,,,,,0.607,,,,,,,,1.3,images/target_plus.jpg,1,001,2022-07-18_13h21.53.636,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,0,2,2,1,1
c,1,2.249,,,,,,,,0.749,,,,,,,,1.5,images/target_cross.jpg,1,001,2022-07-18_13h21.53.636,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,0,3,3,6,1
c,1,2.253,,,,,,,,0.953,,,,,,,,1.3,images/target_cross.jpg,1,001,2022-07-18_13h21.53.636,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,0,4,4,3,1
v,1,2.134,,,,,,,,0.634,,,,,,,,1.5,images/target_square.jpg,1,001,2022-07-18_13h21.53.636,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,0,5,5,2,1
c,1,2.36,,,,,,,,1.26,,,,,,,,1.1,images/target_cross.jpg,1,001,2022-07-18_13h21.53.636,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,0,6,6,0,1
b,1,2.199,,,,,,,,0.699,,,,,,,,1.5,images/target_plus.jpg,1,001,2022-07-18_13h21.53.636,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,0,7,7,4,1
v,1,2.293,,,,,,,,0.993,,,,,,,,1.3,images/target_square.jpg,1,001,2022-07-18_13h21.53.636,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,0,8,8,8,1
c,1,2.013,,,,,,,,0.913,,,,,,,,1.1,images/target_cross.jpg,1,001,2022-07-18_13h21.53.636,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,1,0,9,0,1
b,1,2.288,,,,,,,,0.788,,,,,,,,1.5,images/target_plus.jpg,1,001,2022-07-18_13h21.53.636,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,1,1,10,4,1
v,0,0.016,,,,,,,,-1.084,,,,,,,,1.1,images/target_plus.jpg,1,001,2022-07-18_13h21.53.636,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,1,2,11,7,1
c,1,2.126,,,,,,,,0.826,,,,,,,,1.3,images/target_cross.jpg,1,001,2022-07-18_13h21.53.636,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,1,3,12,3,1
v,1,1.93,,,,,,,,0.83,,,,,,,,1.1,images/target_square.jpg,1,001,2022-07-18_13h21.53.636,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,1,4,13,5,1
v,1,1.874,,,,,,,,0.574,,,,,,,,1.3,images/target_square.jpg,1,001,2022-07-18_13h21.53.636,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,1,5,14,8,1
c,1,2.348,,,,,,,,0.848,,,,,,,,1.5,images/target_cross.jpg,1,001,2022-07-18_13h21.53.636,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,1,6,15,6,1
