participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
001,001,2023-12-10_24h37.30.340,choiceRTT,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001,001,2023-12-10_24h37.30.340,choiceRTT,2023.1.3,Win32,59.52380952,,0,-0.007407379,-0.237963019,1,0,0,3.744,square_button,1,2.644,,0,0,0,5,1,1.1,images/target_square.jpg,,,,,,,,,,,
001,001,2023-12-10_24h37.30.340,choiceRTT,2023.1.3,Win32,59.52380952,,0,-0.225,-0.259259288,1,0,0,3.1239,cross_button,1,1.8239,,0,1,1,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,
001,001,2023-12-10_24h37.30.340,choiceRTT,2023.1.3,Win32,59.52380952,,0,0.234259288,-0.250925954,1,0,0,2.1289,plus_button,1,1.0289,,0,2,2,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,
001,001,2023-12-10_24h37.30.340,choiceRTT,2023.1.3,Win32,59.52380952,,0,-0.19351849,-0.244444444,1,0,0,2.7398,cross_button,1,1.2398,,0,3,3,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,
001,001,2023-12-10_24h37.30.340,choiceRTT,2023.1.3,Win32,59.52380952,,0,0.254629686,-0.238888889,1,0,0,2.6573,plus_button,1,1.3573,,0,4,4,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,
001,001,2023-12-10_24h37.30.340,choiceRTT,2023.1.3,Win32,59.52380952,,0,-0.169444444,-0.25648151,1,0,0,2.3147,cross_button,1,1.2147,,0,5,5,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,
001,001,2023-12-10_24h37.30.340,choiceRTT,2023.1.3,Win32,59.52380952,,0,0.218518575,-0.249074131,1,0,0,2.9407,plus_button,1,1.4407,,0,6,6,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,
001,001,2023-12-10_24h37.30.340,choiceRTT,2023.1.3,Win32,59.52380952,,0,-0.022222222,-0.237963019,1,0,0,2.4071,square_button,1,0.9071,,0,7,7,2,1,1.5,images/target_square.jpg,,,,,,,,,,,
001,001,2023-12-10_24h37.30.340,choiceRTT,2023.1.3,Win32,59.52380952,,0,-0.008333333,-0.229629686,1,0,0,1.925,square_button,1,0.625,,0,8,8,8,1,1.3,images/target_square.jpg,,,,,,,,,,,
