keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
v,1,0.2349,,,,,,,,-1.0651,space,5.6731,0,0,0,8,1,1.3,images/target_square.jpg,,001,2022-07-12_15h01.10.892,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
c,0,2.9078,,,,,,,,1.8078,space,1.0811,0,1,1,7,1,1.1,images/target_plus.jpg,,001,2022-07-12_15h01.10.892,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
v,1,3.1107,,,,,,,,1.6107,space,0.6561,0,2,2,2,1,1.5,images/target_square.jpg,,001,2022-07-12_15h01.10.892,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
c,0,2.2418,,,,,,,,0.7418,space,2.5422,0,3,3,4,1,1.5,images/target_plus.jpg,,001,2022-07-12_15h01.10.892,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
c,1,2.8243,,,,,,,,1.5243,space,3.1643,0,4,4,3,1,1.3,images/target_cross.jpg,,001,2022-07-12_15h01.10.892,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
v,1,1.6122,,,,,,,,0.5122,space,0.8216,0,5,5,5,1,1.1,images/target_square.jpg,,001,2022-07-12_15h01.10.892,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
c,1,2.006,,,,,,,,0.506,space,0.5608,0,6,6,6,1,1.5,images/target_cross.jpg,,001,2022-07-12_15h01.10.892,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
c,1,1.7066,,,,,,,,0.6066,space,0.429,0,7,7,0,1,1.1,images/target_cross.jpg,,001,2022-07-12_15h01.10.892,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
b,1,2.0772,,,,,,,,0.7772,space,0.4151,0,8,8,1,1,1.3,images/target_plus.jpg,,001,2022-07-12_15h01.10.892,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
v,1,2.5722,,,,,,,,1.0722,,,,,,,,1.5,images/target_square.jpg,,001,2022-07-12_15h01.10.892,choiceRTT,2021.2.3,MacIntel,60.0024001,,-0.037603285,-0.236431071,1,0,0,0,0,0,2,1
b,1,2.7755,,,,,,,,1.2755,,,,,,,,1.5,images/target_plus.jpg,,001,2022-07-12_15h01.10.892,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,0,1,1,4,1
v,1,2.2583,,,,,,,,1.1583,,,,,,,,1.1,images/target_square.jpg,,001,2022-07-12_15h01.10.892,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,0,2,2,5,1
c,1,2.0369,,,,,,,,0.7369,,,,,,,,1.3,images/target_cross.jpg,,001,2022-07-12_15h01.10.892,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,0,3,3,3,1
b,1,2.0089,,,,,,,,0.7089,,,,,,,,1.3,images/target_plus.jpg,,001,2022-07-12_15h01.10.892,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,0,4,4,1,1
v,1,2.0472,,,,,,,,0.7472,,,,,,,,1.3,images/target_square.jpg,,001,2022-07-12_15h01.10.892,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,0,5,5,8,1
c,1,2.2938,,,,,,,,0.7938,,,,,,,,1.5,images/target_cross.jpg,,001,2022-07-12_15h01.10.892,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,0,6,6,6,1
c,1,1.827,,,,,,,,0.727,,,,,,,,1.1,images/target_cross.jpg,,001,2022-07-12_15h01.10.892,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,0,7,7,0,1
b,1,1.7254,,,,,,,,0.6254,,,,,,,,1.1,images/target_plus.jpg,,001,2022-07-12_15h01.10.892,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,0,8,8,7,1
c,0,2.3227,,,,,,,,0.8227,,,,,,,,1.5,images/target_plus.jpg,,001,2022-07-12_15h01.10.892,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,1,0,9,4,1
