response.keys,response.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.clicked_name,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,practiceTrials.order,isi,xPos,corrAns,participant,session,date,expName,psychopyVersion,frameRate
,0,0.3671875,0.032552083,1,0,0,targImage,1,0,8,3,1,7,1,0.375,n,ybysk,001,2020-08-03_10h28.07.215,choiceRTT,3.1.3,60
,0,-0.084635417,0.036458333,1,0,0,targImage,1,0,8,1,1,7,1,-0.125,v,ybysk,001,2020-08-03_10h28.07.215,choiceRTT,3.1.3,60
,0,-0.084635417,0.036458333,1,0,0,targImage,1,0,8,5,1,7,1,-0.125,v,ybysk,001,2020-08-03_10h28.07.215,choiceRTT,3.1.3,60
,0,-0.399739583,0.014322917,1,0,0,targImage,1,0,8,4,1,7,1,-0.375,c,ybysk,001,2020-08-03_10h28.07.215,choiceRTT,3.1.3,60
,0,-0.399739583,0.014322917,1,0,0,targImage,1,0,8,0,1,7,1,-0.375,c,ybysk,001,2020-08-03_10h28.07.215,choiceRTT,3.1.3,60
,0,0.14453125,0.037760417,1,0,0,targImage,1,0,8,2,1,7,1,0.125,b,ybysk,001,2020-08-03_10h28.07.215,choiceRTT,3.1.3,60
,0,0.14453125,0.037760417,1,0,0,targImage,1,0,8,6,1,7,1,0.125,b,ybysk,001,2020-08-03_10h28.07.215,choiceRTT,3.1.3,60
,0,0.359375,0.005208333,1,0,0,targImage,1,0,8,7,1,7,1,0.375,n,ybysk,001,2020-08-03_10h28.07.215,choiceRTT,3.1.3,60
