response.keys,response.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.clicked_name,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,practiceTrials.order,isi,xPos,corrAns,participant,session,date,expName,psychopyVersion,frameRate,response.rt,mainTrials.thisRepN,mainTrials.thisTrialN,mainTrials.thisN,mainTrials.thisIndex,mainTrials.ran,mainTrials.order
,0,0.347743092,-0.022916682,1,0,0,targImage,1,0,8,7,1,7,1,0.375,n,,001,2020-11-27_16h49.38.972,choiceRTT,3.1.3,60,,,,,,,
,0,-0.307812483,-0.005555571,1,0,0,targImage,1,0,8,4,1,7,1,-0.375,c,,001,2020-11-27_16h49.38.972,choiceRTT,3.1.3,60,,,,,,,
,0,-0.151562478,0.01319443,1,0,0,targImage,1,0,8,5,1,7,1,-0.125,v,,001,2020-11-27_16h49.38.972,choiceRTT,3.1.3,60,,,,,,,
,0,-0.118229144,0.007638874,1,0,0,targImage,1,0,8,1,1,7,1,-0.125,v,,001,2020-11-27_16h49.38.972,choiceRTT,3.1.3,60,,,,,,,
,0,0.111631974,0.002083318,1,0,0,targImage,1,0,8,2,1,7,1,0.125,b,,001,2020-11-27_16h49.38.972,choiceRTT,3.1.3,60,,,,,,,
c,0,0.101909752,-1.4912E-08,0,0,0,,1,0,8,6,1,7,1,0.125,b,,001,2020-11-27_16h49.38.972,choiceRTT,3.1.3,60,1.475000143,,,,,,
,0,-0.422395819,0.051388876,1,0,0,targImage,1,0,8,0,1,7,1,-0.375,c,,001,2020-11-27_16h49.38.972,choiceRTT,3.1.3,60,,,,,,,
,0,0.375520871,0.010416652,1,0,0,targImage,1,0,8,3,1,7,1,0.375,n,,001,2020-11-27_16h49.38.972,choiceRTT,3.1.3,60,,,,,,,
,0,-0.361284706,-0.01944446,1,0,0,targImage,,,,,,,2.5554,-0.375,c,,001,2020-11-27_16h49.38.972,choiceRTT,3.1.3,60,,1,0,40,28,1,39
