participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage
,001,2024-02-08_15h34.43.443,choiceRTT,2023.1.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,
,001,2024-02-08_15h34.43.443,choiceRTT,2023.1.3,Win32,60.24096386,v,1,3.5331,,,,,,,,,2.2331,,0,0,0,8,1,1.3,images/target_square.jpg
