keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
c,1,3.0424,,,,,,,,1.9424,space,74.1458,0,0,0,0,1,1.1,images/target_cross.jpg,Ximena,002,2023-04-02_16h45.35.663,choiceRTT,2021.2.3,Win32,59.333096,,,,,,,,,,,,
c,1,2.474,,,,,,,,1.174,space,0.7738,0,1,1,3,1,1.3,images/target_cross.jpg,Ximena,002,2023-04-02_16h45.35.663,choiceRTT,2021.2.3,Win32,59.333096,,,,,,,,,,,,
c,1,2.3309,,,,,,,,0.8309,space,0.2694,0,2,2,6,1,1.5,images/target_cross.jpg,Ximena,002,2023-04-02_16h45.35.663,choiceRTT,2021.2.3,Win32,59.333096,,,,,,,,,,,,
b,1,2.2356,0.38671875,-0.09375,1,0,0,1.6338,,1.1356,space,0.2958,0,3,3,7,1,1.1,images/target_plus.jpg,Ximena,002,2023-04-02_16h45.35.663,choiceRTT,2021.2.3,Win32,59.333096,,,,,,,,,,,,
b,1,2.1372,,,,,,,,0.6372,space,0.2932,0,4,4,4,1,1.5,images/target_plus.jpg,Ximena,002,2023-04-02_16h45.35.663,choiceRTT,2021.2.3,Win32,59.333096,,,,,,,,,,,,
v,1,1.98,,,,,,,,0.68,space,0.3097,0,5,5,8,1,1.3,images/target_square.jpg,Ximena,002,2023-04-02_16h45.35.663,choiceRTT,2021.2.3,Win32,59.333096,,,,,,,,,,,,
v,1,1.9364,,,,,,,,0.4364,space,0.2929,0,6,6,2,1,1.5,images/target_square.jpg,Ximena,002,2023-04-02_16h45.35.663,choiceRTT,2021.2.3,Win32,59.333096,,,,,,,,,,,,
v,1,1.7078,,,,,,,,0.6078,space,0.2625,0,7,7,5,1,1.1,images/target_square.jpg,Ximena,002,2023-04-02_16h45.35.663,choiceRTT,2021.2.3,Win32,59.333096,,,,,,,,,,,,
b,1,2.3088,0.38671875,-0.09375,1,0,0,2.1821,,1.0088,space,0.413,0,8,8,1,1,1.3,images/target_plus.jpg,Ximena,002,2023-04-02_16h45.35.663,choiceRTT,2021.2.3,Win32,59.333096,,,,,,,,,,,,
b,1,2.199,,,,,,,,0.899,,,,,,,,1.3,images/target_plus.jpg,Ximena,002,2023-04-02_16h45.35.663,choiceRTT,2021.2.3,Win32,59.333096,space,27.2891,0.38671875,-0.09375,0,0,0,0,0,0,1,1
b,1,2.0453,,,,,,,,0.5453,,,,,,,,1.5,images/target_plus.jpg,Ximena,002,2023-04-02_16h45.35.663,choiceRTT,2021.2.3,Win32,59.333096,,,,,,,,0,1,1,4,1
c,1,1.702,,,,,,,,0.602,,,,,,,,1.1,images/target_cross.jpg,Ximena,002,2023-04-02_16h45.35.663,choiceRTT,2021.2.3,Win32,59.333096,,,,,,,,0,2,2,0,1
v,1,1.5237,,,,,,,,0.4237,,,,,,,,1.1,images/target_square.jpg,Ximena,002,2023-04-02_16h45.35.663,choiceRTT,2021.2.3,Win32,59.333096,,,,,,,,0,3,3,5,1
c,1,1.8874,,,,,,,,0.5874,,,,,,,,1.3,images/target_cross.jpg,Ximena,002,2023-04-02_16h45.35.663,choiceRTT,2021.2.3,Win32,59.333096,,,,,,,,0,4,4,3,1
v,0,1.6379,,,,,,,,0.5379,,,,,,,,1.1,images/target_plus.jpg,Ximena,002,2023-04-02_16h45.35.663,choiceRTT,2021.2.3,Win32,59.333096,,,,,,,,0,5,5,7,1
c,1,1.9865,,,,,,,,0.4865,,,,,,,,1.5,images/target_cross.jpg,Ximena,002,2023-04-02_16h45.35.663,choiceRTT,2021.2.3,Win32,59.333096,,,,,,,,0,6,6,6,1
v,1,1.7188,,,,,,,,0.4188,,,,,,,,1.3,images/target_square.jpg,Ximena,002,2023-04-02_16h45.35.663,choiceRTT,2021.2.3,Win32,59.333096,,,,,,,,0,7,7,8,1
