participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
aaa,001,2023-12-07_13h14.54.792,choiceRTT,2023.1.3,Win32,59.85156811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaa,001,2023-12-07_13h14.54.792,choiceRTT,2023.1.3,Win32,59.85156811,v,0,2.0653,,,,,,,,,0.7653,space,8.4386,,0,0,0,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,,,
aaa,001,2023-12-07_13h14.54.792,choiceRTT,2023.1.3,Win32,59.85156811,b,1,2.4058,,,,,,,,,1.1058,space,5.8,,0,1,1,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,,,
aaa,001,2023-12-07_13h14.54.792,choiceRTT,2023.1.3,Win32,59.85156811,v,1,2.466,,,,,,,,,1.366,space,4.5079,,0,2,2,5,1,1.1,images/target_square.jpg,,,,,,,,,,,,,
aaa,001,2023-12-07_13h14.54.792,choiceRTT,2023.1.3,Win32,59.85156811,v,1,2.3254,,,,,,,,,0.8254,space,5.1012,,0,3,3,2,1,1.5,images/target_square.jpg,,,,,,,,,,,,,
aaa,001,2023-12-07_13h14.54.792,choiceRTT,2023.1.3,Win32,59.85156811,b,1,1.9511,,,,,,,,,0.8511,space,4.2155,,0,4,4,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,,,
aaa,001,2023-12-07_13h14.54.792,choiceRTT,2023.1.3,Win32,59.85156811,v,1,2.1754,,,,,,,,,0.8754,space,2.0001,,0,5,5,8,1,1.3,images/target_square.jpg,,,,,,,,,,,,,
aaa,001,2023-12-07_13h14.54.792,choiceRTT,2023.1.3,Win32,59.85156811,c,1,2.0704,,,,,,,,,0.9704,space,3.9668,,0,6,6,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,,,
aaa,001,2023-12-07_13h14.54.792,choiceRTT,2023.1.3,Win32,59.85156811,b,1,2.2098,,,,,,,,,0.7098,space,1.301,,0,7,7,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,,,
aaa,001,2023-12-07_13h14.54.792,choiceRTT,2023.1.3,Win32,59.85156811,c,1,2.0837,,,,,,,,,0.5837,space,1.084,,0,8,8,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,,,
aaa,001,2023-12-07_13h14.54.792,choiceRTT,2023.1.3,Win32,59.85156811,,,,,,,,,,,,,,,,,,,,,,,space,5.6847,,0.587037122,-0.036111125,0,0,0,,,,,
aaa,001,2023-12-07_13h14.54.792,choiceRTT,2023.1.3,Win32,59.85156811,b,0,2.3647,,,,,,,,,0.8647,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,,,0,0,0,6,1
aaa,001,2023-12-07_13h14.54.792,choiceRTT,2023.1.3,Win32,59.85156811,c,1,2.2375,,,,,,,,,0.9375,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,,,0,1,1,3,1
aaa,001,2023-12-07_13h14.54.792,choiceRTT,2023.1.3,Win32,59.85156811,c,1,1.6047,,,,,,,,,0.5047,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,,,0,2,2,0,1
aaa,001,2023-12-07_13h14.54.792,choiceRTT,2023.1.3,Win32,59.85156811,v,1,2.3552,,,,,,,,,0.8552,,,,,,,,,1.5,images/target_square.jpg,,,,,,,,,0,3,3,2,1
aaa,001,2023-12-07_13h14.54.792,choiceRTT,2023.1.3,Win32,59.85156811,b,1,1.9245,,,,,,,,,0.8245,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,,,0,4,4,7,1
aaa,001,2023-12-07_13h14.54.792,choiceRTT,2023.1.3,Win32,59.85156811,v,1,2.1464,,,,,,,,,1.0464,,,,,,,,,1.1,images/target_square.jpg,,,,,,,,,0,5,5,5,1
aaa,001,2023-12-07_13h14.54.792,choiceRTT,2023.1.3,Win32,59.85156811,v,1,1.9546,,,,,,,,,0.6546,,,,,,,,,1.3,images/target_square.jpg,,,,,,,,,0,6,6,8,1
aaa,001,2023-12-07_13h14.54.792,choiceRTT,2023.1.3,Win32,59.85156811,b,1,2.0718,,,,,,,,,0.7718,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,,,0,7,7,1,1
aaa,001,2023-12-07_13h14.54.792,choiceRTT,2023.1.3,Win32,59.85156811,b,1,2.1876,,,,,,,,,0.6876,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,,,0,8,8,4,1
aaa,001,2023-12-07_13h14.54.792,choiceRTT,2023.1.3,Win32,59.85156811,c,1,2.1755,,,,,,,,,0.6755,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,,,1,0,9,6,1
aaa,001,2023-12-07_13h14.54.792,choiceRTT,2023.1.3,Win32,59.85156811,b,1,1.7925,,,,,,,,,0.6925,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,,,1,1,10,7,1
aaa,001,2023-12-07_13h14.54.792,choiceRTT,2023.1.3,Win32,59.85156811,b,0,2.1719,,,,,,,,,0.8719,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,,,1,2,11,3,1
aaa,001,2023-12-07_13h14.54.792,choiceRTT,2023.1.3,Win32,59.85156811,c,1,1.8843,,,,,,,,,0.7843,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,,,1,3,12,0,1
aaa,001,2023-12-07_13h14.54.792,choiceRTT,2023.1.3,Win32,59.85156811,v,1,2.2201,,,,,,,,,0.7201,,,,,,,,,1.5,images/target_square.jpg,,,,,,,,,1,4,13,2,1
aaa,001,2023-12-07_13h14.54.792,choiceRTT,2023.1.3,Win32,59.85156811,v,1,2.0147,,,,,,,,,0.9147,,,,,,,,,1.1,images/target_square.jpg,,,,,,,,,1,5,14,5,1
aaa,001,2023-12-07_13h14.54.792,choiceRTT,2023.1.3,Win32,59.85156811,b,1,2.4124,,,,,,,,,0.9124,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,,,1,6,15,4,1
aaa,001,2023-12-07_13h14.54.792,choiceRTT,2023.1.3,Win32,59.85156811,b,1,2.0276,,,,,,,,,0.7276,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,,,1,7,16,1,1
aaa,001,2023-12-07_13h14.54.792,choiceRTT,2023.1.3,Win32,59.85156811,v,1,2.2049,,,,,,,,,0.9049,,,,,,,,,1.3,images/target_square.jpg,,,,,,,,,1,8,17,8,1
aaa,001,2023-12-07_13h14.54.792,choiceRTT,2023.1.3,Win32,59.85156811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
