participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,001,2023-12-28_14h49.37.079,choiceRTT,2023.1.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2023-12-28_14h49.37.079,choiceRTT,2023.1.3,Win32,60.60606061,,0,0.028703732,-0.270370399,1,0,0,3.8853,square_button,1,2.3853,,0,0,0,2,1,1.5,images/target_square.jpg,,,,,,,,,,,
,001,2023-12-28_14h49.37.079,choiceRTT,2023.1.3,Win32,60.60606061,,0,0.019444444,-0.273148176,1,0,0,2.7257,square_button,0,1.4257,,0,1,1,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,
,001,2023-12-28_14h49.37.079,choiceRTT,2023.1.3,Win32,60.60606061,,0,0.019444444,-0.273148176,1,0,0,2.8242,square_button,1,1.7242,,0,2,2,5,1,1.1,images/target_square.jpg,,,,,,,,,,,
,001,2023-12-28_14h49.37.079,choiceRTT,2023.1.3,Win32,60.60606061,,0,0.229629686,-0.275925954,1,0,0,3.4244,plus_button,0,1.9244,,0,3,3,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,
,001,2023-12-28_14h49.37.079,choiceRTT,2023.1.3,Win32,60.60606061,,0,0.210185242,-0.283333333,1,0,0,3.3581,plus_button,1,1.8581,,0,4,4,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,
,001,2023-12-28_14h49.37.079,choiceRTT,2023.1.3,Win32,60.60606061,,0,0.20648151,-0.283333333,1,0,0,2.3757,plus_button,1,1.0757,,0,5,5,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,
,001,2023-12-28_14h49.37.079,choiceRTT,2023.1.3,Win32,60.60606061,,0,-0.074074046,-0.257407464,1,0,0,2.8595,square_button,1,1.5595,,0,6,6,8,1,1.3,images/target_square.jpg,,,,,,,,,,,
,001,2023-12-28_14h49.37.079,choiceRTT,2023.1.3,Win32,60.60606061,,0,-0.195370356,-0.268518575,1,0,0,2.7428,cross_button,1,1.6428,,0,7,7,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,
,001,2023-12-28_14h49.37.079,choiceRTT,2023.1.3,Win32,60.60606061,,0,0.229629686,-0.287037065,1,0,0,2.2253,plus_button,1,1.1253,,0,8,8,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,
