keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
c,1,2.9478,,,,,,,,1.8478,space,4.2104,0,0,0,0,1,1.1,images/target_cross.jpg,,001,2022-02-15_15h00.26.605,choiceRTT,2021.2.3,Win32,59.94844434,,,,,,,,,,,,
c,1,2.4084,,,,,,,,0.9084,space,1.2332,0,1,1,6,1,1.5,images/target_cross.jpg,,001,2022-02-15_15h00.26.605,choiceRTT,2021.2.3,Win32,59.94844434,,,,,,,,,,,,
c,1,2.1958,,,,,,,,0.8958,space,0.7751,0,2,2,3,1,1.3,images/target_cross.jpg,,001,2022-02-15_15h00.26.605,choiceRTT,2021.2.3,Win32,59.94844434,,,,,,,,,,,,
b,1,2.5636,,,,,,,,1.0636,space,2.7622,0,3,3,4,1,1.5,images/target_plus.jpg,,001,2022-02-15_15h00.26.605,choiceRTT,2021.2.3,Win32,59.94844434,,,,,,,,,,,,
b,1,2.265,,,,,,,,0.965,space,0.9273,0,4,4,1,1,1.3,images/target_plus.jpg,,001,2022-02-15_15h00.26.605,choiceRTT,2021.2.3,Win32,59.94844434,,,,,,,,,,,,
v,1,1.8707,,,,,,,,0.5707,space,0.6142,0,5,5,8,1,1.3,images/target_square.jpg,,001,2022-02-15_15h00.26.605,choiceRTT,2021.2.3,Win32,59.94844434,,,,,,,,,,,,
b,1,1.84,,,,,,,,0.74,space,1.7627,0,6,6,7,1,1.1,images/target_plus.jpg,,001,2022-02-15_15h00.26.605,choiceRTT,2021.2.3,Win32,59.94844434,,,,,,,,,,,,
v,1,2.5373,,,,,,,,1.0373,space,1.6438,0,7,7,2,1,1.5,images/target_square.jpg,,001,2022-02-15_15h00.26.605,choiceRTT,2021.2.3,Win32,59.94844434,,,,,,,,,,,,
v,1,2.0009,,,,,,,,0.9009,space,2.7866,0,8,8,5,1,1.1,images/target_square.jpg,,001,2022-02-15_15h00.26.605,choiceRTT,2021.2.3,Win32,59.94844434,,,,,,,,,,,,
v,1,2.2063,,,,,,,,1.1063,,,,,,,,1.1,images/target_square.jpg,,001,2022-02-15_15h00.26.605,choiceRTT,2021.2.3,Win32,59.94844434,space,4.2631,0.00462963,-0.238888889,0,0,0,0,0,0,5,1
b,1,1.7963,,,,,,,,0.6963,,,,,,,,1.1,images/target_plus.jpg,,001,2022-02-15_15h00.26.605,choiceRTT,2021.2.3,Win32,59.94844434,,,,,,,,0,1,1,7,1
c,1,1.7204,,,,,,,,0.6204,,,,,,,,1.1,images/target_cross.jpg,,001,2022-02-15_15h00.26.605,choiceRTT,2021.2.3,Win32,59.94844434,,,,,,,,0,2,2,0,1
v,1,1.9389,,,,,,,,0.4389,,,,,,,,1.5,images/target_square.jpg,,001,2022-02-15_15h00.26.605,choiceRTT,2021.2.3,Win32,59.94844434,,,,,,,,0,3,3,2,1
v,1,1.9095,,,,,,,,0.6095,,,,,,,,1.3,images/target_square.jpg,,001,2022-02-15_15h00.26.605,choiceRTT,2021.2.3,Win32,59.94844434,,,,,,,,0,4,4,8,1
b,1,2.057,,,,,,,,0.757,,,,,,,,1.3,images/target_plus.jpg,,001,2022-02-15_15h00.26.605,choiceRTT,2021.2.3,Win32,59.94844434,,,,,,,,0,5,5,1,1
b,1,2.1585,,,,,,,,0.6585,,,,,,,,1.5,images/target_plus.jpg,,001,2022-02-15_15h00.26.605,choiceRTT,2021.2.3,Win32,59.94844434,,,,,,,,0,6,6,4,1
c,1,1.8633,,,,,,,,0.5633,,,,,,,,1.3,images/target_cross.jpg,,001,2022-02-15_15h00.26.605,choiceRTT,2021.2.3,Win32,59.94844434,,,,,,,,0,7,7,3,1
c,1,3.189,,,,,,,,1.689,,,,,,,,1.5,images/target_cross.jpg,,001,2022-02-15_15h00.26.605,choiceRTT,2021.2.3,Win32,59.94844434,,,,,,,,0,8,8,6,1
