my.response.keys, my.response.corr, my.response.rt, my.mouseResp.x, my.mouseResp.y, my.mouseResp.leftButton, my.mouseResp.midButton, my.mouseResp.rightButton, my.mouseResp.RT, my.mouseResp.clicked_name, my.practiceTrials.thisRepN, my.practiceTrials.thisTrialN, my.practiceTrials.thisN, my.practiceTrials.thisIndex, my.practiceTrials.ran, my.practiceTrials.order, isi, xPos, corrAns, participant, session, date, expName, frameRate, my.practiceTrials.thisRepN, my.practiceTrials.thisTrialN, my.practiceTrials.thisN, my.practiceTrials.thisIndex, my.practiceTrials.ran, my.practiceTrials.order, isi, xPos, corrAns, my.mainTrials.thisRepN, my.mainTrials.thisTrialN, my.mainTrials.thisN, my.mainTrials.thisIndex, my.mainTrials.ran, my.mainTrials.order, isi, xPos, corrAns, participant, session, date, expName, frameRate
, 0, , 0.11142857142857143, 0.023809523809523808, 1, 0, 0, 1.6679999999999993, my.targImage, 1, 0, 8, 7, 1, 7, 1, 0.375, n, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60, 1, 0, 8, 7, 1, 7, 1, 0.375, n, undefined, undefined, undefined, undefined, undefined, undefined, 1, 0.375, n, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60
, 0, , -0.3504761904761905, 0.006666666666666667, 1, 0, 0, 0.666999999999998, my.targImage, 1, 0, 8, 7, 1, 7, 1, 0.375, n, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60, 1, 0, 8, 7, 1, 7, 1, 0.375, n, undefined, undefined, undefined, undefined, undefined, undefined, 1, 0.375, n, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60
, 0, , -0.3333333333333333, -0.012380952380952381, 1, 0, 0, 0.6149999999999984, my.targImage, 1, 0, 8, 7, 1, 7, 1, 0.375, n, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60, 1, 0, 8, 7, 1, 7, 1, 0.375, n, undefined, undefined, undefined, undefined, undefined, undefined, 1, 0.375, n, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60
, 0, , 0.38952380952380955, -0.049523809523809526, 1, 0, 0, 0.5350000000000001, my.targImage, 1, 0, 8, 7, 1, 7, 1, 0.375, n, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60, 1, 0, 8, 7, 1, 7, 1, 0.375, n, undefined, undefined, undefined, undefined, undefined, undefined, 1, 0.375, n, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60
, 0, , -0.12666666666666668, -0.030476190476190476, 1, 0, 0, 0.684000000000001, my.targImage, 1, 0, 8, 7, 1, 7, 1, 0.375, n, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60, 1, 0, 8, 7, 1, 7, 1, 0.375, n, undefined, undefined, undefined, undefined, undefined, undefined, 1, 0.375, n, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60
, 0, , 0.10095238095238095, 0.018095238095238095, 1, 0, 0, 0.5169999999999995, my.targImage, 1, 0, 8, 7, 1, 7, 1, 0.375, n, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60, 1, 0, 8, 7, 1, 7, 1, 0.375, n, undefined, undefined, undefined, undefined, undefined, undefined, 1, 0.375, n, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60
, 0, , -0.10095238095238095, 0.018095238095238095, 1, 0, 0, 0.5839999999999996, my.targImage, 1, 0, 8, 7, 1, 7, 1, 0.375, n, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60, 1, 0, 8, 7, 1, 7, 1, 0.375, n, undefined, undefined, undefined, undefined, undefined, undefined, 1, 0.375, n, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60
, 0, , 0.3780952380952381, -0.03238095238095238, 1, 0, 0, 0.5829999999999984, my.targImage, 1, 0, 8, 7, 1, 7, 1, 0.375, n, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60, 1, 0, 8, 7, 1, 7, 1, 0.375, n, undefined, undefined, undefined, undefined, undefined, undefined, 1, 0.375, n, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60
, 0, , 0.09523809523809523, 0.049523809523809526, 1, 0, 0, 0.5339999999999989, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.4444, -0.125, v, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.4444, -0.125, v, 1, 0, 40, 9, 1, 39, 1.4444, -0.125, v, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60
, 0, , 0.36095238095238097, 0.0038095238095238095, 1, 0, 0, 0.6000000000000014, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.4444, -0.125, v, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.4444, -0.125, v, 1, 0, 40, 9, 1, 39, 1.4444, -0.125, v, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60
, 0, , 0.11238095238095239, -0.014285714285714285, 1, 0, 0, 0.5150000000000006, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.4444, -0.125, v, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.4444, -0.125, v, 1, 0, 40, 9, 1, 39, 1.4444, -0.125, v, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60
, 0, , -0.12761904761904763, 0.024761904761904763, 1, 0, 0, 0.49900000000000233, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.4444, -0.125, v, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.4444, -0.125, v, 1, 0, 40, 9, 1, 39, 1.4444, -0.125, v, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60
, 0, , -0.07714285714285714, 0.07809523809523809, 1, 0, 0, 0.5660000000000025, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.4444, -0.125, v, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.4444, -0.125, v, 1, 0, 40, 9, 1, 39, 1.4444, -0.125, v, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60
, 0, , 0.1457142857142857, 0.02666666666666667, 1, 0, 0, 0.48499999999999943, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.4444, -0.125, v, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.4444, -0.125, v, 1, 0, 40, 9, 1, 39, 1.4444, -0.125, v, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60
, 0, , -0.35333333333333333, 0.04285714285714286, 1, 0, 0, 1.0679999999999978, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.4444, -0.125, v, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.4444, -0.125, v, 1, 0, 40, 9, 1, 39, 1.4444, -0.125, v, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60
, 0, , -0.36952380952380953, -0.03428571428571429, 1, 0, 0, 0.6159999999999997, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.4444, -0.125, v, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.4444, -0.125, v, 1, 0, 40, 9, 1, 39, 1.4444, -0.125, v, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60
, 0, , 0.3238095238095238, 0.023809523809523808, 1, 0, 0, 0.5989999999999966, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.4444, -0.125, v, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.4444, -0.125, v, 1, 0, 40, 9, 1, 39, 1.4444, -0.125, v, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60
, 0, , -0.3628571428571429, -0.04, 1, 0, 0, 0.5829999999999984, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.4444, -0.125, v, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.4444, -0.125, v, 1, 0, 40, 9, 1, 39, 1.4444, -0.125, v, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60
, 0, , -0.15619047619047619, -0.03619047619047619, 1, 0, 0, 0.5480000000000018, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.4444, -0.125, v, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.4444, -0.125, v, 1, 0, 40, 9, 1, 39, 1.4444, -0.125, v, joanna doe, 001, Sun Aug 26 2018 21:24:54 GMT+0800 (China Standard Time), choiceRTT, 60
