keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
v,1,3.3924,,,,,,,,1.8924,space,11.7185,0,0,0,2,1,1.5,images/target_square.jpg,000,001,2023-05-01_17h27.00.504,choiceRTT,2021.2.3,Win32,59.79073244,,,,,,,,,,,
b,1,1.7833,,,,,,,,0.4833,space,1.7725,0,1,1,1,1,1.3,images/target_plus.jpg,000,001,2023-05-01_17h27.00.504,choiceRTT,2021.2.3,Win32,59.79073244,,,,,,,,,,,
b,1,2.0278,,,,,,,,0.5278,space,1.8087,0,2,2,4,1,1.5,images/target_plus.jpg,000,001,2023-05-01_17h27.00.504,choiceRTT,2021.2.3,Win32,59.79073244,,,,,,,,,,,
b,1,1.8844,,,,,,,,0.7844,space,3.0178,0,3,3,7,1,1.1,images/target_plus.jpg,000,001,2023-05-01_17h27.00.504,choiceRTT,2021.2.3,Win32,59.79073244,,,,,,,,,,,
v,1,2.0512,,,,,,,,0.7512,space,0.9352,0,4,4,8,1,1.3,images/target_square.jpg,000,001,2023-05-01_17h27.00.504,choiceRTT,2021.2.3,Win32,59.79073244,,,,,,,,,,,
v,1,1.796,,,,,,,,0.696,space,4.6988,0,5,5,5,1,1.1,images/target_square.jpg,000,001,2023-05-01_17h27.00.504,choiceRTT,2021.2.3,Win32,59.79073244,,,,,,,,,,,
c,1,2.5659,,,,,,,,1.0659,space,4.6608,0,6,6,6,1,1.5,images/target_cross.jpg,000,001,2023-05-01_17h27.00.504,choiceRTT,2021.2.3,Win32,59.79073244,,,,,,,,,,,
c,1,2.4587,,,,,,,,1.1587,space,1.741,0,7,7,3,1,1.3,images/target_cross.jpg,000,001,2023-05-01_17h27.00.504,choiceRTT,2021.2.3,Win32,59.79073244,,,,,,,,,,,
c,1,1.6993,,,,,,,,0.5993,space,0.9647,0,8,8,0,1,1.1,images/target_cross.jpg,000,001,2023-05-01_17h27.00.504,choiceRTT,2021.2.3,Win32,59.79073244,,,,,,,,,,,
b,1,3.6791,,,,,,,,2.1791,,,,,,,,1.5,images/target_plus.jpg,000,001,2023-05-01_17h27.00.504,choiceRTT,2021.2.3,Win32,59.79073244,,0.062037079,-0.267592607,1,0,0,0,0,0,4,1
c,1,2.4612,,,,,,,,1.3612,,,,,,,,1.1,images/target_cross.jpg,000,001,2023-05-01_17h27.00.504,choiceRTT,2021.2.3,Win32,59.79073244,,,,,,,0,1,1,0,1
c,1,1.8884,,,,,,,,0.5884,,,,,,,,1.3,images/target_cross.jpg,000,001,2023-05-01_17h27.00.504,choiceRTT,2021.2.3,Win32,59.79073244,,,,,,,0,2,2,3,1
v,1,1.5547,,,,,,,,0.4547,,,,,,,,1.1,images/target_square.jpg,000,001,2023-05-01_17h27.00.504,choiceRTT,2021.2.3,Win32,59.79073244,,,,,,,0,3,3,5,1
b,1,1.6426,,,,,,,,0.3426,,,,,,,,1.3,images/target_plus.jpg,000,001,2023-05-01_17h27.00.504,choiceRTT,2021.2.3,Win32,59.79073244,,,,,,,0,4,4,1,1
c,0,1.689,,,,,,,,0.389,,,,,,,,1.3,images/target_square.jpg,000,001,2023-05-01_17h27.00.504,choiceRTT,2021.2.3,Win32,59.79073244,,,,,,,0,5,5,8,1
v,1,1.8778,,,,,,,,0.3778,,,,,,,,1.5,images/target_square.jpg,000,001,2023-05-01_17h27.00.504,choiceRTT,2021.2.3,Win32,59.79073244,,,,,,,0,6,6,2,1
b,1,1.6916,,,,,,,,0.5916,,,,,,,,1.1,images/target_plus.jpg,000,001,2023-05-01_17h27.00.504,choiceRTT,2021.2.3,Win32,59.79073244,,,,,,,0,7,7,7,1
v,0,1.957,,,,,,,,0.457,,,,,,,,1.5,images/target_cross.jpg,000,001,2023-05-01_17h27.00.504,choiceRTT,2021.2.3,Win32,59.79073244,,,,,,,0,8,8,6,1
c,0,0.0943,,,,,,,,-1.0057,,,,,,,,1.1,images/target_square.jpg,000,001,2023-05-01_17h27.00.504,choiceRTT,2021.2.3,Win32,59.79073244,,,,,,,1,0,9,5,1
b,1,2.0626,,,,,,,,0.5626,,,,,,,,1.5,images/target_plus.jpg,000,001,2023-05-01_17h27.00.504,choiceRTT,2021.2.3,Win32,59.79073244,,,,,,,1,1,10,4,1
b,1,1.8554,,,,,,,,0.5554,,,,,,,,1.3,images/target_plus.jpg,000,001,2023-05-01_17h27.00.504,choiceRTT,2021.2.3,Win32,59.79073244,,,,,,,1,2,11,1,1
c,1,1.8301,,,,,,,,0.7301,,,,,,,,1.1,images/target_cross.jpg,000,001,2023-05-01_17h27.00.504,choiceRTT,2021.2.3,Win32,59.79073244,,,,,,,1,3,12,0,1
v,1,1.9602,,,,,,,,0.6602,,,,,,,,1.3,images/target_square.jpg,000,001,2023-05-01_17h27.00.504,choiceRTT,2021.2.3,Win32,59.79073244,,,,,,,1,4,13,8,1
c,0,1.9157,,,,,,,,0.4157,,,,,,,,1.5,images/target_square.jpg,000,001,2023-05-01_17h27.00.504,choiceRTT,2021.2.3,Win32,59.79073244,,,,,,,1,5,14,2,1
b,1,1.5132,,,,,,,,0.4132,,,,,,,,1.1,images/target_plus.jpg,000,001,2023-05-01_17h27.00.504,choiceRTT,2021.2.3,Win32,59.79073244,,,,,,,1,6,15,7,1
c,1,1.8263,,,,,,,,0.5263,,,,,,,,1.3,images/target_cross.jpg,000,001,2023-05-01_17h27.00.504,choiceRTT,2021.2.3,Win32,59.79073244,,,,,,,1,7,16,3,1
c,1,2.0069,,,,,,,,0.5069,,,,,,,,1.5,images/target_cross.jpg,000,001,2023-05-01_17h27.00.504,choiceRTT,2021.2.3,Win32,59.79073244,,,,,,,1,8,17,6,1
