participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage
dfgd,001,2023-11-30_16h31.06.954,choiceRTT,2023.1.3,Win32,59.61251863,,,,,,,,,,,,,,,,,,,
dfgd,001,2023-11-30_16h31.06.954,choiceRTT,2023.1.3,Win32,59.61251863,,0,-0.072916667,0.018055556,1,0,0,1.8424,plus_button,0,0.3424,,0,0,0,2,1,1.5,images/target_square.jpg
dfgd,001,2023-11-30_16h31.06.954,choiceRTT,2023.1.3,Win32,59.61251863,,0,-0.268055556,-0.252777778,1,0,0,3.826,cross_button,1,2.726,,0,1,1,0,1,1.1,images/target_cross.jpg
dfgd,001,2023-11-30_16h31.06.954,choiceRTT,2023.1.3,Win32,59.61251863,,0,-0.0625,-0.257638889,1,0,0,2.3586,square_button,1,1.2586,,0,2,2,5,1,1.1,images/target_square.jpg
dfgd,001,2023-11-30_16h31.06.954,choiceRTT,2023.1.3,Win32,59.61251863,,0,0.195138889,-0.256944444,1,0,0,3.268,plus_button,1,1.768,,0,3,3,4,1,1.5,images/target_plus.jpg
dfgd,001,2023-11-30_16h31.06.954,choiceRTT,2023.1.3,Win32,59.61251863,,0,0.183333333,-0.254861111,1,0,0,2.1757,plus_button,1,1.0757,,0,4,4,7,1,1.1,images/target_plus.jpg
dfgd,001,2023-11-30_16h31.06.954,choiceRTT,2023.1.3,Win32,59.61251863,,0,-0.285263987,-0.214736013,1,0,0,3.3319,cross_button,1,2.0319,,0,5,5,3,1,1.3,images/target_cross.jpg
dfgd,001,2023-11-30_16h31.06.954,choiceRTT,2023.1.3,Win32,59.61251863,,0,-0.011820331,0.064223798,1,0,0,0.6903,square_button,1,-0.6097,,0,6,6,8,1,1.3,images/target_square.jpg
