participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
1,001,2023-11-13_16h07.53.965,choiceRTT,2023.1.3,Win32,23.81519409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,001,2023-11-13_16h07.53.965,choiceRTT,2023.1.3,Win32,23.81519409,c,1,6.1465,,,,,,,,,4.6465,space,11.118,,0,0,0,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,,,
1,001,2023-11-13_16h07.53.965,choiceRTT,2023.1.3,Win32,23.81519409,v,1,2.1086,,,,,,,,,1.0086,space,1.6717,,0,1,1,5,1,1.1,images/target_square.jpg,,,,,,,,,,,,,
1,001,2023-11-13_16h07.53.965,choiceRTT,2023.1.3,Win32,23.81519409,b,1,2.1384,,,,,,,,,0.8384,space,1.3885,,0,2,2,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,,,
1,001,2023-11-13_16h07.53.965,choiceRTT,2023.1.3,Win32,23.81519409,v,1,2.4229,,,,,,,,,1.1229,space,1.0095,,0,3,3,8,1,1.3,images/target_square.jpg,,,,,,,,,,,,,
1,001,2023-11-13_16h07.53.965,choiceRTT,2023.1.3,Win32,23.81519409,c,1,2.2232,,,,,,,,,1.1232,space,0.9701,,0,4,4,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,,,
1,001,2023-11-13_16h07.53.965,choiceRTT,2023.1.3,Win32,23.81519409,c,0,2.429,,,,,,,,,0.929,space,0.6415,,0,5,5,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,,,
1,001,2023-11-13_16h07.53.965,choiceRTT,2023.1.3,Win32,23.81519409,c,1,2.1536,,,,,,,,,0.8536,space,0.6283,,0,6,6,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,,,
1,001,2023-11-13_16h07.53.965,choiceRTT,2023.1.3,Win32,23.81519409,c,0,2.7185,,,,,,,,,1.6185,space,0.7653,,0,7,7,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,,,
1,001,2023-11-13_16h07.53.965,choiceRTT,2023.1.3,Win32,23.81519409,v,1,2.6534,,,,,,,,,1.1534,space,0.703,,0,8,8,2,1,1.5,images/target_square.jpg,,,,,,,,,,,,,
1,001,2023-11-13_16h07.53.965,choiceRTT,2023.1.3,Win32,23.81519409,,,,,,,,,,,,,,,,,,,,,,,space,5.0815,,0.453703704,-0.194907407,0,0,0,,,,,
1,001,2023-11-13_16h07.53.965,choiceRTT,2023.1.3,Win32,23.81519409,c,1,2.4336,,,,,,,,,0.9336,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,,,0,0,0,6,1
1,001,2023-11-13_16h07.53.965,choiceRTT,2023.1.3,Win32,23.81519409,c,0,2.7863,,,,,,,,,1.4863,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,,,0,1,1,1,1
1,001,2023-11-13_16h07.53.965,choiceRTT,2023.1.3,Win32,23.81519409,v,1,2.4457,,,,,,,,,0.9457,,,,,,,,,1.5,images/target_square.jpg,,,,,,,,,0,2,2,2,1
1,001,2023-11-13_16h07.53.965,choiceRTT,2023.1.3,Win32,23.81519409,c,0,2.4263,,,,,,,,,1.3263,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,,,0,3,3,7,1
1,001,2023-11-13_16h07.53.965,choiceRTT,2023.1.3,Win32,23.81519409,v,1,2.3769,,,,,,,,,1.0769,,,,,,,,,1.3,images/target_square.jpg,,,,,,,,,0,4,4,8,1
