participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,001,2024-02-16_11h34.27.097,choiceRTT,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2024-02-16_11h34.27.097,choiceRTT,2023.1.3,Win32,59.52380952,,0,-0.04814812,-0.223148134,1,0,0,1.2351,square_button,0,0.1351,,0,0,0,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,
,001,2024-02-16_11h34.27.097,choiceRTT,2023.1.3,Win32,59.52380952,,0,0.035185213,-0.225000028,1,0,0,0.6819,square_button,1,-0.4181,,0,1,1,5,1,1.1,images/target_square.jpg,,,,,,,,,,,
,001,2024-02-16_11h34.27.097,choiceRTT,2023.1.3,Win32,59.52380952,,0,0.175925926,-0.203703704,1,0,0,0.499,plus_button,1,-1.001,,0,2,2,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,
,001,2024-02-16_11h34.27.097,choiceRTT,2023.1.3,Win32,59.52380952,,0,0.07685188,-0.240740741,1,0,0,0.3493,square_button,0,-0.9507,,0,3,3,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,
,001,2024-02-16_11h34.27.097,choiceRTT,2023.1.3,Win32,59.52380952,,0,0.07685188,-0.240740741,1,0,0,0.299,square_button,1,-1.201,,0,4,4,2,1,1.5,images/target_square.jpg,,,,,,,,,,,
,001,2024-02-16_11h34.27.097,choiceRTT,2023.1.3,Win32,59.52380952,,0,0.07685188,-0.240740741,1,0,0,0.3161,square_button,1,-0.9839,,0,5,5,8,1,1.3,images/target_square.jpg,,,,,,,,,,,
,001,2024-02-16_11h34.27.097,choiceRTT,2023.1.3,Win32,59.52380952,,0,0.07685188,-0.240740741,1,0,0,0.3998,square_button,0,-1.1002,,0,6,6,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,
,001,2024-02-16_11h34.27.097,choiceRTT,2023.1.3,Win32,59.52380952,,0,0.07685188,-0.240740741,1,0,0,0.4656,square_button,0,-0.8344,,0,7,7,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,
,001,2024-02-16_11h34.27.097,choiceRTT,2023.1.3,Win32,59.52380952,,0,0.202777792,-0.210185228,1,0,0,0.3825,plus_button,0,-0.7175,,0,8,8,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,
,001,2024-02-16_11h34.27.097,choiceRTT,2023.1.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,0.209259245,-0.217592593,1,0,0,,,,,
,001,2024-02-16_11h34.27.097,choiceRTT,2023.1.3,Win32,59.52380952,,0,-0.094444416,-0.006481489,1,0,0,1.5846,cross_button,0,0.0846,,,,,,,1.5,images/target_plus.jpg,,,,,,,0,0,0,4,1
,001,2024-02-16_11h34.27.097,choiceRTT,2023.1.3,Win32,59.52380952,,0,-0.175925926,-0.240740741,1,0,0,4.9495,cross_button,1,3.6495,,,,,,,1.3,images/target_cross.jpg,,,,,,,0,1,1,3,1
,001,2024-02-16_11h34.27.097,choiceRTT,2023.1.3,Win32,59.52380952,,0,0.069444444,-0.242592635,1,0,0,3.0978,square_button,1,1.9978,,,,,,,1.1,images/target_square.jpg,,,,,,,0,2,2,5,1
