participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
1212121212121,001,2024-02-05_17h07.15.721,choiceRTT,2023.1.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212121212121,001,2024-02-05_17h07.15.721,choiceRTT,2023.1.3,Win32,59.88023952,,0,0.035238095,-0.278095238,1,0,0,0.3739,square_button,0,-1.1261,,0,0,0,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,
1212121212121,001,2024-02-05_17h07.15.721,choiceRTT,2023.1.3,Win32,59.88023952,,0,0.026666667,-0.263809524,1,0,0,0.4831,square_button,1,-0.6169,,0,1,1,5,1,1.1,images/target_square.jpg,,,,,,,,,,,
1212121212121,001,2024-02-05_17h07.15.721,choiceRTT,2023.1.3,Win32,59.88023952,,0,0.026666667,-0.263809524,1,0,0,0.4494,square_button,1,-0.8506,,0,2,2,8,1,1.3,images/target_square.jpg,,,,,,,,,,,
1212121212121,001,2024-02-05_17h07.15.721,choiceRTT,2023.1.3,Win32,59.88023952,,0,0.026666667,-0.263809524,1,0,0,0.4327,square_button,0,-0.6673,,0,3,3,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,
1212121212121,001,2024-02-05_17h07.15.721,choiceRTT,2023.1.3,Win32,59.88023952,,0,0.026666667,-0.263809524,1,0,0,0.3997,square_button,1,-1.1003,,0,4,4,2,1,1.5,images/target_square.jpg,,,,,,,,,,,
1212121212121,001,2024-02-05_17h07.15.721,choiceRTT,2023.1.3,Win32,59.88023952,,0,0.026666667,-0.263809524,1,0,0,0.3329,square_button,0,-0.9671,,0,5,5,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,
1212121212121,001,2024-02-05_17h07.15.721,choiceRTT,2023.1.3,Win32,59.88023952,,0,0.026666667,-0.263809524,1,0,0,0.3164,square_button,0,-0.7836,,0,6,6,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,
1212121212121,001,2024-02-05_17h07.15.721,choiceRTT,2023.1.3,Win32,59.88023952,,0,0.026666667,-0.263809524,1,0,0,0.2996,square_button,0,-1.0004,,0,7,7,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,
1212121212121,001,2024-02-05_17h07.15.721,choiceRTT,2023.1.3,Win32,59.88023952,,0,0.026666667,-0.263809524,1,0,0,0.3163,square_button,0,-1.1837,,0,8,8,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,
1212121212121,001,2024-02-05_17h07.15.721,choiceRTT,2023.1.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,0.026666667,-0.263809524,1,0,0,,,,,
1212121212121,001,2024-02-05_17h07.15.721,choiceRTT,2023.1.3,Win32,59.88023952,,0,0.026666667,-0.263809524,1,0,0,0.5109,square_button,0,-0.9891,,,,,,,1.5,images/target_cross.jpg,,,,,,,0,0,0,6,1
1212121212121,001,2024-02-05_17h07.15.721,choiceRTT,2023.1.3,Win32,59.88023952,,0,0.021904762,-0.258095238,1,0,0,1.8171,square_button,0,0.3171,,,,,,,1.5,images/target_plus.jpg,,,,,,,0,1,1,4,1
1212121212121,001,2024-02-05_17h07.15.721,choiceRTT,2023.1.3,Win32,59.88023952,,0,0.021904762,-0.258095238,1,0,0,0.8166,square_button,0,-0.2834,,,,,,,1.1,images/target_cross.jpg,,,,,,,0,2,2,0,1
1212121212121,001,2024-02-05_17h07.15.721,choiceRTT,2023.1.3,Win32,59.88023952,,0,0.021904762,-0.258095238,1,0,0,0.3829,square_button,0,-0.9171,,,,,,,1.3,images/target_cross.jpg,,,,,,,0,3,3,3,1
1212121212121,001,2024-02-05_17h07.15.721,choiceRTT,2023.1.3,Win32,59.88023952,,0,0.021904762,-0.258095238,1,0,0,0.1996,square_button,1,-1.1004,,,,,,,1.3,images/target_square.jpg,,,,,,,0,4,4,8,1
1212121212121,001,2024-02-05_17h07.15.721,choiceRTT,2023.1.3,Win32,59.88023952,,0,0.021904762,-0.258095238,1,0,0,0.1661,square_button,0,-1.1339,,,,,,,1.3,images/target_plus.jpg,,,,,,,0,5,5,1,1
1212121212121,001,2024-02-05_17h07.15.721,choiceRTT,2023.1.3,Win32,59.88023952,,0,0.021904762,-0.258095238,1,0,0,0.1663,square_button,1,-1.3337,,,,,,,1.5,images/target_square.jpg,,,,,,,0,6,6,2,1
1212121212121,001,2024-02-05_17h07.15.721,choiceRTT,2023.1.3,Win32,59.88023952,,0,0.021904762,-0.258095238,1,0,0,0.9,square_button,1,-0.2,,,,,,,1.1,images/target_square.jpg,,,,,,,0,7,7,5,1
1212121212121,001,2024-02-05_17h07.15.721,choiceRTT,2023.1.3,Win32,59.88023952,,0,0.021904762,-0.258095238,1,0,0,0.85,square_button,0,-0.25,,,,,,,1.1,images/target_plus.jpg,,,,,,,0,8,8,7,1
1212121212121,001,2024-02-05_17h07.15.721,choiceRTT,2023.1.3,Win32,59.88023952,,0,0.021904762,-0.258095238,1,0,0,0.7835,square_button,1,-0.5165,,,,,,,1.3,images/target_square.jpg,,,,,,,1,0,9,8,1
1212121212121,001,2024-02-05_17h07.15.721,choiceRTT,2023.1.3,Win32,59.88023952,,0,0.021904762,-0.258095238,1,0,0,0.8333,square_button,0,-0.2667,,,,,,,1.1,images/target_plus.jpg,,,,,,,1,1,10,7,1
1212121212121,001,2024-02-05_17h07.15.721,choiceRTT,2023.1.3,Win32,59.88023952,,0,0.021904762,-0.258095238,1,0,0,0.8332,square_button,0,-0.2668,,,,,,,1.1,images/target_cross.jpg,,,,,,,1,2,11,0,1
1212121212121,001,2024-02-05_17h07.15.721,choiceRTT,2023.1.3,Win32,59.88023952,,0,0.021904762,-0.258095238,1,0,0,0.8331,square_button,0,-0.4669,,,,,,,1.3,images/target_cross.jpg,,,,,,,1,3,12,3,1
1212121212121,001,2024-02-05_17h07.15.721,choiceRTT,2023.1.3,Win32,59.88023952,,0,0.021904762,-0.258095238,1,0,0,0.8165,square_button,0,-0.6835,,,,,,,1.5,images/target_cross.jpg,,,,,,,1,4,13,6,1
1212121212121,001,2024-02-05_17h07.15.721,choiceRTT,2023.1.3,Win32,59.88023952,,0,0.021904762,-0.258095238,1,0,0,0.8,square_button,1,-0.7,,,,,,,1.5,images/target_square.jpg,,,,,,,1,5,14,2,1
1212121212121,001,2024-02-05_17h07.15.721,choiceRTT,2023.1.3,Win32,59.88023952,,0,0.021904762,-0.258095238,1,0,0,0.7832,square_button,0,-0.5168,,,,,,,1.3,images/target_plus.jpg,,,,,,,1,6,15,1,1
1212121212121,001,2024-02-05_17h07.15.721,choiceRTT,2023.1.3,Win32,59.88023952,,0,0.021904762,-0.258095238,1,0,0,0.8165,square_button,1,-0.2835,,,,,,,1.1,images/target_square.jpg,,,,,,,1,7,16,5,1
1212121212121,001,2024-02-05_17h07.15.721,choiceRTT,2023.1.3,Win32,59.88023952,,0,0.021904762,-0.258095238,1,0,0,0.7665,square_button,0,-0.7335,,,,,,,1.5,images/target_plus.jpg,,,,,,,1,8,17,4,1
1212121212121,001,2024-02-05_17h07.15.721,choiceRTT,2023.1.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
