keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
b,1,2.6891,,,,,,,,1.5891,space,12.3377,0,0,0,7,1,1.1,images/target_plus.jpg,1,001,2022-11-19_14h50.40.735,choiceRTT,2021.2.3,Win32,59.71575302,,,,,,,,,,,,
v,0,2.6934,,,,,,,,1.5934,space,3.0081,0,1,1,0,1,1.1,images/target_cross.jpg,1,001,2022-11-19_14h50.40.735,choiceRTT,2021.2.3,Win32,59.71575302,,,,,,,,,,,,
b,1,1.9314,,,,,,,,0.6314,space,1.7968,0,2,2,1,1,1.3,images/target_plus.jpg,1,001,2022-11-19_14h50.40.735,choiceRTT,2021.2.3,Win32,59.71575302,,,,,,,,,,,,
b,0,2.3257,,,,,,,,1.0257,space,0.8429,0,3,3,8,1,1.3,images/target_square.jpg,1,001,2022-11-19_14h50.40.735,choiceRTT,2021.2.3,Win32,59.71575302,,,,,,,,,,,,
v,1,1.7688,,,,,,,,0.6688,space,1.4248,0,4,4,5,1,1.1,images/target_square.jpg,1,001,2022-11-19_14h50.40.735,choiceRTT,2021.2.3,Win32,59.71575302,,,,,,,,,,,,
b,0,2.3078,,,,,,,,0.8078,space,1.226,0,5,5,6,1,1.5,images/target_cross.jpg,1,001,2022-11-19_14h50.40.735,choiceRTT,2021.2.3,Win32,59.71575302,,,,,,,,,,,,
v,1,2.2767,,,,,,,,0.7767,space,0.8528,0,6,6,2,1,1.5,images/target_square.jpg,1,001,2022-11-19_14h50.40.735,choiceRTT,2021.2.3,Win32,59.71575302,,,,,,,,,,,,
c,1,2.0923,,,,,,,,0.7923,space,1.0701,0,7,7,3,1,1.3,images/target_cross.jpg,1,001,2022-11-19_14h50.40.735,choiceRTT,2021.2.3,Win32,59.71575302,,,,,,,,,,,,
b,1,2.2692,,,,,,,,0.7692,space,0.7467,0,8,8,4,1,1.5,images/target_plus.jpg,1,001,2022-11-19_14h50.40.735,choiceRTT,2021.2.3,Win32,59.71575302,,,,,,,,,,,,
c,1,2.0778,,,,,,,,0.7778,,,,,,,,1.3,images/target_cross.jpg,1,001,2022-11-19_14h50.40.735,choiceRTT,2021.2.3,Win32,59.71575302,space,2.4065,0.295370384,-0.155555584,0,0,0,0,0,0,3,1
v,1,2.6228,,,,,,,,1.1228,,,,,,,,1.5,images/target_square.jpg,1,001,2022-11-19_14h50.40.735,choiceRTT,2021.2.3,Win32,59.71575302,,,,,,,,0,1,1,2,1
