keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,0,-0.184553901,-0.239573093,1,0,0,2.9293,cross_button,1,1.8293,,0,0,0,0,1,1.1,images/target_cross.jpg,1,001,2022-07-12_14h58.47.184,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,0,-0.004151544,-0.245648465,1,0,0,2.2179,square_button,1,1.1179,,0,1,1,5,1,1.1,images/target_square.jpg,1,001,2022-07-12_14h58.47.184,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,0,-0.028990614,-0.236727702,1,0,0,2.2374,square_button,1,0.9374,,0,2,2,8,1,1.3,images/target_square.jpg,1,001,2022-07-12_14h58.47.184,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,0,0.227224799,-0.236111586,1,0,0,2.9813,plus_button,1,1.4813,,0,3,3,4,1,1.5,images/target_plus.jpg,1,001,2022-07-12_14h58.47.184,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,0,-0.004712321,-0.229274767,1,0,0,2.4007,square_button,1,0.9007,,0,4,4,2,1,1.5,images/target_square.jpg,1,001,2022-07-12_14h58.47.184,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,0,-0.167161051,-0.234140896,1,0,0,2.1994,cross_button,1,0.8994,,0,5,5,3,1,1.3,images/target_cross.jpg,1,001,2022-07-12_14h58.47.184,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,0,0.192333849,-0.254940118,1,0,0,2.3023,plus_button,1,1.0023,,0,6,6,1,1,1.3,images/target_plus.jpg,1,001,2022-07-12_14h58.47.184,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,0,0.186644355,-0.243199531,1,0,0,2.2015,plus_button,1,1.1015,,0,7,7,7,1,1.1,images/target_plus.jpg,1,001,2022-07-12_14h58.47.184,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,0,-0.179460449,-0.253537733,1,0,0,4.0139,cross_button,1,2.5139,,0,8,8,6,1,1.5,images/target_cross.jpg,1,001,2022-07-12_14h58.47.184,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,0,0.003789062,-0.23843316,1,0,0,2.809,square_button,1,1.309,,,,,,,1.5,images/target_square.jpg,1,001,2022-07-12_14h58.47.184,choiceRTT,2021.2.3,MacIntel,60.0024001,,0.010254584,-0.26691881,1,0,0,0,0,0,2,1
,0,-0.170994059,-0.246222466,1,0,0,2.9158,cross_button,1,1.8158,,,,,,,1.1,images/target_cross.jpg,1,001,2022-07-12_14h58.47.184,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,0,1,1,0,1
