participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage
T,001,2023-11-28_01h19.14.646,choiceRTT,2023.1.3,iPhone,58.82352941,,,,,,,,,,,,,,,,,,,
T,001,2023-11-28_01h19.14.646,choiceRTT,2023.1.3,iPhone,58.82352941,,0,-0.097701149,-0.706178161,1,0,0,0.82,square_button,0,-0.28,,0,0,0,7,1,1.1,images/target_plus.jpg
T,001,2023-11-28_01h19.14.646,choiceRTT,2023.1.3,iPhone,58.82352941,,0,0.027298851,-0.253591954,1,0,0,0.92,square_button,0,-0.18,,0,1,1,0,1,1.1,images/target_cross.jpg
T,001,2023-11-28_01h19.14.646,choiceRTT,2023.1.3,iPhone,58.82352941,,0,0.04454023,-0.275143678,1,0,0,0.771,square_button,1,-0.329,,0,2,2,5,1,1.1,images/target_square.jpg
T,001,2023-11-28_01h19.14.646,choiceRTT,2023.1.3,iPhone,58.82352941,,0,0.034482759,-0.253591954,1,0,0,0.608,square_button,0,-0.892,,0,3,3,4,1,1.5,images/target_plus.jpg
T,001,2023-11-28_01h19.14.646,choiceRTT,2023.1.3,iPhone,58.82352941,,0,0.271551724,-0.252155172,1,0,0,0.981,plus_button,0,-0.319,,0,4,4,3,1,1.3,images/target_cross.jpg
T,001,2023-11-28_01h19.14.646,choiceRTT,2023.1.3,iPhone,58.82352941,,0,0.265804598,-0.265086207,1,0,0,1.064,plus_button,1,-0.236,,0,5,5,1,1,1.3,images/target_plus.jpg
