response.keys,response.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.clicked_name,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,practiceTrials.order,isi,xPos,corrAns,participant,session,date,expName,psychopyVersion,frameRate
,0,0.399074074,-0.021296296,1,0,0,targImage,1,0,8,7,1,7,1,0.375,n,john,001,2020-10-06_22h43.57.176,choiceRTT,3.1.3,60
,0,-0.107407407,-0.003703704,1,0,0,targImage,1,0,8,5,1,7,1,-0.125,v,john,001,2020-10-06_22h43.57.176,choiceRTT,3.1.3,60
