keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,0,0.01369863,-0.238203957,1,0,0,8.1364,square_button,0,7.0364,,0,0,0,7,1,1.1,images/target_plus.jpg,camila,001,2023-04-01_20h30.33.839,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,,,,
,0,0.01369863,-0.238203957,1,0,0,0.1799,square_button,0,-1.1201,,0,1,1,1,1,1.3,images/target_plus.jpg,camila,001,2023-04-01_20h30.33.839,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,,,,
,0,0.01369863,-0.238203957,1,0,0,0.147,square_button,1,-1.153,,0,2,2,8,1,1.3,images/target_square.jpg,camila,001,2023-04-01_20h30.33.839,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,,,,
,0,0.01369863,-0.238203957,1,0,0,0.1641,square_button,0,-1.3359,,0,3,3,4,1,1.5,images/target_plus.jpg,camila,001,2023-04-01_20h30.33.839,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,,,,
,0,0.01369863,-0.238203957,1,0,0,0.1634,square_button,1,-0.9366,,0,4,4,5,1,1.1,images/target_square.jpg,camila,001,2023-04-01_20h30.33.839,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,,,,
,0,0.01369863,-0.238203957,1,0,0,0.1595,square_button,0,-1.3405,,0,5,5,6,1,1.5,images/target_cross.jpg,camila,001,2023-04-01_20h30.33.839,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,,,,
,0,0.01369863,-0.238203957,1,0,0,0.1646,square_button,1,-1.3354,,0,6,6,2,1,1.5,images/target_square.jpg,camila,001,2023-04-01_20h30.33.839,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,,,,
,0,0.01369863,-0.238203957,1,0,0,0.1527,square_button,0,-1.1473,,0,7,7,3,1,1.3,images/target_cross.jpg,camila,001,2023-04-01_20h30.33.839,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,,,,
,0,0.01369863,-0.238203957,1,0,0,0.1699,square_button,0,-0.9301,,0,8,8,0,1,1.1,images/target_cross.jpg,camila,001,2023-04-01_20h30.33.839,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,,,,
,0,0.01369863,-0.238203957,1,0,0,0.1364,square_button,1,-1.3636,,,,,,,1.5,images/target_square.jpg,camila,001,2023-04-01_20h30.33.839,choiceRTT,2021.2.3,Win32,60.04563468,,0.01369863,-0.238203957,1,0,0,0,0,0,2,1
,0,0.01369863,-0.238203957,1,0,0,0.1799,square_button,1,-0.9201,,,,,,,1.1,images/target_square.jpg,camila,001,2023-04-01_20h30.33.839,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,0,1,1,5,1
,0,0.01369863,-0.238203957,1,0,0,0.4115,square_button,0,-1.0885,,,,,,,1.5,images/target_cross.jpg,camila,001,2023-04-01_20h30.33.839,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,0,2,2,6,1
,0,0.01369863,-0.238203957,1,0,0,0.1998,square_button,1,-1.1002,,,,,,,1.3,images/target_square.jpg,camila,001,2023-04-01_20h30.33.839,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,0,3,3,8,1
,0,0.01369863,-0.238203957,1,0,0,0.1624,square_button,0,-0.9376,,,,,,,1.1,images/target_cross.jpg,camila,001,2023-04-01_20h30.33.839,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,0,4,4,0,1
,0,0.01369863,-0.238203957,1,0,0,0.1864,square_button,0,-1.3136,,,,,,,1.5,images/target_plus.jpg,camila,001,2023-04-01_20h30.33.839,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,0,5,5,4,1
,0,0.01369863,-0.238203957,1,0,0,0.1805,square_button,0,-1.1195,,,,,,,1.3,images/target_plus.jpg,camila,001,2023-04-01_20h30.33.839,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,0,6,6,1,1
,0,0.01369863,-0.238203957,1,0,0,0.1819,square_button,0,-0.9181,,,,,,,1.1,images/target_plus.jpg,camila,001,2023-04-01_20h30.33.839,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,0,7,7,7,1
,0,-0.01065449,-0.244292237,1,0,0,1.1987,square_button,0,-0.1013,,,,,,,1.3,images/target_cross.jpg,camila,001,2023-04-01_20h30.33.839,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,0,8,8,3,1
,0,-0.01065449,-0.244292237,1,0,0,0.6985,square_button,1,-0.8015,,,,,,,1.5,images/target_square.jpg,camila,001,2023-04-01_20h30.33.839,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,1,0,9,2,1
,0,-0.01065449,-0.244292237,1,0,0,0.6508,square_button,0,-0.8492,,,,,,,1.5,images/target_cross.jpg,camila,001,2023-04-01_20h30.33.839,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,1,1,10,6,1
,0,-0.01065449,-0.244292237,1,0,0,0.5284,square_button,0,-0.5716,,,,,,,1.1,images/target_plus.jpg,camila,001,2023-04-01_20h30.33.839,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,1,2,11,7,1
,0,-0.01065449,-0.244292237,1,0,0,0.4633,square_button,0,-0.8367,,,,,,,1.3,images/target_cross.jpg,camila,001,2023-04-01_20h30.33.839,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,1,3,12,3,1
,0,-0.01065449,-0.244292237,1,0,0,0.5329,square_button,1,-0.7671,,,,,,,1.3,images/target_square.jpg,camila,001,2023-04-01_20h30.33.839,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,1,4,13,8,1
,0,-0.01065449,-0.244292237,1,0,0,0.532,square_button,0,-0.768,,,,,,,1.3,images/target_plus.jpg,camila,001,2023-04-01_20h30.33.839,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,1,5,14,1,1
,0,-0.01065449,-0.244292237,1,0,0,0.4326,square_button,0,-1.0674,,,,,,,1.5,images/target_plus.jpg,camila,001,2023-04-01_20h30.33.839,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,1,6,15,4,1
,0,-0.01065449,-0.244292237,1,0,0,0.5682,square_button,1,-0.5318,,,,,,,1.1,images/target_square.jpg,camila,001,2023-04-01_20h30.33.839,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,1,7,16,5,1
,0,-0.01065449,-0.244292237,1,0,0,0.5256,square_button,0,-0.5744,,,,,,,1.1,images/target_cross.jpg,camila,001,2023-04-01_20h30.33.839,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,1,8,17,0,1
