keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
c,1,4.104,,,,,,,,2.604,space,13.2989,0,0,0,6,1,1.5,images/target_cross.jpg,Gonzalez,001,2022-07-30_16h53.41.557,choiceRTT,2021.2.3,Linux aarch64,119.6458483,,,,,,,,,,,,
v,1,2.1615,,,,,,,,0.8615,space,1.5918,0,1,1,8,1,1.3,images/target_square.jpg,Gonzalez,001,2022-07-30_16h53.41.557,choiceRTT,2021.2.3,Linux aarch64,119.6458483,,,,,,,,,,,,
c,1,2.1244,,,,,,,,1.0244,space,0.7532,0,2,2,0,1,1.1,images/target_cross.jpg,Gonzalez,001,2022-07-30_16h53.41.557,choiceRTT,2021.2.3,Linux aarch64,119.6458483,,,,,,,,,,,,
c,0,2.0436,,,,,,,,0.9436,space,0.3568,0,3,3,7,1,1.1,images/target_plus.jpg,Gonzalez,001,2022-07-30_16h53.41.557,choiceRTT,2021.2.3,Linux aarch64,119.6458483,,,,,,,,,,,,
v,1,2.5311,,,,,,,,1.0311,space,0.4887,0,4,4,2,1,1.5,images/target_square.jpg,Gonzalez,001,2022-07-30_16h53.41.557,choiceRTT,2021.2.3,Linux aarch64,119.6458483,,,,,,,,,,,,
c,0,2.3454,,,,,,,,0.8454,space,0.6984,0,5,5,4,1,1.5,images/target_plus.jpg,Gonzalez,001,2022-07-30_16h53.41.557,choiceRTT,2021.2.3,Linux aarch64,119.6458483,,,,,,,,,,,,
v,1,2.6138,,,,,,,,1.5138,space,0.4208,0,6,6,5,1,1.1,images/target_square.jpg,Gonzalez,001,2022-07-30_16h53.41.557,choiceRTT,2021.2.3,Linux aarch64,119.6458483,,,,,,,,,,,,
c,1,2.2272,,,,,,,,0.9272,space,0.3079,0,7,7,3,1,1.3,images/target_cross.jpg,Gonzalez,001,2022-07-30_16h53.41.557,choiceRTT,2021.2.3,Linux aarch64,119.6458483,,,,,,,,,,,,
b,1,1.8075,,,,,,,,0.5075,space,1.0141,0,8,8,1,1,1.3,images/target_plus.jpg,Gonzalez,001,2022-07-30_16h53.41.557,choiceRTT,2021.2.3,Linux aarch64,119.6458483,,,,,,,,,,,,
c,0,12.7854,,,,,,,,11.2854,,,,,,,,1.5,images/target_plus.jpg,Gonzalez,001,2022-07-30_16h53.41.557,choiceRTT,2021.2.3,Linux aarch64,119.6458483,space,20.8051,-0.001379764,-0.232284786,0,0,0,0,0,0,4,1
v,1,3.167,,,,,,,,1.667,,,,,,,,1.5,images/target_square.jpg,Gonzalez,001,2022-07-30_16h53.41.557,choiceRTT,2021.2.3,Linux aarch64,119.6458483,,,,,,,,0,1,1,2,1
c,1,2.2902,,,,,,,,1.1902,,,,,,,,1.1,images/target_cross.jpg,Gonzalez,001,2022-07-30_16h53.41.557,choiceRTT,2021.2.3,Linux aarch64,119.6458483,,,,,,,,0,2,2,0,1
c,1,1.8845,,,,,,,,0.5845,,,,,,,,1.3,images/target_cross.jpg,Gonzalez,001,2022-07-30_16h53.41.557,choiceRTT,2021.2.3,Linux aarch64,119.6458483,,,,,,,,0,3,3,3,1
c,0,2.0411,,,,,,,,0.9411,,,,,,,,1.1,images/target_plus.jpg,Gonzalez,001,2022-07-30_16h53.41.557,choiceRTT,2021.2.3,Linux aarch64,119.6458483,,,,,,,,0,4,4,7,1
v,1,2.238,,,,,,,,1.138,,,,,,,,1.1,images/target_square.jpg,Gonzalez,001,2022-07-30_16h53.41.557,choiceRTT,2021.2.3,Linux aarch64,119.6458483,,,,,,,,0,5,5,5,1
v,1,3.1915,,,,,,,,1.8915,,,,,,,,1.3,images/target_square.jpg,Gonzalez,001,2022-07-30_16h53.41.557,choiceRTT,2021.2.3,Linux aarch64,119.6458483,,,,,,,,0,6,6,8,1
c,1,5.0426,,,,,,,,3.5426,,,,,,,,1.5,images/target_cross.jpg,Gonzalez,001,2022-07-30_16h53.41.557,choiceRTT,2021.2.3,Linux aarch64,119.6458483,,,,,,,,0,7,7,6,1
b,1,3.2647,,,,,,,,1.9647,,,,,,,,1.3,images/target_plus.jpg,Gonzalez,001,2022-07-30_16h53.41.557,choiceRTT,2021.2.3,Linux aarch64,119.6458483,,,,,,,,0,8,8,1,1
b,1,1.7103,,,,,,,,0.6103,,,,,,,,1.1,images/target_plus.jpg,Gonzalez,001,2022-07-30_16h53.41.557,choiceRTT,2021.2.3,Linux aarch64,119.6458483,,,,,,,,1,0,9,7,1
c,0,2.0735,,,,,,,,0.7735,,,,,,,,1.3,images/target_plus.jpg,Gonzalez,001,2022-07-30_16h53.41.557,choiceRTT,2021.2.3,Linux aarch64,119.6458483,,,,,,,,1,1,10,1,1
b,0,1.9731,,,,,,,,0.6731,,,,,,,,1.3,images/target_cross.jpg,Gonzalez,001,2022-07-30_16h53.41.557,choiceRTT,2021.2.3,Linux aarch64,119.6458483,,,,,,,,1,2,11,3,1
c,1,4.9123,,,,,,,,3.8123,,,,,,,,1.1,images/target_cross.jpg,Gonzalez,001,2022-07-30_16h53.41.557,choiceRTT,2021.2.3,Linux aarch64,119.6458483,,,,,,,,1,3,12,0,1
v,1,1.9803,,,,,,,,0.8803,,,,,,,,1.1,images/target_square.jpg,Gonzalez,001,2022-07-30_16h53.41.557,choiceRTT,2021.2.3,Linux aarch64,119.6458483,,,,,,,,1,4,13,5,1
b,1,3.0499,,,,,,,,1.5499,,,,,,,,1.5,images/target_plus.jpg,Gonzalez,001,2022-07-30_16h53.41.557,choiceRTT,2021.2.3,Linux aarch64,119.6458483,,,,,,,,1,5,14,4,1
c,1,8.0388,,,,,,,,6.5388,,,,,,,,1.5,images/target_cross.jpg,Gonzalez,001,2022-07-30_16h53.41.557,choiceRTT,2021.2.3,Linux aarch64,119.6458483,,,,,,,,1,6,15,6,1
v,1,2.351,,,,,,,,0.851,,,,,,,,1.5,images/target_square.jpg,Gonzalez,001,2022-07-30_16h53.41.557,choiceRTT,2021.2.3,Linux aarch64,119.6458483,,,,,,,,1,7,16,2,1
v,1,4.4432,,,,,,,,3.1432,,,,,,,,1.3,images/target_square.jpg,Gonzalez,001,2022-07-30_16h53.41.557,choiceRTT,2021.2.3,Linux aarch64,119.6458483,,,,,,,,1,8,17,8,1
