keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
c,0,3.377,,,,,,,,2.077,space,10.544,0,0,0,1,1,1.3,images/target_plus.jpg,,001,2022-03-22_10h29.13.439,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,,,,,,
v,0,2.17,,,,,,,,1.07,space,7.34,0,1,1,7,1,1.1,images/target_plus.jpg,,001,2022-03-22_10h29.13.439,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,,,,,,
c,1,3.182,,,,,,,,1.682,space,2.574,0,2,2,6,1,1.5,images/target_cross.jpg,,001,2022-03-22_10h29.13.439,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,,,,,,
c,1,2.073,,,,,,,,0.773,space,1.156,0,3,3,3,1,1.3,images/target_cross.jpg,,001,2022-03-22_10h29.13.439,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,,,,,,
v,1,2.956,,,,,,,,1.856,space,1.232,0,4,4,5,1,1.1,images/target_square.jpg,,001,2022-03-22_10h29.13.439,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,,,,,,
v,1,1.856,,,,,,,,0.556,space,0.361,0,5,5,8,1,1.3,images/target_square.jpg,,001,2022-03-22_10h29.13.439,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,,,,,,
v,0,2.158,,,,,,,,0.658,space,0.548,0,6,6,4,1,1.5,images/target_plus.jpg,,001,2022-03-22_10h29.13.439,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,,,,,,
c,1,2.166,,,,,,,,1.066,space,0.584,0,7,7,0,1,1.1,images/target_cross.jpg,,001,2022-03-22_10h29.13.439,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,,,,,,
v,1,2.263,,,,,,,,0.763,space,0.325,0,8,8,2,1,1.5,images/target_square.jpg,,001,2022-03-22_10h29.13.439,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,,,,,,
b,1,2.129,,,,,,,,0.829,,,,,,,,1.3,images/target_plus.jpg,,001,2022-03-22_10h29.13.439,choiceRTT,2021.2.3,Win32,60.0240096,space,2.186,-0.05,-0.105555556,0,0,0,0,0,0,1,1
v,1,2.296,,,,,,,,0.796,,,,,,,,1.5,images/target_square.jpg,,001,2022-03-22_10h29.13.439,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,,0,1,1,2,1
b,1,2.272,,,,,,,,0.772,,,,,,,,1.5,images/target_plus.jpg,,001,2022-03-22_10h29.13.439,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,,0,2,2,4,1
c,1,2.64,,,,,,,,1.34,,,,,,,,1.3,images/target_cross.jpg,,001,2022-03-22_10h29.13.439,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,,0,3,3,3,1
v,1,2.105,,,,,,,,0.805,,,,,,,,1.3,images/target_square.jpg,,001,2022-03-22_10h29.13.439,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,,0,4,4,8,1
v,1,1.762,,,,,,,,0.662,,,,,,,,1.1,images/target_square.jpg,,001,2022-03-22_10h29.13.439,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,,0,5,5,5,1
c,0,1.779,,,,,,,,0.679,,,,,,,,1.1,images/target_plus.jpg,,001,2022-03-22_10h29.13.439,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,,0,6,6,7,1
v,0,1.905,,,,,,,,0.805,,,,,,,,1.1,images/target_cross.jpg,,001,2022-03-22_10h29.13.439,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,,0,7,7,0,1
c,1,2.591,,,,,,,,1.091,,,,,,,,1.5,images/target_cross.jpg,,001,2022-03-22_10h29.13.439,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,,0,8,8,6,1
b,1,2.007,,,,,,,,0.707,,,,,,,,1.3,images/target_plus.jpg,,001,2022-03-22_10h29.13.439,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,,1,0,9,1,1
b,1,2.311,,,,,,,,0.811,,,,,,,,1.5,images/target_plus.jpg,,001,2022-03-22_10h29.13.439,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,,1,1,10,4,1
v,1,1.762,,,,,,,,0.662,,,,,,,,1.1,images/target_square.jpg,,001,2022-03-22_10h29.13.439,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,,1,2,11,5,1
c,1,2.039,,,,,,,,0.739,,,,,,,,1.3,images/target_cross.jpg,,001,2022-03-22_10h29.13.439,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,,1,3,12,3,1
c,1,2.058,,,,,,,,0.558,,,,,,,,1.5,images/target_cross.jpg,,001,2022-03-22_10h29.13.439,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,,1,4,13,6,1
b,0,2.154,,,,,,,,0.654,,,,,,,,1.5,images/target_square.jpg,,001,2022-03-22_10h29.13.439,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,,1,5,14,2,1
v,1,2.01,,,,,,,,0.71,,,,,,,,1.3,images/target_square.jpg,,001,2022-03-22_10h29.13.439,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,,1,6,15,8,1
b,1,1.788,,,,,,,,0.688,,,,,,,,1.1,images/target_plus.jpg,,001,2022-03-22_10h29.13.439,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,,1,7,16,7,1
c,1,1.881,,,,,,,,0.781,,,,,,,,1.1,images/target_cross.jpg,,001,2022-03-22_10h29.13.439,choiceRTT,2021.2.3,Win32,60.0240096,,,,,,,,1,8,17,0,1
