keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
c,1,2.7426,,,,,,,,1.6426,space,0.8828,0,0,0,0,1,1.1,images/target_cross.jpg,000,001,2023-05-03_15h30.39.911,choiceRTT,2021.2.3,Win32,60.2300789,,,,,,,,,,,
b,1,2.6345,,,,,,,,1.3345,space,0.6072,0,1,1,1,1,1.3,images/target_plus.jpg,000,001,2023-05-03_15h30.39.911,choiceRTT,2021.2.3,Win32,60.2300789,,,,,,,,,,,
v,1,2.7359,,,,,,,,1.2359,space,0.3179,0,2,2,2,1,1.5,images/target_square.jpg,000,001,2023-05-03_15h30.39.911,choiceRTT,2021.2.3,Win32,60.2300789,,,,,,,,,,,
b,1,4.0462,,,,,,,,2.5462,space,1.7847,0,3,3,4,1,1.5,images/target_plus.jpg,000,001,2023-05-03_15h30.39.911,choiceRTT,2021.2.3,Win32,60.2300789,,,,,,,,,,,
c,1,2.8189,,,,,,,,1.5189,space,0.8276,0,4,4,3,1,1.3,images/target_cross.jpg,000,001,2023-05-03_15h30.39.911,choiceRTT,2021.2.3,Win32,60.2300789,,,,,,,,,,,
c,1,2.6332,,,,,,,,1.1332,space,0.8352,0,5,5,6,1,1.5,images/target_cross.jpg,000,001,2023-05-03_15h30.39.911,choiceRTT,2021.2.3,Win32,60.2300789,,,,,,,,,,,
v,1,2.1988,,,,,,,,0.8988,space,0.6615,0,6,6,8,1,1.3,images/target_square.jpg,000,001,2023-05-03_15h30.39.911,choiceRTT,2021.2.3,Win32,60.2300789,,,,,,,,,,,
v,1,1.8366,,,,,,,,0.7366,space,0.5541,0,7,7,5,1,1.1,images/target_square.jpg,000,001,2023-05-03_15h30.39.911,choiceRTT,2021.2.3,Win32,60.2300789,,,,,,,,,,,
b,1,2.5537,,,,,,,,1.4537,space,0.5845,0,8,8,7,1,1.1,images/target_plus.jpg,000,001,2023-05-03_15h30.39.911,choiceRTT,2021.2.3,Win32,60.2300789,,,,,,,,,,,
b,1,2.1558,,,,,,,,1.0558,,,,,,,,1.1,images/target_plus.jpg,000,001,2023-05-03_15h30.39.911,choiceRTT,2021.2.3,Win32,60.2300789,,-0.006510417,-0.244791667,1,0,0,0,0,0,7,1
v,1,2.1812,,,,,,,,0.8812,,,,,,,,1.3,images/target_square.jpg,000,001,2023-05-03_15h30.39.911,choiceRTT,2021.2.3,Win32,60.2300789,,,,,,,0,1,1,8,1
v,1,2.2387,,,,,,,,0.7387,,,,,,,,1.5,images/target_square.jpg,000,001,2023-05-03_15h30.39.911,choiceRTT,2021.2.3,Win32,60.2300789,,,,,,,0,2,2,2,1
v,1,1.8219,,,,,,,,0.7219,,,,,,,,1.1,images/target_square.jpg,000,001,2023-05-03_15h30.39.911,choiceRTT,2021.2.3,Win32,60.2300789,,,,,,,0,3,3,5,1
b,1,2.1037,,,,,,,,0.8037,,,,,,,,1.3,images/target_plus.jpg,000,001,2023-05-03_15h30.39.911,choiceRTT,2021.2.3,Win32,60.2300789,,,,,,,0,4,4,1,1
c,1,1.8903,,,,,,,,0.7903,,,,,,,,1.1,images/target_cross.jpg,000,001,2023-05-03_15h30.39.911,choiceRTT,2021.2.3,Win32,60.2300789,,,,,,,0,5,5,0,1
b,1,2.2674,,,,,,,,0.7674,,,,,,,,1.5,images/target_plus.jpg,000,001,2023-05-03_15h30.39.911,choiceRTT,2021.2.3,Win32,60.2300789,,,,,,,0,6,6,4,1
c,1,2.0079,,,,,,,,0.7079,,,,,,,,1.3,images/target_cross.jpg,000,001,2023-05-03_15h30.39.911,choiceRTT,2021.2.3,Win32,60.2300789,,,,,,,0,7,7,3,1
c,1,2.1756,,,,,,,,0.6756,,,,,,,,1.5,images/target_cross.jpg,000,001,2023-05-03_15h30.39.911,choiceRTT,2021.2.3,Win32,60.2300789,,,,,,,0,8,8,6,1
b,1,2.3029,,,,,,,,0.8029,,,,,,,,1.5,images/target_plus.jpg,000,001,2023-05-03_15h30.39.911,choiceRTT,2021.2.3,Win32,60.2300789,,,,,,,1,0,9,4,1
c,1,2.2351,,,,,,,,0.7351,,,,,,,,1.5,images/target_cross.jpg,000,001,2023-05-03_15h30.39.911,choiceRTT,2021.2.3,Win32,60.2300789,,,,,,,1,1,10,6,1
v,1,1.9774,,,,,,,,0.6774,,,,,,,,1.3,images/target_square.jpg,000,001,2023-05-03_15h30.39.911,choiceRTT,2021.2.3,Win32,60.2300789,,,,,,,1,2,11,8,1
v,1,1.8339,,,,,,,,0.7339,,,,,,,,1.1,images/target_square.jpg,000,001,2023-05-03_15h30.39.911,choiceRTT,2021.2.3,Win32,60.2300789,,,,,,,1,3,12,5,1
c,1,1.9895,,,,,,,,0.6895,,,,,,,,1.3,images/target_cross.jpg,000,001,2023-05-03_15h30.39.911,choiceRTT,2021.2.3,Win32,60.2300789,,,,,,,1,4,13,3,1
