participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,001,2024-02-06_14h07.11.038,choiceRTT,2023.1.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2024-02-06_14h07.11.038,choiceRTT,2023.1.3,Win32,59.88023952,,0,-0.184761905,-0.25047619,1,0,0,2.6345,cross_button,0,1.3345,space,1.1049,,0,0,0,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,
,001,2024-02-06_14h07.11.038,choiceRTT,2023.1.3,Win32,59.88023952,,0,-0.199047619,-0.257142857,1,0,0,0.5828,cross_button,1,-0.7172,space,0.3763,,0,1,1,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,
,001,2024-02-06_14h07.11.038,choiceRTT,2023.1.3,Win32,59.88023952,,0,-0.199047619,-0.257142857,1,0,0,0.3498,cross_button,0,-0.7502,space,0.2481,,0,2,2,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,
,001,2024-02-06_14h07.11.038,choiceRTT,2023.1.3,Win32,59.88023952,,0,-0.199047619,-0.257142857,1,0,0,0.2157,cross_button,1,-1.2843,,,,0,3,3,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,
,001,2024-02-06_14h07.11.038,choiceRTT,2023.1.3,Win32,59.88023952,,0,-0.199047619,-0.257142857,1,0,0,0.4831,cross_button,0,-0.6169,,,,0,4,4,5,1,1.1,images/target_square.jpg,,,,,,,,,,,
,001,2024-02-06_14h07.11.038,choiceRTT,2023.1.3,Win32,59.88023952,,0,-0.199047619,-0.257142857,1,0,0,0.3662,cross_button,0,-1.1338,,,,0,5,5,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,
,001,2024-02-06_14h07.11.038,choiceRTT,2023.1.3,Win32,59.88023952,,0,-0.199047619,-0.257142857,1,0,0,0.2994,cross_button,1,-0.8006,,,,0,6,6,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,
,001,2024-02-06_14h07.11.038,choiceRTT,2023.1.3,Win32,59.88023952,,0,-0.199047619,-0.257142857,1,0,0,0.2995,cross_button,0,-1.0005,,,,0,7,7,8,1,1.3,images/target_square.jpg,,,,,,,,,,,
,001,2024-02-06_14h07.11.038,choiceRTT,2023.1.3,Win32,59.88023952,,0,-0.199047619,-0.257142857,1,0,0,0.3664,cross_button,0,-1.1336,,,,0,8,8,2,1,1.5,images/target_square.jpg,,,,,,,,,,,
,001,2024-02-06_14h07.11.038,choiceRTT,2023.1.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,-0.199047619,-0.257142857,1,0,0,,,,,
,001,2024-02-06_14h07.11.038,choiceRTT,2023.1.3,Win32,59.88023952,,0,-0.199047619,-0.257142857,1,0,0,0.9441,cross_button,0,-0.5559,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,0,0,0,4,1
,001,2024-02-06_14h07.11.038,choiceRTT,2023.1.3,Win32,59.88023952,,0,-0.199047619,-0.257142857,1,0,0,0.617,cross_button,0,-0.483,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,0,1,1,7,1
,001,2024-02-06_14h07.11.038,choiceRTT,2023.1.3,Win32,59.88023952,,0,-0.199047619,-0.257142857,1,0,0,0.2155,cross_button,1,-0.8845,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,0,2,2,0,1
,001,2024-02-06_14h07.11.038,choiceRTT,2023.1.3,Win32,59.88023952,,0,-0.199047619,-0.257142857,1,0,0,0.1326,cross_button,0,-1.1674,,,,,,,,,1.3,images/target_square.jpg,,,,,,,0,3,3,8,1
,001,2024-02-06_14h07.11.038,choiceRTT,2023.1.3,Win32,59.88023952,,0,-0.199047619,-0.257142857,1,0,0,0.4157,cross_button,1,-0.8843,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,0,4,4,3,1
,001,2024-02-06_14h07.11.038,choiceRTT,2023.1.3,Win32,59.88023952,,0,-0.199047619,-0.257142857,1,0,0,0.1658,cross_button,0,-0.9342,,,,,,,,,1.1,images/target_square.jpg,,,,,,,0,5,5,5,1
,001,2024-02-06_14h07.11.038,choiceRTT,2023.1.3,Win32,59.88023952,,0,-0.199047619,-0.257142857,1,0,0,0.817,cross_button,0,-0.483,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,0,6,6,1,1
,001,2024-02-06_14h07.11.038,choiceRTT,2023.1.3,Win32,59.88023952,,0,-0.199047619,-0.257142857,1,0,0,0.7159,cross_button,1,-0.7841,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,0,7,7,6,1
,001,2024-02-06_14h07.11.038,choiceRTT,2023.1.3,Win32,59.88023952,,0,-0.199047619,-0.257142857,1,0,0,0.5998,cross_button,0,-0.9002,,,,,,,,,1.5,images/target_square.jpg,,,,,,,0,8,8,2,1
