participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,001,2024-02-08_10h37.11.819,choiceRTT,2023.1.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2024-02-08_10h37.11.819,choiceRTT,2023.1.3,MacIntel,58.82352941,v,1,3.004,,,,,,,,,1.904,space,7.905,,0,0,0,5,1,1.1,images/target_square.jpg,,,,,,,,,,,
,001,2024-02-08_10h37.11.819,choiceRTT,2023.1.3,MacIntel,58.82352941,c,1,2.444,,,,,,,,,1.144,space,1.629,,0,1,1,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,
,001,2024-02-08_10h37.11.819,choiceRTT,2023.1.3,MacIntel,58.82352941,c,0,2.034,,,,,,,,,0.934,space,2.171,,0,2,2,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,
,001,2024-02-08_10h37.11.819,choiceRTT,2023.1.3,MacIntel,58.82352941,c,0,2.188,,,,,,,,,0.888,space,4.435,,0,3,3,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,
,001,2024-02-08_10h37.11.819,choiceRTT,2023.1.3,MacIntel,58.82352941,v,1,3.661,,,,,,,,,2.161,space,3.074,,0,4,4,2,1,1.5,images/target_square.jpg,,,,,,,,,,,
,001,2024-02-08_10h37.11.819,choiceRTT,2023.1.3,MacIntel,58.82352941,v,1,2.624,,,,,,,,,1.324,space,1.233,,0,5,5,8,1,1.3,images/target_square.jpg,,,,,,,,,,,
,001,2024-02-08_10h37.11.819,choiceRTT,2023.1.3,MacIntel,58.82352941,c,1,4.876,,,,,,,,,3.376,space,2.523,,0,6,6,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,
,001,2024-02-08_10h37.11.819,choiceRTT,2023.1.3,MacIntel,58.82352941,c,1,2.36,,,,,,,,,1.26,space,2.323,,0,7,7,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,
,001,2024-02-08_10h37.11.819,choiceRTT,2023.1.3,MacIntel,58.82352941,b,1,2.298,,,,,,,,,0.798,space,1.562,,0,8,8,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,
,001,2024-02-08_10h37.11.819,choiceRTT,2023.1.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,0.010185185,-0.265740741,1,0,0,,,,,
,001,2024-02-08_10h37.11.819,choiceRTT,2023.1.3,MacIntel,58.82352941,v,1,2.13,,,,,,,,,0.63,,,,,,,,,1.5,images/target_square.jpg,,,,,,,0,0,0,2,1
,001,2024-02-08_10h37.11.819,choiceRTT,2023.1.3,MacIntel,58.82352941,c,0,2.005,,,,,,,,,0.705,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,0,1,1,1,1
,001,2024-02-08_10h37.11.819,choiceRTT,2023.1.3,MacIntel,58.82352941,c,1,2.377,,,,,,,,,0.877,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,0,2,2,6,1
,001,2024-02-08_10h37.11.819,choiceRTT,2023.1.3,MacIntel,58.82352941,v,1,1.879,,,,,,,,,0.579,,,,,,,,,1.3,images/target_square.jpg,,,,,,,0,3,3,8,1
,001,2024-02-08_10h37.11.819,choiceRTT,2023.1.3,MacIntel,58.82352941,c,1,1.877,,,,,,,,,0.577,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,0,4,4,3,1
,001,2024-02-08_10h37.11.819,choiceRTT,2023.1.3,MacIntel,58.82352941,c,1,1.816,,,,,,,,,0.716,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,0,5,5,0,1
,001,2024-02-08_10h37.11.819,choiceRTT,2023.1.3,MacIntel,58.82352941,c,0,1.622,,,,,,,,,0.522,,,,,,,,,1.1,images/target_square.jpg,,,,,,,0,6,6,5,1
,001,2024-02-08_10h37.11.819,choiceRTT,2023.1.3,MacIntel,58.82352941,v,0,0.101,,,,,,,,,-1.399,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,0,7,7,4,1
,001,2024-02-08_10h37.11.819,choiceRTT,2023.1.3,MacIntel,58.82352941,b,1,1.811,,,,,,,,,0.711,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,0,8,8,7,1
,001,2024-02-08_10h37.11.819,choiceRTT,2023.1.3,MacIntel,58.82352941,v,0,1.667,,,,,,,,,0.567,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,1,0,9,0,1
,001,2024-02-08_10h37.11.819,choiceRTT,2023.1.3,MacIntel,58.82352941,c,0,0.148,,,,,,,,,-0.952,,,,,,,,,1.1,images/target_square.jpg,,,,,,,1,1,10,5,1
,001,2024-02-08_10h37.11.819,choiceRTT,2023.1.3,MacIntel,58.82352941,v,1,1.744,,,,,,,,,0.444,,,,,,,,,1.3,images/target_square.jpg,,,,,,,1,2,11,8,1
,001,2024-02-08_10h37.11.819,choiceRTT,2023.1.3,MacIntel,58.82352941,b,1,1.681,,,,,,,,,0.581,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,1,3,12,7,1
,001,2024-02-08_10h37.11.819,choiceRTT,2023.1.3,MacIntel,58.82352941,v,1,2.143,,,,,,,,,0.643,,,,,,,,,1.5,images/target_square.jpg,,,,,,,1,4,13,2,1
,001,2024-02-08_10h37.11.819,choiceRTT,2023.1.3,MacIntel,58.82352941,c,1,2.319,,,,,,,,,0.819,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,1,5,14,6,1
,001,2024-02-08_10h37.11.819,choiceRTT,2023.1.3,MacIntel,58.82352941,b,1,2.209,,,,,,,,,0.709,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,1,6,15,4,1
,001,2024-02-08_10h37.11.819,choiceRTT,2023.1.3,MacIntel,58.82352941,c,1,2.013,,,,,,,,,0.713,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,1,7,16,3,1
,001,2024-02-08_10h37.11.819,choiceRTT,2023.1.3,MacIntel,58.82352941,b,1,2.035,,,,,,,,,0.735,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,1,8,17,1,1
,001,2024-02-08_10h37.11.819,choiceRTT,2023.1.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
