participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
001,001,2024-02-03_14h28.52.939,choiceRTT,2023.1.3,Win32,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001,001,2024-02-03_14h28.52.939,choiceRTT,2023.1.3,Win32,61.34969325,,0,0.040740755,-0.248148176,1,0,0,3.2356,square_button,1,1.9356,,0,0,0,8,1,1.3,images/target_square.jpg,,,,,,,,,,,
001,001,2024-02-03_14h28.52.939,choiceRTT,2023.1.3,Win32,61.34969325,,0,0.016666695,-0.204629616,1,0,0,2.44,square_button,1,0.94,,0,1,1,2,1,1.5,images/target_square.jpg,,,,,,,,,,,
001,001,2024-02-03_14h28.52.939,choiceRTT,2023.1.3,Win32,61.34969325,,0,-0.184259273,-0.256481524,1,0,0,2.8243,cross_button,1,1.3243,,0,2,2,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,
001,001,2024-02-03_14h28.52.939,choiceRTT,2023.1.3,Win32,61.34969325,,0,0.243518547,-0.271296325,1,0,0,2.2071,plus_button,1,0.9071,,0,3,3,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,
001,001,2024-02-03_14h28.52.939,choiceRTT,2023.1.3,Win32,61.34969325,,0,0.033333319,-0.225000028,1,0,0,1.7982,square_button,1,0.6982,,0,4,4,5,1,1.1,images/target_square.jpg,,,,,,,,,,,
001,001,2024-02-03_14h28.52.939,choiceRTT,2023.1.3,Win32,61.34969325,,0,0.226851852,-0.244444459,1,0,0,1.7976,plus_button,1,0.6976,,0,5,5,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,
001,001,2024-02-03_14h28.52.939,choiceRTT,2023.1.3,Win32,61.34969325,,0,0.035185213,-0.215740769,1,0,0,1.9638,square_button,0,0.6638,,0,6,6,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,
001,001,2024-02-03_14h28.52.939,choiceRTT,2023.1.3,Win32,61.34969325,,0,0.229629658,-0.233333376,1,0,0,1.7404,plus_button,0,0.6404,,0,7,7,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,
001,001,2024-02-03_14h28.52.939,choiceRTT,2023.1.3,Win32,61.34969325,,0,0.253703718,-0.250925912,1,0,0,2.2977,plus_button,1,0.7977,,0,8,8,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,
