keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,0,0.283442982,-0.254934211,1,0,0,7.3891,plus_button,0,6.2891,,0,0,0,5,1,1.1,images/target_square.jpg,,001,2023-01-17_14h01.08.269,choiceRTT,2021.2.3,Win32,60.19382411,,,,,,,,,,,
,0,-0.266447368,-0.246710526,1,0,0,6.1742,cross_button,1,5.0742,,0,1,1,0,1,1.1,images/target_cross.jpg,,001,2023-01-17_14h01.08.269,choiceRTT,2021.2.3,Win32,60.19382411,,,,,,,,,,,
,0,0.246710526,-0.246162281,1,0,0,0.7521,plus_button,1,-0.5479,,0,2,2,1,1,1.3,images/target_plus.jpg,,001,2023-01-17_14h01.08.269,choiceRTT,2021.2.3,Win32,60.19382411,,,,,,,,,,,
,0,0.025767544,-0.237390351,1,0,0,0.7069,square_button,0,-0.7931,,0,3,3,6,1,1.5,images/target_cross.jpg,,001,2023-01-17_14h01.08.269,choiceRTT,2021.2.3,Win32,60.19382411,,,,,,,,,,,
,0,0.292763158,-0.271381579,1,0,0,0.6191,plus_button,0,-0.6809,,0,4,4,3,1,1.3,images/target_cross.jpg,,001,2023-01-17_14h01.08.269,choiceRTT,2021.2.3,Win32,60.19382411,,,,,,,,,,,
,0,0.313596491,-0.257127193,1,0,0,0.4417,plus_button,0,-0.8583,,0,5,5,8,1,1.3,images/target_square.jpg,,001,2023-01-17_14h01.08.269,choiceRTT,2021.2.3,Win32,60.19382411,,,,,,,,,,,
,0,0.299342105,-0.264802632,1,0,0,0.2903,plus_button,0,-1.2097,,0,6,6,2,1,1.5,images/target_square.jpg,,001,2023-01-17_14h01.08.269,choiceRTT,2021.2.3,Win32,60.19382411,,,,,,,,,,,
,0,0.301535088,-0.263157895,1,0,0,0.2056,plus_button,1,-1.2944,,0,7,7,4,1,1.5,images/target_plus.jpg,,001,2023-01-17_14h01.08.269,choiceRTT,2021.2.3,Win32,60.19382411,,,,,,,,,,,
,0,-0.617324561,0.377741228,1,0,0,0.3812,plus_button,1,-0.7188,,0,8,8,7,1,1.1,images/target_plus.jpg,,001,2023-01-17_14h01.08.269,choiceRTT,2021.2.3,Win32,60.19382411,,,,,,,,,,,
,0,0.551535088,-0.48629386,1,0,0,0.751,cross_button,1,-0.749,,,,,,,1.5,images/target_cross.jpg,,001,2023-01-17_14h01.08.269,choiceRTT,2021.2.3,Win32,60.19382411,,0.650767544,-0.491776316,1,0,0,0,0,0,6,1
,0,-0.253289474,-0.252192982,1,0,0,0.5527,cross_button,0,-0.7473,,,,,,,1.3,images/target_square.jpg,,001,2023-01-17_14h01.08.269,choiceRTT,2021.2.3,Win32,60.19382411,,,,,,,0,1,1,8,1
