participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
bjkhg,001,2024-02-16_20h40.44.465,choiceRTT,2023.1.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjkhg,001,2024-02-16_20h40.44.465,choiceRTT,2023.1.3,Win32,60.24096386,b,1,4.6117,,,,,,,,,3.1117,space,90.5561,,0,0,0,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,,,
bjkhg,001,2024-02-16_20h40.44.465,choiceRTT,2023.1.3,Win32,60.24096386,c,1,3.4778,,,,,,,,,1.9778,c,2.0731,,0,1,1,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,,,
bjkhg,001,2024-02-16_20h40.44.465,choiceRTT,2023.1.3,Win32,60.24096386,b,1,2.6793,,,,,,,,,1.3793,space,3.4474,,0,2,2,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,,,
bjkhg,001,2024-02-16_20h40.44.465,choiceRTT,2023.1.3,Win32,60.24096386,c,1,2.1567,,,,,,,,,0.8567,space,1.9799,,0,3,3,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,,,
bjkhg,001,2024-02-16_20h40.44.465,choiceRTT,2023.1.3,Win32,60.24096386,c,1,2.0856,,,,,,,,,0.9856,space,2.0043,,0,4,4,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,,,
bjkhg,001,2024-02-16_20h40.44.465,choiceRTT,2023.1.3,Win32,60.24096386,b,1,2.0989,,,,,,,,,0.9989,space,1.8794,,0,5,5,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,,,
bjkhg,001,2024-02-16_20h40.44.465,choiceRTT,2023.1.3,Win32,60.24096386,v,1,1.7392,,,,,,,,,0.6392,space,1.6118,,0,6,6,5,1,1.1,images/target_square.jpg,,,,,,,,,,,,,
bjkhg,001,2024-02-16_20h40.44.465,choiceRTT,2023.1.3,Win32,60.24096386,v,1,2.1314,,,,,,,,,0.6314,space,2.5153,,0,7,7,2,1,1.5,images/target_square.jpg,,,,,,,,,,,,,
bjkhg,001,2024-02-16_20h40.44.465,choiceRTT,2023.1.3,Win32,60.24096386,v,1,1.7103,,,,,,,,,0.4103,space,2.9092,,0,8,8,8,1,1.3,images/target_square.jpg,,,,,,,,,,,,,
bjkhg,001,2024-02-16_20h40.44.465,choiceRTT,2023.1.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,space,32.6428,,-0.173177083,-0.334635417,0,0,0,,,,,
bjkhg,001,2024-02-16_20h40.44.465,choiceRTT,2023.1.3,Win32,60.24096386,b,0,2.1376,,,,,,,,,0.6376,,,,,,,,,1.5,images/target_square.jpg,,,,,,,,,0,0,0,2,1
bjkhg,001,2024-02-16_20h40.44.465,choiceRTT,2023.1.3,Win32,60.24096386,c,0,2.0581,,,,,,,,,0.9581,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,,,0,1,1,7,1
bjkhg,001,2024-02-16_20h40.44.465,choiceRTT,2023.1.3,Win32,60.24096386,v,0,1.9402,,,,,,,,,0.8402,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,,,0,2,2,0,1
bjkhg,001,2024-02-16_20h40.44.465,choiceRTT,2023.1.3,Win32,60.24096386,c,0,2.0274,,,,,,,,,0.7274,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,,,0,3,3,1,1
bjkhg,001,2024-02-16_20h40.44.465,choiceRTT,2023.1.3,Win32,60.24096386,c,1,1.9286,,,,,,,,,0.6286,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,,,0,4,4,3,1
bjkhg,001,2024-02-16_20h40.44.465,choiceRTT,2023.1.3,Win32,60.24096386,c,1,1.9119,,,,,,,,,0.4119,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,,,0,5,5,6,1
bjkhg,001,2024-02-16_20h40.44.465,choiceRTT,2023.1.3,Win32,60.24096386,c,0,2.0056,,,,,,,,,0.5056,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,,,0,6,6,4,1
bjkhg,001,2024-02-16_20h40.44.465,choiceRTT,2023.1.3,Win32,60.24096386,b,0,1.9312,,,,,,,,,0.6312,,,,,,,,,1.3,images/target_square.jpg,,,,,,,,,0,7,7,8,1
bjkhg,001,2024-02-16_20h40.44.465,choiceRTT,2023.1.3,Win32,60.24096386,b,0,1.6731,,,,,,,,,0.5731,,,,,,,,,1.1,images/target_square.jpg,,,,,,,,,0,8,8,5,1
bjkhg,001,2024-02-16_20h40.44.465,choiceRTT,2023.1.3,Win32,60.24096386,b,0,1.4774,,,,,,,,,0.3774,,,,,,,,,1.1,images/target_square.jpg,,,,,,,,,1,0,9,5,1
