participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
1,001,2023-10-26_24h42.42.511,choiceRTT,2023.1.3,MacIntel,120.0048002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,001,2023-10-26_24h42.42.511,choiceRTT,2023.1.3,MacIntel,120.0048002,,0,0.211007771,-0.291079696,1,0,0,3.1329,plus_button,1,1.6329,,0,0,0,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,
1,001,2023-10-26_24h42.42.511,choiceRTT,2023.1.3,MacIntel,120.0048002,,0,-0.219262566,-0.241224372,1,0,0,2.8296,cross_button,1,1.3296,,0,1,1,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,
1,001,2023-10-26_24h42.42.511,choiceRTT,2023.1.3,MacIntel,120.0048002,,0,-0.021209491,-0.227604167,1,0,0,2.3974,square_button,1,1.2974,,0,2,2,5,1,1.1,images/target_square.jpg,,,,,,,,,,,
1,001,2023-10-26_24h42.42.511,choiceRTT,2023.1.3,MacIntel,120.0048002,,0,0.252686839,-0.255497685,1,0,0,2.1162,plus_button,1,0.8162,,0,3,3,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,
1,001,2023-10-26_24h42.42.511,choiceRTT,2023.1.3,MacIntel,120.0048002,,0,-0.211416997,-0.239926422,1,0,0,2.6662,cross_button,1,1.5662,,0,4,4,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,
1,001,2023-10-26_24h42.42.511,choiceRTT,2023.1.3,MacIntel,120.0048002,,0,0.052302414,-0.232539683,1,0,0,2.5458,square_button,1,1.2458,,0,5,5,8,1,1.3,images/target_square.jpg,,,,,,,,,,,
1,001,2023-10-26_24h42.42.511,choiceRTT,2023.1.3,MacIntel,120.0048002,,0,-0.172110615,-0.219270833,1,0,0,2.4721,cross_button,1,1.1721,,0,6,6,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,
1,001,2023-10-26_24h42.42.511,choiceRTT,2023.1.3,MacIntel,120.0048002,,0,-0.004559358,-0.238955026,1,0,0,2.5623,square_button,1,1.0623,,0,7,7,2,1,1.5,images/target_square.jpg,,,,,,,,,,,
1,001,2023-10-26_24h42.42.511,choiceRTT,2023.1.3,MacIntel,120.0048002,,0,-0.207184193,-0.214723876,1,0,0,2.3043,cross_button,0,1.2043,,0,8,8,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,
1,001,2023-10-26_24h42.42.511,choiceRTT,2023.1.3,MacIntel,120.0048002,,,,,,,,,,,,,,,,,,,,,0.001558366,-0.217009755,1,0,0,,,,,
1,001,2023-10-26_24h42.42.511,choiceRTT,2023.1.3,MacIntel,120.0048002,,0,-0.16776207,-0.237032903,1,0,0,2.5448,cross_button,0,1.0448,,,,,,,1.5,images/target_plus.jpg,,,,,,,0,0,0,4,1
1,001,2023-10-26_24h42.42.511,choiceRTT,2023.1.3,MacIntel,120.0048002,,0,0.279832176,-0.25875496,1,0,0,1.1985,plus_button,1,0.0985,,,,,,,1.1,images/target_plus.jpg,,,,,,,0,1,1,7,1
1,001,2023-10-26_24h42.42.511,choiceRTT,2023.1.3,MacIntel,120.0048002,,0,0.028608631,-0.225140542,1,0,0,2.0888,square_button,1,0.9888,,,,,,,1.1,images/target_square.jpg,,,,,,,0,2,2,5,1
1,001,2023-10-26_24h42.42.511,choiceRTT,2023.1.3,MacIntel,120.0048002,,0,0.288405258,-0.260375331,1,0,0,3.4925,plus_button,1,2.1925,,,,,,,1.3,images/target_plus.jpg,,,,,,,0,3,3,1,1
1,001,2023-10-26_24h42.42.511,choiceRTT,2023.1.3,MacIntel,120.0048002,,0,-0.256444279,-0.221705522,1,0,0,1.9561,cross_button,1,0.8561,,,,,,,1.1,images/target_cross.jpg,,,,,,,0,4,4,0,1
1,001,2023-10-26_24h42.42.511,choiceRTT,2023.1.3,MacIntel,120.0048002,,0,0.018716931,-0.240137235,1,0,0,2.2263,square_button,1,0.7263,,,,,,,1.5,images/target_square.jpg,,,,,,,0,5,5,2,1
1,001,2023-10-26_24h42.42.511,choiceRTT,2023.1.3,MacIntel,120.0048002,,0,-0.242518188,-0.247193287,1,0,0,2.3882,cross_button,1,1.0882,,,,,,,1.3,images/target_cross.jpg,,,,,,,0,6,6,3,1
1,001,2023-10-26_24h42.42.511,choiceRTT,2023.1.3,MacIntel,120.0048002,,0,-0.301942791,-0.207626488,1,0,0,2.4247,cross_button,1,0.9247,,,,,,,1.5,images/target_cross.jpg,,,,,,,0,7,7,6,1
1,001,2023-10-26_24h42.42.511,choiceRTT,2023.1.3,MacIntel,120.0048002,,0,-0.03026207,-0.247160218,1,0,0,2.2741,square_button,1,0.9741,,,,,,,1.3,images/target_square.jpg,,,,,,,0,8,8,8,1
1,001,2023-10-26_24h42.42.511,choiceRTT,2023.1.3,MacIntel,120.0048002,,0,0.072366898,-0.255935847,1,0,0,1.6845,square_button,1,0.5845,,,,,,,1.1,images/target_square.jpg,,,,,,,1,0,9,5,1
1,001,2023-10-26_24h42.42.511,choiceRTT,2023.1.3,MacIntel,120.0048002,,0,-0.214657738,-0.220978009,1,0,0,2.482,cross_button,1,0.982,,,,,,,1.5,images/target_cross.jpg,,,,,,,1,1,10,6,1
1,001,2023-10-26_24h42.42.511,choiceRTT,2023.1.3,MacIntel,120.0048002,,0,0.063343254,-0.233229993,1,0,0,2.0226,square_button,1,0.7226,,,,,,,1.3,images/target_square.jpg,,,,,,,1,2,11,8,1
1,001,2023-10-26_24h42.42.511,choiceRTT,2023.1.3,MacIntel,120.0048002,,0,0.171655919,-0.257204861,1,0,0,2.5839,plus_button,1,1.0839,,,,,,,1.5,images/target_plus.jpg,,,,,,,1,3,12,4,1
1,001,2023-10-26_24h42.42.511,choiceRTT,2023.1.3,MacIntel,120.0048002,,0,-0.266629464,-0.210532407,1,0,0,2.0824,cross_button,1,0.9824,,,,,,,1.1,images/target_cross.jpg,,,,,,,1,4,13,0,1
1,001,2023-10-26_24h42.42.511,choiceRTT,2023.1.3,MacIntel,120.0048002,,0,0.191059028,-0.268332507,1,0,0,2.9388,plus_button,1,1.6388,,,,,,,1.3,images/target_plus.jpg,,,,,,,1,5,14,1,1
1,001,2023-10-26_24h42.42.511,choiceRTT,2023.1.3,MacIntel,120.0048002,,0,-0.056998181,-0.22489666,1,0,0,2.4084,square_button,1,0.9084,,,,,,,1.5,images/target_square.jpg,,,,,,,1,6,15,2,1
1,001,2023-10-26_24h42.42.511,choiceRTT,2023.1.3,MacIntel,120.0048002,,0,-0.287421462,-0.22442543,1,0,0,2.6467,cross_button,1,1.3467,,,,,,,1.3,images/target_cross.jpg,,,,,,,1,7,16,3,1
1,001,2023-10-26_24h42.42.511,choiceRTT,2023.1.3,MacIntel,120.0048002,,0,0.258635086,-0.276446759,1,0,0,1.8595,plus_button,1,0.7595,,,,,,,1.1,images/target_plus.jpg,,,,,,,1,8,17,7,1
1,001,2023-10-26_24h42.42.511,choiceRTT,2023.1.3,MacIntel,120.0048002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
