keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
c,0,2.2183,,,,,,,,1.1183,v,3.4946,0,0,0,7,1,1.1,images/target_plus.jpg,,001,2022-07-18_13h21.34.599,choiceRTT,2021.2.3,Win32,60.03842459,,,,,,,,,,,,
c,0,2.4068,,,,,,,,0.9068,space,0.7328,0,1,1,4,1,1.5,images/target_plus.jpg,,001,2022-07-18_13h21.34.599,choiceRTT,2021.2.3,Win32,60.03842459,,,,,,,,,,,,
c,1,2.9586,,,,,,,,1.6586,space,0.2726,0,2,2,3,1,1.3,images/target_cross.jpg,,001,2022-07-18_13h21.34.599,choiceRTT,2021.2.3,Win32,60.03842459,,,,,,,,,,,,
b,1,2.3714,,,,,,,,1.0714,space,0.2369,0,3,3,1,1,1.3,images/target_plus.jpg,,001,2022-07-18_13h21.34.599,choiceRTT,2021.2.3,Win32,60.03842459,,,,,,,,,,,,
v,1,2.5094,,,,,,,,1.4094,space,9.805,0,4,4,5,1,1.1,images/target_square.jpg,,001,2022-07-18_13h21.34.599,choiceRTT,2021.2.3,Win32,60.03842459,,,,,,,,,,,,
c,1,2.5692,,,,,,,,1.0692,space,0.2739,0,5,5,6,1,1.5,images/target_cross.jpg,,001,2022-07-18_13h21.34.599,choiceRTT,2021.2.3,Win32,60.03842459,,,,,,,,,,,,
v,1,2.8005,,,,,,,,1.3005,space,0.4743,0,6,6,2,1,1.5,images/target_square.jpg,,001,2022-07-18_13h21.34.599,choiceRTT,2021.2.3,Win32,60.03842459,,,,,,,,,,,,
v,1,2.2457,,,,,,,,0.9457,space,0.2096,0,7,7,8,1,1.3,images/target_square.jpg,,001,2022-07-18_13h21.34.599,choiceRTT,2021.2.3,Win32,60.03842459,,,,,,,,,,,,
c,1,2.1196,,,,,,,,1.0196,space,0.1816,0,8,8,0,1,1.1,images/target_cross.jpg,,001,2022-07-18_13h21.34.599,choiceRTT,2021.2.3,Win32,60.03842459,,,,,,,,,,,,
v,1,1.9646,,,,,,,,0.6646,,,,,,,,1.3,images/target_square.jpg,,001,2022-07-18_13h21.34.599,choiceRTT,2021.2.3,Win32,60.03842459,space,1.3233,0.00456621,0.040334855,0,0,0,0,0,0,8,1
b,1,0.3296,,,,,,,,-0.7704,,,,,,,,1.1,images/target_plus.jpg,,001,2022-07-18_13h21.34.599,choiceRTT,2021.2.3,Win32,60.03842459,,,,,,,,0,1,1,7,1
b,1,2.6327,,,,,,,,1.1327,,,,,,,,1.5,images/target_plus.jpg,,001,2022-07-18_13h21.34.599,choiceRTT,2021.2.3,Win32,60.03842459,,,,,,,,0,2,2,4,1
c,1,1.9825,,,,,,,,0.8825,,,,,,,,1.1,images/target_cross.jpg,,001,2022-07-18_13h21.34.599,choiceRTT,2021.2.3,Win32,60.03842459,,,,,,,,0,3,3,0,1
v,1,2.1013,,,,,,,,0.6013,,,,,,,,1.5,images/target_square.jpg,,001,2022-07-18_13h21.34.599,choiceRTT,2021.2.3,Win32,60.03842459,,,,,,,,0,4,4,2,1
c,1,2.2097,,,,,,,,0.9097,,,,,,,,1.3,images/target_cross.jpg,,001,2022-07-18_13h21.34.599,choiceRTT,2021.2.3,Win32,60.03842459,,,,,,,,0,5,5,3,1
c,1,2.1752,,,,,,,,0.6752,,,,,,,,1.5,images/target_cross.jpg,,001,2022-07-18_13h21.34.599,choiceRTT,2021.2.3,Win32,60.03842459,,,,,,,,0,6,6,6,1
v,1,1.9195,,,,,,,,0.8195,,,,,,,,1.1,images/target_square.jpg,,001,2022-07-18_13h21.34.599,choiceRTT,2021.2.3,Win32,60.03842459,,,,,,,,0,7,7,5,1
c,0,2.0373,,,,,,,,0.7373,,,,,,,,1.3,images/target_plus.jpg,,001,2022-07-18_13h21.34.599,choiceRTT,2021.2.3,Win32,60.03842459,,,,,,,,0,8,8,1,1
v,1,2.1841,,,,,,,,0.6841,,,,,,,,1.5,images/target_square.jpg,,001,2022-07-18_13h21.34.599,choiceRTT,2021.2.3,Win32,60.03842459,,,,,,,,1,0,9,2,1
v,1,1.9617,,,,,,,,0.6617,,,,,,,,1.3,images/target_square.jpg,,001,2022-07-18_13h21.34.599,choiceRTT,2021.2.3,Win32,60.03842459,,,,,,,,1,1,10,8,1
v,1,1.5877,,,,,,,,0.4877,,,,,,,,1.1,images/target_square.jpg,,001,2022-07-18_13h21.34.599,choiceRTT,2021.2.3,Win32,60.03842459,,,,,,,,1,2,11,5,1
c,1,2.018,,,,,,,,0.918,,,,,,,,1.1,images/target_cross.jpg,,001,2022-07-18_13h21.34.599,choiceRTT,2021.2.3,Win32,60.03842459,,,,,,,,1,3,12,0,1
b,1,2.3546,,,,,,,,0.8546,,,,,,,,1.5,images/target_plus.jpg,,001,2022-07-18_13h21.34.599,choiceRTT,2021.2.3,Win32,60.03842459,,,,,,,,1,4,13,4,1
c,1,2.3075,,,,,,,,0.8075,,,,,,,,1.5,images/target_cross.jpg,,001,2022-07-18_13h21.34.599,choiceRTT,2021.2.3,Win32,60.03842459,,,,,,,,1,5,14,6,1
b,1,1.8867,,,,,,,,0.7867,,,,,,,,1.1,images/target_plus.jpg,,001,2022-07-18_13h21.34.599,choiceRTT,2021.2.3,Win32,60.03842459,,,,,,,,1,6,15,7,1
c,1,2.0293,,,,,,,,0.7293,,,,,,,,1.3,images/target_cross.jpg,,001,2022-07-18_13h21.34.599,choiceRTT,2021.2.3,Win32,60.03842459,,,,,,,,1,7,16,3,1
b,1,2.2073,,,,,,,,0.9073,,,,,,,,1.3,images/target_plus.jpg,,001,2022-07-18_13h21.34.599,choiceRTT,2021.2.3,Win32,60.03842459,,,,,,,,1,8,17,1,1
