participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,001,2023-10-24_14h00.49.806,choiceRTT,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2023-10-24_14h00.49.806,choiceRTT,2023.1.3,MacIntel,60.0024001,c,0,2.1755,,,,,,,,,0.6755,space,4.8184,,0,0,0,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,
,001,2023-10-24_14h00.49.806,choiceRTT,2023.1.3,MacIntel,60.0024001,c,0,1.8045,,,,,,,,,0.3045,space,3.7957,,0,1,1,2,1,1.5,images/target_square.jpg,,,,,,,,,,,
,001,2023-10-24_14h00.49.806,choiceRTT,2023.1.3,MacIntel,60.0024001,c,0,1.4302,,,,,,,,,0.1302,space,3.0888,,0,2,2,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,
,001,2023-10-24_14h00.49.806,choiceRTT,2023.1.3,MacIntel,60.0024001,c,0,0.58,,,,,,,,,-0.52,space,3.2128,,0,3,3,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,
,001,2023-10-24_14h00.49.806,choiceRTT,2023.1.3,MacIntel,60.0024001,c,0,0.5876,,,,,,,,,-0.7124,space,1.4785,,0,4,4,8,1,1.3,images/target_square.jpg,,,,,,,,,,,
,001,2023-10-24_14h00.49.806,choiceRTT,2023.1.3,MacIntel,60.0024001,c,1,0.3399,,,,,,,,,-1.1601,space,2.2853,,0,5,5,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,
,001,2023-10-24_14h00.49.806,choiceRTT,2023.1.3,MacIntel,60.0024001,c,1,0.3254,,,,,,,,,-0.7746,space,1.3635,,0,6,6,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,
,001,2023-10-24_14h00.49.806,choiceRTT,2023.1.3,MacIntel,60.0024001,c,0,0.2196,,,,,,,,,-0.8804,space,0.7644,,0,7,7,5,1,1.1,images/target_square.jpg,,,,,,,,,,,
,001,2023-10-24_14h00.49.806,choiceRTT,2023.1.3,MacIntel,60.0024001,c,1,0.2185,,,,,,,,,-1.0815,space,0.6769,,0,8,8,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,
,001,2023-10-24_14h00.49.806,choiceRTT,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,-0.019144871,-0.247605299,1,0,0,,,,,
,001,2023-10-24_14h00.49.806,choiceRTT,2023.1.3,MacIntel,60.0024001,c,1,1.5568,,,,,,,,,0.0568,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,0,0,0,6,1
,001,2023-10-24_14h00.49.806,choiceRTT,2023.1.3,MacIntel,60.0024001,c,1,1.187,,,,,,,,,0.087,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,0,1,1,0,1
,001,2023-10-24_14h00.49.806,choiceRTT,2023.1.3,MacIntel,60.0024001,c,0,0.8747,,,,,,,,,-0.6253,,,,,,,,,1.5,images/target_square.jpg,,,,,,,0,2,2,2,1
,001,2023-10-24_14h00.49.806,choiceRTT,2023.1.3,MacIntel,60.0024001,c,0,0.8397,,,,,,,,,-0.4603,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,0,3,3,1,1
,001,2023-10-24_14h00.49.806,choiceRTT,2023.1.3,MacIntel,60.0024001,c,0,0.7951,,,,,,,,,-0.7049,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,0,4,4,4,1
,001,2023-10-24_14h00.49.806,choiceRTT,2023.1.3,MacIntel,60.0024001,c,0,0.7872,,,,,,,,,-0.3128,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,0,5,5,7,1
,001,2023-10-24_14h00.49.806,choiceRTT,2023.1.3,MacIntel,60.0024001,c,0,0.7879,,,,,,,,,-0.5121,,,,,,,,,1.3,images/target_square.jpg,,,,,,,0,6,6,8,1
,001,2023-10-24_14h00.49.806,choiceRTT,2023.1.3,MacIntel,60.0024001,c,1,0.7869,,,,,,,,,-0.5131,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,0,7,7,3,1
,001,2023-10-24_14h00.49.806,choiceRTT,2023.1.3,MacIntel,60.0024001,c,0,0.7462,,,,,,,,,-0.3538,,,,,,,,,1.1,images/target_square.jpg,,,,,,,0,8,8,5,1
,001,2023-10-24_14h00.49.806,choiceRTT,2023.1.3,MacIntel,60.0024001,c,1,0.7748,,,,,,,,,-0.3252,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,1,0,9,0,1
,001,2023-10-24_14h00.49.806,choiceRTT,2023.1.3,MacIntel,60.0024001,c,1,0.7922,,,,,,,,,-0.5078,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,1,1,10,3,1
,001,2023-10-24_14h00.49.806,choiceRTT,2023.1.3,MacIntel,60.0024001,c,1,0.8284,,,,,,,,,-0.6716,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,1,2,11,6,1
,001,2023-10-24_14h00.49.806,choiceRTT,2023.1.3,MacIntel,60.0024001,c,0,1.637,,,,,,,,,0.537,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,1,3,12,7,1
,001,2023-10-24_14h00.49.806,choiceRTT,2023.1.3,MacIntel,60.0024001,c,0,0.7685,,,,,,,,,-0.7315,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,1,4,13,4,1
,001,2023-10-24_14h00.49.806,choiceRTT,2023.1.3,MacIntel,60.0024001,c,0,0.8024,,,,,,,,,-0.4976,,,,,,,,,1.3,images/target_square.jpg,,,,,,,1,5,14,8,1
,001,2023-10-24_14h00.49.806,choiceRTT,2023.1.3,MacIntel,60.0024001,c,0,0.7964,,,,,,,,,-0.5036,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,1,6,15,1,1
,001,2023-10-24_14h00.49.806,choiceRTT,2023.1.3,MacIntel,60.0024001,c,0,0.7691,,,,,,,,,-0.3309,,,,,,,,,1.1,images/target_square.jpg,,,,,,,1,7,16,5,1
,001,2023-10-24_14h00.49.806,choiceRTT,2023.1.3,MacIntel,60.0024001,c,0,0.7805,,,,,,,,,-0.7195,,,,,,,,,1.5,images/target_square.jpg,,,,,,,1,8,17,2,1
,001,2023-10-24_14h00.49.806,choiceRTT,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
