keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
b,1,4.0016,,,,,,,,2.5016,space,4.1876,0,0,0,4,1,1.5,images/target_plus.jpg,rrrrrrr,001,2022-11-06_16h00.53.946,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
c,1,2.5254,,,,,,,,1.2254,space,4.708,0,1,1,3,1,1.3,images/target_cross.jpg,rrrrrrr,001,2022-11-06_16h00.53.946,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
v,1,2.6244,,,,,,,,1.1244,space,5.142,0,2,2,2,1,1.5,images/target_square.jpg,rrrrrrr,001,2022-11-06_16h00.53.946,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
b,1,2.1746,,,,,,,,0.8746,space,1.441,0,3,3,1,1,1.3,images/target_plus.jpg,rrrrrrr,001,2022-11-06_16h00.53.946,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
c,1,2.3076,,,,,,,,0.8076,space,1.2313,0,4,4,6,1,1.5,images/target_cross.jpg,rrrrrrr,001,2022-11-06_16h00.53.946,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
v,1,2.8298,,,,,,,,1.7298,space,1.1334,0,5,5,5,1,1.1,images/target_square.jpg,rrrrrrr,001,2022-11-06_16h00.53.946,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
c,1,1.9278,,,,,,,,0.8278,space,0.6554,0,6,6,0,1,1.1,images/target_cross.jpg,rrrrrrr,001,2022-11-06_16h00.53.946,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
v,1,2.1869,,,,,,,,0.8869,space,0.5749,0,7,7,8,1,1.3,images/target_square.jpg,rrrrrrr,001,2022-11-06_16h00.53.946,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
b,1,2.3435,,,,,,,,1.2435,space,0.3563,0,8,8,7,1,1.1,images/target_plus.jpg,rrrrrrr,001,2022-11-06_16h00.53.946,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
b,1,2.1764,,,,,,,,1.0764,,,,,,,,1.1,images/target_plus.jpg,rrrrrrr,001,2022-11-06_16h00.53.946,choiceRTT,2021.2.3,MacIntel,60.0024001,space,3.9868,0.225676066,-0.311716173,0,0,0,0,0,0,7,1
c,1,2.5985,,,,,,,,1.0985,,,,,,,,1.5,images/target_cross.jpg,rrrrrrr,001,2022-11-06_16h00.53.946,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,0,1,1,6,1
c,1,2.1644,,,,,,,,1.0644,,,,,,,,1.1,images/target_cross.jpg,rrrrrrr,001,2022-11-06_16h00.53.946,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,0,2,2,0,1
v,1,2.0417,,,,,,,,0.9417,,,,,,,,1.1,images/target_square.jpg,rrrrrrr,001,2022-11-06_16h00.53.946,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,0,3,3,5,1
b,1,2.2227,,,,,,,,0.7227,,,,,,,,1.5,images/target_plus.jpg,rrrrrrr,001,2022-11-06_16h00.53.946,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,0,4,4,4,1
v,1,2.256,,,,,,,,0.956,,,,,,,,1.3,images/target_square.jpg,rrrrrrr,001,2022-11-06_16h00.53.946,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,0,5,5,8,1
b,0,2.2587,,,,,,,,0.7587,,,,,,,,1.5,images/target_square.jpg,rrrrrrr,001,2022-11-06_16h00.53.946,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,0,6,6,2,1
b,1,2.4599,,,,,,,,1.1599,,,,,,,,1.3,images/target_plus.jpg,rrrrrrr,001,2022-11-06_16h00.53.946,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,0,7,7,1,1
c,1,2.1919,,,,,,,,0.8919,,,,,,,,1.3,images/target_cross.jpg,rrrrrrr,001,2022-11-06_16h00.53.946,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,0,8,8,3,1
v,1,2.4425,,,,,,,,0.9425,,,,,,,,1.5,images/target_square.jpg,rrrrrrr,001,2022-11-06_16h00.53.946,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,1,0,9,2,1
b,1,2.4673,,,,,,,,1.1673,,,,,,,,1.3,images/target_plus.jpg,rrrrrrr,001,2022-11-06_16h00.53.946,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,1,1,10,1,1
c,1,1.8403,,,,,,,,0.7403,,,,,,,,1.1,images/target_cross.jpg,rrrrrrr,001,2022-11-06_16h00.53.946,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,1,2,11,0,1
b,1,2.1233,,,,,,,,1.0233,,,,,,,,1.1,images/target_plus.jpg,rrrrrrr,001,2022-11-06_16h00.53.946,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,1,3,12,7,1
b,1,3.2105,,,,,,,,1.7105,,,,,,,,1.5,images/target_plus.jpg,rrrrrrr,001,2022-11-06_16h00.53.946,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,1,4,13,4,1
v,0,2.4899,,,,,,,,1.1899,,,,,,,,1.3,images/target_cross.jpg,rrrrrrr,001,2022-11-06_16h00.53.946,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,1,5,14,3,1
v,1,2.1591,,,,,,,,1.0591,,,,,,,,1.1,images/target_square.jpg,rrrrrrr,001,2022-11-06_16h00.53.946,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,1,6,15,5,1
c,1,3.8304,,,,,,,,2.3304,,,,,,,,1.5,images/target_cross.jpg,rrrrrrr,001,2022-11-06_16h00.53.946,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,1,7,16,6,1
v,1,2.0433,,,,,,,,0.7433,,,,,,,,1.3,images/target_square.jpg,rrrrrrr,001,2022-11-06_16h00.53.946,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,1,8,17,8,1
