participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage
,001,2024-02-13_18h17.48.904,choiceRTT,2023.1.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,
,001,2024-02-13_18h17.48.904,choiceRTT,2023.1.3,Win32,60.24096386,,0,-0.323148134,-0.25648151,1,0,0,3.9352,cross_button,0,2.4352,,0,0,0,4,1,1.5,images/target_plus.jpg
,001,2024-02-13_18h17.48.904,choiceRTT,2023.1.3,Win32,60.24096386,,0,0.262037065,-0.239814843,1,0,0,1.6633,plus_button,0,0.3633,,0,1,1,3,1,1.3,images/target_cross.jpg
,001,2024-02-13_18h17.48.904,choiceRTT,2023.1.3,Win32,60.24096386,,0,-0.200925912,-0.272222222,1,0,0,2.8842,cross_button,0,1.7842,,0,2,2,7,1,1.1,images/target_plus.jpg
