keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
c,1,2.9148,,,,,,,,1.4148,space,7.3328,0,0,0,6,1,1.5,images/target_cross.jpg,000,001,2023-05-02_10h12.10.691,choiceRTT,2021.2.3,Win32,19.99440157,,,,,,,,,,,
b,1,3.9514,,,,,,,,2.4514,space,11.6325,0,1,1,4,1,1.5,images/target_plus.jpg,000,001,2023-05-02_10h12.10.691,choiceRTT,2021.2.3,Win32,19.99440157,,,,,,,,,,,
b,1,2.4641,,,,,,,,1.1641,space,2.9102,0,2,2,1,1,1.3,images/target_plus.jpg,000,001,2023-05-02_10h12.10.691,choiceRTT,2021.2.3,Win32,19.99440157,,,,,,,,,,,
v,1,2.1754,,,,,,,,1.0754,space,2.0838,0,3,3,5,1,1.1,images/target_square.jpg,000,001,2023-05-02_10h12.10.691,choiceRTT,2021.2.3,Win32,19.99440157,,,,,,,,,,,
v,1,2.771,,,,,,,,1.271,space,12.1183,0,4,4,2,1,1.5,images/target_square.jpg,000,001,2023-05-02_10h12.10.691,choiceRTT,2021.2.3,Win32,19.99440157,,,,,,,,,,,
c,1,2.8892,,,,,,,,1.5892,space,3.0004,0,5,5,3,1,1.3,images/target_cross.jpg,000,001,2023-05-02_10h12.10.691,choiceRTT,2021.2.3,Win32,19.99440157,,,,,,,,,,,
v,1,3.1707,,,,,,,,1.8707,v,0.2113,0,6,6,8,1,1.3,images/target_square.jpg,000,001,2023-05-02_10h12.10.691,choiceRTT,2021.2.3,Win32,19.99440157,,,,,,,,,,,
v,0,2.7151,,,,,,,,1.6151,space,8.3013,0,7,7,0,1,1.1,images/target_cross.jpg,000,001,2023-05-02_10h12.10.691,choiceRTT,2021.2.3,Win32,19.99440157,,,,,,,,,,,
b,1,2.4008,,,,,,,,1.3008,space,1.5014,0,8,8,7,1,1.1,images/target_plus.jpg,000,001,2023-05-02_10h12.10.691,choiceRTT,2021.2.3,Win32,19.99440157,,,,,,,,,,,
v,1,4.1195,,,,,,,,2.6195,,,,,,,,1.5,images/target_square.jpg,000,001,2023-05-02_10h12.10.691,choiceRTT,2021.2.3,Win32,19.99440157,,0.264322917,-0.361979167,1,0,0,0,0,0,2,1
b,1,2.548,,,,,,,,1.048,,,,,,,,1.5,images/target_plus.jpg,000,001,2023-05-02_10h12.10.691,choiceRTT,2021.2.3,Win32,19.99440157,,,,,,,0,1,1,4,1
b,1,2.126,,,,,,,,0.826,,,,,,,,1.3,images/target_plus.jpg,000,001,2023-05-02_10h12.10.691,choiceRTT,2021.2.3,Win32,19.99440157,,,,,,,0,2,2,1,1
