response.keys,response.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.clicked_name,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,practiceTrials.order,isi,xPos,corrAns,participant,session,date,expName,psychopyVersion,frameRate
,0,0.41574078,0.084259247,1,0,0,targImage,1,0,8,3,1,7,1,0.375,n,nh,001,2020-12-10_15h23.31.481,choiceRTT,3.1.3,60
,0,0.377777816,0.038888875,1,0,0,targImage,1,0,8,7,1,7,1,0.375,n,nh,001,2020-12-10_15h23.31.481,choiceRTT,3.1.3,60
,0,-0.430555542,-0.056481498,1,0,0,targImage,1,0,8,4,1,7,1,-0.375,c,nh,001,2020-12-10_15h23.31.481,choiceRTT,3.1.3,60
,0,0.097222252,0.009259245,1,0,0,targImage,1,0,8,2,1,7,1,0.125,b,nh,001,2020-12-10_15h23.31.481,choiceRTT,3.1.3,60
,0,-0.118518496,0.000925911,1,0,0,targImage,1,0,8,1,1,7,1,-0.125,v,nh,001,2020-12-10_15h23.31.481,choiceRTT,3.1.3,60
,0,-0.118518496,0.000925911,1,0,0,targImage,1,0,8,5,1,7,1,-0.125,v,nh,001,2020-12-10_15h23.31.481,choiceRTT,3.1.3,60
,0,-0.338888872,-0.001851867,1,0,0,targImage,1,0,8,0,1,7,1,-0.375,c,nh,001,2020-12-10_15h23.31.481,choiceRTT,3.1.3,60
,0,0.075925955,0.012037022,1,0,0,targImage,1,0,8,6,1,7,1,0.125,b,nh,001,2020-12-10_15h23.31.481,choiceRTT,3.1.3,60
