response.keys,response.corr,response.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,practiceTrials.order,isi,xPos,corrAns,participant,session,date,expName,psychopyVersion,frameRate
c,0,3.037999868,0.788220885,-0.010429455,0,0,0,1,0,8,1,1,7,1,-0.125,v,1,001,2020-09-14_10h07.24.707,choiceRTT,3.1.3,60
