response.keys,response.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.clicked_name,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,practiceTrials.order,isi,xPos,corrAns,participant,session,date,expName,psychopyVersion,frameRate
,0,0.119791667,-0.026041667,1,0,0,targImage,1,0,8,6,1,7,1,0.125,b,kk,001,2020-09-23_17h59.23.096,choiceRTT,3.1.3,60
