participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
1,0011,2024-02-05_07h11.09.276,choiceRTT,2023.1.3,Linux armv81,39.95365376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0011,2024-02-05_07h11.09.276,choiceRTT,2023.1.3,Linux armv81,39.95365376,,0,-0.286111097,-0.233854214,1,0,0,2.3402,cross_button,0,1.0402,,0,0,0,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,
1,0011,2024-02-05_07h11.09.276,choiceRTT,2023.1.3,Linux armv81,39.95365376,,0,-0.279629628,-0.246817271,1,0,0,2.4042,cross_button,0,0.9042,,0,1,1,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,
1,0011,2024-02-05_07h11.09.276,choiceRTT,2023.1.3,Linux armv81,39.95365376,,0,-0.269444446,-0.271817128,1,0,0,2.635,cross_button,1,1.335,,0,2,2,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,
1,0011,2024-02-05_07h11.09.276,choiceRTT,2023.1.3,Linux armv81,39.95365376,,0,-0.035185178,-0.235706011,1,0,0,3.0472,square_button,1,1.9472,,0,3,3,5,1,1.1,images/target_square.jpg,,,,,,,,,,,
1,0011,2024-02-05_07h11.09.276,choiceRTT,2023.1.3,Linux armv81,39.95365376,,0,0.25555555,-0.257928292,1,0,0,1.5855,plus_button,1,0.4855,,0,4,4,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,
1,0011,2024-02-05_07h11.09.276,choiceRTT,2023.1.3,Linux armv81,39.95365376,,0,-0.037037015,-0.204224586,1,0,0,2.1304,square_button,1,0.6304,,0,5,5,2,1,1.5,images/target_square.jpg,,,,,,,,,,,
1,0011,2024-02-05_07h11.09.276,choiceRTT,2023.1.3,Linux armv81,39.95365376,,0,-0.025925914,-0.217187643,1,0,0,1.8455,square_button,1,0.5455,,0,6,6,8,1,1.3,images/target_square.jpg,,,,,,,,,,,
1,0011,2024-02-05_07h11.09.276,choiceRTT,2023.1.3,Linux armv81,39.95365376,,0,-0.249074062,-0.249594927,1,0,0,1.9154,cross_button,1,0.8154,,0,7,7,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,
1,0011,2024-02-05_07h11.09.276,choiceRTT,2023.1.3,Linux armv81,39.95365376,,0,0.021296302,-0.234780232,1,0,0,2.304,square_button,0,0.804,,0,8,8,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,
