keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,0,-0.25,-0.25390625,1,0,0,4.9516,cross_button,0,3.6516,,0,0,0,8,1,1.3,images/target_square.jpg,,001,2022-08-08_21h48.46.474,choiceRTT,2021.2.3,Win32,60.64281383,,,,,,,,,,,
,0,0.02734375,-0.266927083,1,0,0,1.0138,square_button,0,-0.0862,,0,1,1,7,1,1.1,images/target_plus.jpg,,001,2022-08-08_21h48.46.474,choiceRTT,2021.2.3,Win32,60.64281383,,,,,,,,,,,
,0,0.209635417,-0.234375,1,0,0,0.4968,plus_button,1,-1.0032,,0,2,2,4,1,1.5,images/target_plus.jpg,,001,2022-08-08_21h48.46.474,choiceRTT,2021.2.3,Win32,60.64281383,,,,,,,,,,,
,0,-0.0078125,-0.2734375,1,0,0,0.5465,square_button,1,-0.5535,,0,3,3,5,1,1.1,images/target_square.jpg,,001,2022-08-08_21h48.46.474,choiceRTT,2021.2.3,Win32,60.64281383,,,,,,,,,,,
,0,-0.2734375,-0.2734375,1,0,0,0.6646,cross_button,0,-0.6354,,0,4,4,1,1,1.3,images/target_plus.jpg,,001,2022-08-08_21h48.46.474,choiceRTT,2021.2.3,Win32,60.64281383,,,,,,,,,,,
,0,-0.244791667,-0.256510417,1,0,0,0.6024,cross_button,1,-0.6976,,0,5,5,3,1,1.3,images/target_cross.jpg,,001,2022-08-08_21h48.46.474,choiceRTT,2021.2.3,Win32,60.64281383,,,,,,,,,,,
,0,0.223958333,-0.24609375,1,0,0,0.4647,plus_button,0,-1.0353,,0,6,6,6,1,1.5,images/target_cross.jpg,,001,2022-08-08_21h48.46.474,choiceRTT,2021.2.3,Win32,60.64281383,,,,,,,,,,,
,0,-0.03515625,-0.28515625,1,0,0,0.3839,square_button,0,-0.7161,,0,7,7,0,1,1.1,images/target_cross.jpg,,001,2022-08-08_21h48.46.474,choiceRTT,2021.2.3,Win32,60.64281383,,,,,,,,,,,
,0,-0.188802083,-0.270833333,1,0,0,0.582,cross_button,0,-0.918,,0,8,8,2,1,1.5,images/target_square.jpg,,001,2022-08-08_21h48.46.474,choiceRTT,2021.2.3,Win32,60.64281383,,,,,,,,,,,
,0,0.046875,-0.26953125,1,0,0,1.3217,square_button,0,0.2217,,,,,,,1.1,images/target_cross.jpg,,001,2022-08-08_21h48.46.474,choiceRTT,2021.2.3,Win32,60.64281383,,0.049479167,-0.272135417,1,0,0,0,0,0,0,1
,0,0.272135417,-0.239583333,1,0,0,2.8698,plus_button,1,1.7698,,,,,,,1.1,images/target_plus.jpg,,001,2022-08-08_21h48.46.474,choiceRTT,2021.2.3,Win32,60.64281383,,,,,,,0,1,1,7,1
