response.keys,response.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.clicked_name,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,practiceTrials.order,isi,xPos,corrAns,participant,session,date,expName,psychopyVersion,frameRate,mainTrials.thisRepN,mainTrials.thisTrialN,mainTrials.thisN,mainTrials.thisIndex,mainTrials.ran,mainTrials.order
,0,0.428188477,0.024057617,1,0,0,targImage,1,0,8,3,1,7,1,0.375,n,john,001,2021-01-21_10h46.59.093,choiceRTT,3.1.3,60,,,,,,
,0,0.309985352,0.029023437,1,0,0,targImage,1,0,8,7,1,7,1,0.375,n,john,001,2021-01-21_10h46.59.093,choiceRTT,3.1.3,60,,,,,,
,0,0.127724609,0.030703125,1,0,0,targImage,1,0,8,2,1,7,1,0.125,b,john,001,2021-01-21_10h46.59.093,choiceRTT,3.1.3,60,,,,,,
,0,-0.415483398,0.040947266,1,0,0,targImage,1,0,8,4,1,7,1,-0.375,c,john,001,2021-01-21_10h46.59.093,choiceRTT,3.1.3,60,,,,,,
,0,-0.128598633,0.018286133,1,0,0,targImage,1,0,8,5,1,7,1,-0.125,v,john,001,2021-01-21_10h46.59.093,choiceRTT,3.1.3,60,,,,,,
,0,-0.078706055,0.01152832,1,0,0,targImage,1,0,8,1,1,7,1,-0.125,v,john,001,2021-01-21_10h46.59.093,choiceRTT,3.1.3,60,,,,,,
,0,-0.399980469,0.035864258,1,0,0,targImage,1,0,8,0,1,7,1,-0.375,c,john,001,2021-01-21_10h46.59.093,choiceRTT,3.1.3,60,,,,,,
,0,0.156269531,0.028120117,1,0,0,targImage,1,0,8,6,1,7,1,0.125,b,john,001,2021-01-21_10h46.59.093,choiceRTT,3.1.3,60,,,,,,
,0,0.327011719,0.001860352,1,0,0,targImage,,,,,,,1.2222,0.375,n,john,001,2021-01-21_10h46.59.093,choiceRTT,3.1.3,60,1,0,40,7,1,39
,0,-0.04402832,0.013823242,1,0,0,targImage,,,,,,,1.4444,-0.125,v,john,001,2021-01-21_10h46.59.093,choiceRTT,3.1.3,60,1,0,40,9,1,39
