participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
3,001,2024-01-11_21h00.40.856,choiceRTT,2023.1.3,Win32,166.6666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,001,2024-01-11_21h00.40.856,choiceRTT,2023.1.3,Win32,166.6666667,v,1,1.722,,,,,,,,,0.422,space,4.764,,0,0,0,8,1,1.3,images/target_square.jpg,,,,,,,,,,,,,
3,001,2024-01-11_21h00.40.856,choiceRTT,2023.1.3,Win32,166.6666667,c,0,2.701,,,,,,,,,1.201,space,0.832,,0,1,1,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,,,
3,001,2024-01-11_21h00.40.856,choiceRTT,2023.1.3,Win32,166.6666667,c,0,2.046,,,,,,,,,0.746,space,0.301,,0,2,2,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,,,
3,001,2024-01-11_21h00.40.856,choiceRTT,2023.1.3,Win32,166.6666667,c,0,1.411,,,,,,,,,0.311,space,0.18,,0,3,3,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,,,
3,001,2024-01-11_21h00.40.856,choiceRTT,2023.1.3,Win32,166.6666667,c,1,1.56,,,,,,,,,0.46,space,0.302,,0,4,4,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,,,
3,001,2024-01-11_21h00.40.856,choiceRTT,2023.1.3,Win32,166.6666667,c,1,1.908,,,,,,,,,0.408,space,0.42,,0,5,5,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,,,
3,001,2024-01-11_21h00.40.856,choiceRTT,2023.1.3,Win32,166.6666667,c,1,1.89,,,,,,,,,0.59,space,0.176,,0,6,6,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,,,
3,001,2024-01-11_21h00.40.856,choiceRTT,2023.1.3,Win32,166.6666667,v,1,1.961,,,,,,,,,0.861,space,0.2,,0,7,7,5,1,1.1,images/target_square.jpg,,,,,,,,,,,,,
3,001,2024-01-11_21h00.40.856,choiceRTT,2023.1.3,Win32,166.6666667,c,0,1.87,,,,,,,,,0.37,space,1.127,,0,8,8,2,1,1.5,images/target_square.jpg,,,,,,,,,,,,,
