participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
dfg,001,2024-01-24_11h04.53.888,choiceRTT,2023.1.3,Win32,60.00960154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfg,001,2024-01-24_11h04.53.888,choiceRTT,2023.1.3,Win32,60.00960154,c,1,2.1491,,,,,,,,,0.8491,space,5.6256,,0,0,0,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,,,
dfg,001,2024-01-24_11h04.53.888,choiceRTT,2023.1.3,Win32,60.00960154,v,1,3.052700001,,,,,,,,,1.752700001,space,1.918300001,,0,1,1,8,1,1.3,images/target_square.jpg,,,,,,,,,,,,,
dfg,001,2024-01-24_11h04.53.888,choiceRTT,2023.1.3,Win32,60.00960154,c,0,2.075,,,,,,,,,0.975,space,0.739,,0,2,2,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,,,
dfg,001,2024-01-24_11h04.53.888,choiceRTT,2023.1.3,Win32,60.00960154,v,1,2.5749,,,,,,,,,1.0749,space,1.183700001,,0,3,3,2,1,1.5,images/target_square.jpg,,,,,,,,,,,,,
dfg,001,2024-01-24_11h04.53.888,choiceRTT,2023.1.3,Win32,60.00960154,c,0,2.3281,,,,,,,,,1.0281,space,0.887200001,,0,4,4,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,,,
dfg,001,2024-01-24_11h04.53.888,choiceRTT,2023.1.3,Win32,60.00960154,v,1,2.39,,,,,,,,,1.29,space,0.8319,,0,5,5,5,1,1.1,images/target_square.jpg,,,,,,,,,,,,,
dfg,001,2024-01-24_11h04.53.888,choiceRTT,2023.1.3,Win32,60.00960154,c,1,2.1245,,,,,,,,,1.0245,space,0.7035,,0,6,6,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,,,
dfg,001,2024-01-24_11h04.53.888,choiceRTT,2023.1.3,Win32,60.00960154,c,1,2.4001,,,,,,,,,0.9001,space,0.567,,0,7,7,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,,,
dfg,001,2024-01-24_11h04.53.888,choiceRTT,2023.1.3,Win32,60.00960154,c,0,2.238799999,,,,,,,,,0.738799999,space,0.3984,,0,8,8,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,,,
dfg,001,2024-01-24_11h04.53.888,choiceRTT,2023.1.3,Win32,60.00960154,,,,,,,,,,,,,,,,,,,,,,,space,3.330799999,,0.877777778,-0.066666667,0,0,0,,,,,
dfg,001,2024-01-24_11h04.53.888,choiceRTT,2023.1.3,Win32,60.00960154,c,1,1.893,,,,,,,,,0.793,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,,,0,0,0,0,1
dfg,001,2024-01-24_11h04.53.888,choiceRTT,2023.1.3,Win32,60.00960154,v,1,2.673699999,,,,,,,,,1.373699999,,,,,,,,,1.3,images/target_square.jpg,,,,,,,,,0,1,1,8,1
