response.keys,response.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.clicked_name,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,practiceTrials.order,isi,xPos,corrAns,participant,session,date,expName,psychopyVersion,frameRate
,0,0.126984162,-0.020525467,1,0,0,targImage,1,0,8,2,1,7,1,0.125,b,mjq,001,2021-09-24_21h09.15.362,choiceRTT,3.1.3,60
,0,0.373289588,0.030924966,1,0,0,targImage,1,0,8,7,1,7,1,0.375,n,mjq,001,2021-09-24_21h09.15.362,choiceRTT,3.1.3,60
