participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
y68,001,2024-02-13_10h37.33.297,choiceRTT,2023.1.3,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y68,001,2024-02-13_10h37.33.297,choiceRTT,2023.1.3,Win32,60.97560976,c,0,3.8427,,,,,,,,,2.7427,space,6.7547,,0,0,0,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,,,
y68,001,2024-02-13_10h37.33.297,choiceRTT,2023.1.3,Win32,60.97560976,c,1,2.8842,,,,,,,,,1.3842,space,4.0779,,0,1,1,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,,,
y68,001,2024-02-13_10h37.33.297,choiceRTT,2023.1.3,Win32,60.97560976,b,0,2.8468,,,,,,,,,1.7468,space,1.6964,,0,2,2,5,1,1.1,images/target_square.jpg,,,,,,,,,,,,,
y68,001,2024-02-13_10h37.33.297,choiceRTT,2023.1.3,Win32,60.97560976,c,1,2.1545,,,,,,,,,1.0545,space,1.627,,0,3,3,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,,,
y68,001,2024-02-13_10h37.33.297,choiceRTT,2023.1.3,Win32,60.97560976,c,0,2.9106,,,,,,,,,1.4106,space,2.3401,,0,4,4,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,,,
y68,001,2024-02-13_10h37.33.297,choiceRTT,2023.1.3,Win32,60.97560976,v,1,4.1934,,,,,,,,,2.8934,space,0.2294,,0,5,5,8,1,1.3,images/target_square.jpg,,,,,,,,,,,,,
y68,001,2024-02-13_10h37.33.297,choiceRTT,2023.1.3,Win32,60.97560976,c,1,3.0441,,,,,,,,,1.7441,space,0.2203,,0,6,6,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,,,
y68,001,2024-02-13_10h37.33.297,choiceRTT,2023.1.3,Win32,60.97560976,v,1,3.8345,,,,,,,,,2.3345,space,1.6715,,0,7,7,2,1,1.5,images/target_square.jpg,,,,,,,,,,,,,
y68,001,2024-02-13_10h37.33.297,choiceRTT,2023.1.3,Win32,60.97560976,c,0,2.4196,,,,,,,,,1.1196,space,2.2538,,0,8,8,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,,,
y68,001,2024-02-13_10h37.33.297,choiceRTT,2023.1.3,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,space,0.6839,,-0.215740712,-0.075925954,0,0,0,,,,,
y68,001,2024-02-13_10h37.33.297,choiceRTT,2023.1.3,Win32,60.97560976,c,0,4.4373,,,,,,,,,2.9373,,,,,,,,,1.5,images/target_square.jpg,,,,,,,,,0,0,0,2,1
y68,001,2024-02-13_10h37.33.297,choiceRTT,2023.1.3,Win32,60.97560976,v,1,1.7585,,,,,,,,,0.4585,,,,,,,,,1.3,images/target_square.jpg,,,,,,,,,0,1,1,8,1
y68,001,2024-02-13_10h37.33.297,choiceRTT,2023.1.3,Win32,60.97560976,v,1,0.9922,,,,,,,,,-0.1078,,,,,,,,,1.1,images/target_square.jpg,,,,,,,,,0,2,2,5,1
y68,001,2024-02-13_10h37.33.297,choiceRTT,2023.1.3,Win32,60.97560976,v,0,0.5631,,,,,,,,,-0.9369,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,,,0,3,3,4,1
y68,001,2024-02-13_10h37.33.297,choiceRTT,2023.1.3,Win32,60.97560976,v,0,0.177,,,,,,,,,-1.123,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,,,0,4,4,3,1
y68,001,2024-02-13_10h37.33.297,choiceRTT,2023.1.3,Win32,60.97560976,v,0,0.1521,,,,,,,,,-1.3479,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,,,0,5,5,6,1
y68,001,2024-02-13_10h37.33.297,choiceRTT,2023.1.3,Win32,60.97560976,v,0,0.17,0.0262,,,,,,,,-1.13,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,,,0,6,6,1,1
y68,001,2024-02-13_10h37.33.297,choiceRTT,2023.1.3,Win32,60.97560976,v,0,0.4414,,,,,,,,,-0.6586,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,,,0,7,7,7,1
y68,001,2024-02-13_10h37.33.297,choiceRTT,2023.1.3,Win32,60.97560976,v,0,0.872,,,,,,,,,-0.228,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,,,0,8,8,0,1
y68,001,2024-02-13_10h37.33.297,choiceRTT,2023.1.3,Win32,60.97560976,v,0,0.8038,,,,,,,,,-0.2962,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,,,1,0,9,0,1
y68,001,2024-02-13_10h37.33.297,choiceRTT,2023.1.3,Win32,60.97560976,v,0,0.7766,,,,,,,,,-0.5234,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,,,1,1,10,1,1
y68,001,2024-02-13_10h37.33.297,choiceRTT,2023.1.3,Win32,60.97560976,c,0,1.7051,,,,,,,,,0.2051,,,,,,,,,1.5,images/target_square.jpg,,,,,,,,,1,2,11,2,1
y68,001,2024-02-13_10h37.33.297,choiceRTT,2023.1.3,Win32,60.97560976,c,0,0.853,,,,,,,,,-0.247,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,,,1,3,12,7,1
y68,001,2024-02-13_10h37.33.297,choiceRTT,2023.1.3,Win32,60.97560976,v,0,0.9133,,,,,,,,,-0.3867,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,,,1,4,13,3,1
y68,001,2024-02-13_10h37.33.297,choiceRTT,2023.1.3,Win32,60.97560976,c,0,0.8267,,,,,,,,,-0.4733,,,,,,,,,1.3,images/target_square.jpg,,,,,,,,,1,5,14,8,1
y68,001,2024-02-13_10h37.33.297,choiceRTT,2023.1.3,Win32,60.97560976,v,1,0.7903,,,,,,,,,-0.3097,,,,,,,,,1.1,images/target_square.jpg,,,,,,,,,1,6,15,5,1
y68,001,2024-02-13_10h37.33.297,choiceRTT,2023.1.3,Win32,60.97560976,c,0,0.5207,,,,,,,,,-0.9793,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,,,1,7,16,4,1
y68,001,2024-02-13_10h37.33.297,choiceRTT,2023.1.3,Win32,60.97560976,v,0,1.1785,,,,,,,,,-0.3215,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,,,1,8,17,6,1
y68,001,2024-02-13_10h37.33.297,choiceRTT,2023.1.3,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
