keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
v,1,7.3603,,,,,,,,5.8603,space,9.2429,0,0,0,2,1,1.5,images/target_square.jpg,zey,001,2023-04-10_21h39.53.095,choiceRTT,2021.2.3,Win32,60.70908208,,,,,,,,,,,,
c,1,4.1036,,,,,,,,2.8036,space,1.88,0,1,1,3,1,1.3,images/target_cross.jpg,zey,001,2023-04-10_21h39.53.095,choiceRTT,2021.2.3,Win32,60.70908208,,,,,,,,,,,,
b,1,7.188,,,,,,,,6.088,space,8.0647,0,2,2,7,1,1.1,images/target_plus.jpg,zey,001,2023-04-10_21h39.53.095,choiceRTT,2021.2.3,Win32,60.70908208,,,,,,,,,,,,
v,0,3.8038,,,,,,,,2.3038,space,4.1561,0,3,3,6,1,1.5,images/target_cross.jpg,zey,001,2023-04-10_21h39.53.095,choiceRTT,2021.2.3,Win32,60.70908208,,,,,,,,,,,,
c,1,2.4204,,,,,,,,1.3204,c,3.9158,0,4,4,0,1,1.1,images/target_cross.jpg,zey,001,2023-04-10_21h39.53.095,choiceRTT,2021.2.3,Win32,60.70908208,,,,,,,,,,,,
v,1,4.1345,,,,,,,,2.8345,v,5.7655,0,5,5,8,1,1.3,images/target_square.jpg,zey,001,2023-04-10_21h39.53.095,choiceRTT,2021.2.3,Win32,60.70908208,,,,,,,,,,,,
v,1,5.3775,,,,,,,,4.2775,b,4.6838,0,6,6,5,1,1.1,images/target_square.jpg,zey,001,2023-04-10_21h39.53.095,choiceRTT,2021.2.3,Win32,60.70908208,,,,,,,,,,,,
b,1,3.0435,,,,,,,,1.7435,b,0.9656,0,7,7,1,1,1.3,images/target_plus.jpg,zey,001,2023-04-10_21h39.53.095,choiceRTT,2021.2.3,Win32,60.70908208,,,,,,,,,,,,
b,1,2.6549,,,,,,,,1.1549,b,2.3988,0,8,8,4,1,1.5,images/target_plus.jpg,zey,001,2023-04-10_21h39.53.095,choiceRTT,2021.2.3,Win32,60.70908208,,,,,,,,,,,,
v,1,2.8337,,,,,,,,1.7337,,,,,,,,1.1,images/target_square.jpg,zey,001,2023-04-10_21h39.53.095,choiceRTT,2021.2.3,Win32,60.70908208,space,6.1338,0.216660494,-0.120922392,0,0,0,0,0,0,5,1
c,1,2.2393,,,,,,,,1.1393,,,,,,,,1.1,images/target_cross.jpg,zey,001,2023-04-10_21h39.53.095,choiceRTT,2021.2.3,Win32,60.70908208,,,,,,,,0,1,1,0,1
b,1,2.3324,,,,,,,,1.0324,,,,,,,,1.3,images/target_plus.jpg,zey,001,2023-04-10_21h39.53.095,choiceRTT,2021.2.3,Win32,60.70908208,,,,,,,,0,2,2,1,1
b,1,2.7906,,,,,,,,1.6906,,,,,,,,1.1,images/target_plus.jpg,zey,001,2023-04-10_21h39.53.095,choiceRTT,2021.2.3,Win32,60.70908208,,,,,,,,0,3,3,7,1
c,1,2.8937,,,,,,,,1.5937,,,,,,,,1.3,images/target_cross.jpg,zey,001,2023-04-10_21h39.53.095,choiceRTT,2021.2.3,Win32,60.70908208,,,,,,,,0,4,4,3,1
b,1,2.8892,,,,,,,,1.3892,,,,,,,,1.5,images/target_plus.jpg,zey,001,2023-04-10_21h39.53.095,choiceRTT,2021.2.3,Win32,60.70908208,,,,,,,,0,5,5,4,1
v,1,2.3964,,,,,,,,0.8964,,,,,,,,1.5,images/target_square.jpg,zey,001,2023-04-10_21h39.53.095,choiceRTT,2021.2.3,Win32,60.70908208,,,,,,,,0,6,6,2,1
c,1,3.5958,,,,,,,,2.0958,,,,,,,,1.5,images/target_cross.jpg,zey,001,2023-04-10_21h39.53.095,choiceRTT,2021.2.3,Win32,60.70908208,,,,,,,,0,7,7,6,1
v,1,2.2883,,,,,,,,0.9883,,,,,,,,1.3,images/target_square.jpg,zey,001,2023-04-10_21h39.53.095,choiceRTT,2021.2.3,Win32,60.70908208,,,,,,,,0,8,8,8,1
c,1,2.3951,,,,,,,,0.8951,,,,,,,,1.5,images/target_cross.jpg,zey,001,2023-04-10_21h39.53.095,choiceRTT,2021.2.3,Win32,60.70908208,,,,,,,,1,0,9,6,1
v,1,1.7957,,,,,,,,0.6957,,,,,,,,1.1,images/target_square.jpg,zey,001,2023-04-10_21h39.53.095,choiceRTT,2021.2.3,Win32,60.70908208,,,,,,,,1,1,10,5,1
v,1,2.045,,,,,,,,0.745,,,,,,,,1.3,images/target_square.jpg,zey,001,2023-04-10_21h39.53.095,choiceRTT,2021.2.3,Win32,60.70908208,,,,,,,,1,2,11,8,1
c,1,2.0461,,,,,,,,0.7461,,,,,,,,1.3,images/target_cross.jpg,zey,001,2023-04-10_21h39.53.095,choiceRTT,2021.2.3,Win32,60.70908208,,,,,,,,1,3,12,3,1
v,1,2.2453,,,,,,,,0.7453,,,,,,,,1.5,images/target_square.jpg,zey,001,2023-04-10_21h39.53.095,choiceRTT,2021.2.3,Win32,60.70908208,,,,,,,,1,4,13,2,1
b,1,2.8044,,,,,,,,1.5044,,,,,,,,1.3,images/target_plus.jpg,zey,001,2023-04-10_21h39.53.095,choiceRTT,2021.2.3,Win32,60.70908208,,,,,,,,1,5,14,1,1
c,1,2.0828,,,,,,,,0.9828,,,,,,,,1.1,images/target_cross.jpg,zey,001,2023-04-10_21h39.53.095,choiceRTT,2021.2.3,Win32,60.70908208,,,,,,,,1,6,15,0,1
b,1,2.346,,,,,,,,0.846,,,,,,,,1.5,images/target_plus.jpg,zey,001,2023-04-10_21h39.53.095,choiceRTT,2021.2.3,Win32,60.70908208,,,,,,,,1,7,16,4,1
b,1,1.795,,,,,,,,0.695,,,,,,,,1.1,images/target_plus.jpg,zey,001,2023-04-10_21h39.53.095,choiceRTT,2021.2.3,Win32,60.70908208,,,,,,,,1,8,17,7,1
