participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,001,2023-11-25_23h51.53.168,choiceRTT,2023.1.3,Win32,119.9904008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2023-11-25_23h51.53.168,choiceRTT,2023.1.3,Win32,119.9904008,,0,0.259259259,-0.257407407,1,0,0,2.9533,plus_button,1,1.4533,,0,0,0,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,
,001,2023-11-25_23h51.53.168,choiceRTT,2023.1.3,Win32,119.9904008,,0,0.189814815,-0.25462963,1,0,0,1.7372,plus_button,1,0.6372,,0,1,1,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,
,001,2023-11-25_23h51.53.168,choiceRTT,2023.1.3,Win32,119.9904008,,0,0.25,-0.22962963,1,0,0,2.1614,plus_button,1,0.8614,,0,2,2,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,
,001,2023-11-25_23h51.53.168,choiceRTT,2023.1.3,Win32,119.9904008,,0,-0.237962963,-0.249074074,1,0,0,2.4659,cross_button,1,1.1659,,0,3,3,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,
,001,2023-11-25_23h51.53.168,choiceRTT,2023.1.3,Win32,119.9904008,,0,-0.207407407,-0.200925926,1,0,0,1.7389,cross_button,1,0.6389,,0,4,4,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,
,001,2023-11-25_23h51.53.168,choiceRTT,2023.1.3,Win32,119.9904008,,0,-0.277777778,-0.263888889,1,0,0,2.1806,cross_button,1,0.6806,,0,5,5,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,
,001,2023-11-25_23h51.53.168,choiceRTT,2023.1.3,Win32,119.9904008,,0,-0.008333333,-0.252777778,1,0,0,1.9888,square_button,1,0.8888,,0,6,6,5,1,1.1,images/target_square.jpg,,,,,,,,,,,
,001,2023-11-25_23h51.53.168,choiceRTT,2023.1.3,Win32,119.9904008,,0,-0.006481481,-0.203703704,1,0,0,2.1613,square_button,1,0.6613,,0,7,7,2,1,1.5,images/target_square.jpg,,,,,,,,,,,
,001,2023-11-25_23h51.53.168,choiceRTT,2023.1.3,Win32,119.9904008,,0,0.015740741,-0.253703704,1,0,0,1.9473,square_button,1,0.6473,,0,8,8,8,1,1.3,images/target_square.jpg,,,,,,,,,,,
