keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
b,1,2.06,,,,,,,,0.76,space,1.125,0,0,0,1,1,1.3,images/target_plus.jpg,Vanessa,001,2023-04-30_17h50.30.535,choiceRTT,2021.2.3,Win32,62.5,,,,,,,,,,,,
c,1,1.645,,,,,,,,0.545,space,0.545,0,1,1,0,1,1.1,images/target_cross.jpg,Vanessa,001,2023-04-30_17h50.30.535,choiceRTT,2021.2.3,Win32,62.5,,,,,,,,,,,,
v,1,1.822,,,,,,,,0.522,space,0.508,0,2,2,8,1,1.3,images/target_square.jpg,Vanessa,001,2023-04-30_17h50.30.535,choiceRTT,2021.2.3,Win32,62.5,,,,,,,,,,,,
v,1,1.619,,,,,,,,0.519,space,0.491,0,3,3,5,1,1.1,images/target_square.jpg,Vanessa,001,2023-04-30_17h50.30.535,choiceRTT,2021.2.3,Win32,62.5,,,,,,,,,,,,
b,1,1.74,,,,,,,,0.64,space,0.653,0,4,4,7,1,1.1,images/target_plus.jpg,Vanessa,001,2023-04-30_17h50.30.535,choiceRTT,2021.2.3,Win32,62.5,,,,,,,,,,,,
c,1,1.886,,,,,,,,0.586,space,0.535,0,5,5,3,1,1.3,images/target_cross.jpg,Vanessa,001,2023-04-30_17h50.30.535,choiceRTT,2021.2.3,Win32,62.5,,,,,,,,,,,,
v,1,2.102,,,,,,,,0.602,space,0.584,0,6,6,2,1,1.5,images/target_square.jpg,Vanessa,001,2023-04-30_17h50.30.535,choiceRTT,2021.2.3,Win32,62.5,,,,,,,,,,,,
c,1,1.957,,,,,,,,0.457,space,0.562,0,7,7,6,1,1.5,images/target_cross.jpg,Vanessa,001,2023-04-30_17h50.30.535,choiceRTT,2021.2.3,Win32,62.5,,,,,,,,,,,,
b,1,2.019,,,,,,,,0.519,space,0.549,0,8,8,4,1,1.5,images/target_plus.jpg,Vanessa,001,2023-04-30_17h50.30.535,choiceRTT,2021.2.3,Win32,62.5,,,,,,,,,,,,
c,0,1.817,,,,,,,,0.717,,,,,,,,1.1,images/target_plus.jpg,Vanessa,001,2023-04-30_17h50.30.535,choiceRTT,2021.2.3,Win32,62.5,space,2.194,0.23055557,-0.305555556,0,0,0,0,0,0,7,1
