keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,correctMouseResp
v,1,4.3867,,,,,,,,3.2867,,0,0,0,5,1,1.1,images/target_square.jpg,,001,2023-03-31_22h44.56.983,choiceRTT,2021.2.3,Win32,59.48132286,
,0,,0.223958333,-0.229166667,1,0,0,12.6101,plus_button,11.1101,,0,1,1,6,1,1.5,images/target_cross.jpg,,001,2023-03-31_22h44.56.983,choiceRTT,2021.2.3,Win32,59.48132286,0
,0,,0.264322917,-0.21484375,1,0,0,2.8892,plus_button,1.7892,,0,2,2,7,1,1.1,images/target_plus.jpg,,001,2023-03-31_22h44.56.983,choiceRTT,2021.2.3,Win32,59.48132286,1
,0,,0.22265625,-0.24609375,1,0,0,2.9746,plus_button,1.6746,,0,3,3,1,1,1.3,images/target_plus.jpg,,001,2023-03-31_22h44.56.983,choiceRTT,2021.2.3,Win32,59.48132286,1
,0,,-0.028645833,-0.251302083,1,0,0,7.0567,square_button,5.7567,,0,4,4,8,1,1.3,images/target_square.jpg,,001,2023-03-31_22h44.56.983,choiceRTT,2021.2.3,Win32,59.48132286,1
,0,,-0.2109375,-0.239583333,1,0,0,6.8428,cross_button,5.7428,,0,5,5,0,1,1.1,images/target_cross.jpg,,001,2023-03-31_22h44.56.983,choiceRTT,2021.2.3,Win32,59.48132286,1
,0,,-0.049479167,-0.251302083,1,0,0,3.6662,square_button,2.1662,,0,6,6,2,1,1.5,images/target_square.jpg,,001,2023-03-31_22h44.56.983,choiceRTT,2021.2.3,Win32,59.48132286,1
,0,,-0.266927083,-0.239583333,1,0,0,5.4235,cross_button,4.1235,,0,7,7,3,1,1.3,images/target_cross.jpg,,001,2023-03-31_22h44.56.983,choiceRTT,2021.2.3,Win32,59.48132286,1
,0,,0.272135417,-0.2578125,1,0,0,3.878,plus_button,2.378,,0,8,8,4,1,1.5,images/target_plus.jpg,,001,2023-03-31_22h44.56.983,choiceRTT,2021.2.3,Win32,59.48132286,1
