participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage
1,001,2024-02-12_16h30.39.966,choiceRTT,2023.1.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,
1,001,2024-02-12_16h30.39.966,choiceRTT,2023.1.3,Win32,59.95203837,,0,-0.230555556,-0.249074074,1,0,0,3.053,cross_button,0,1.953,space,2.996,,0,0,0,7,1,1.1,images/target_plus.jpg
1,001,2024-02-12_16h30.39.966,choiceRTT,2023.1.3,Win32,59.95203837,,0,-0.212037037,-0.24537037,1,0,0,2.082,cross_button,0,0.582,,,,0,1,1,2,1,1.5,images/target_square.jpg
