my.response.keys, my.response.corr, my.response.rt, my.mouseResp.x, my.mouseResp.y, my.mouseResp.leftButton, my.mouseResp.midButton, my.mouseResp.rightButton, my.mouseResp.RT, my.mouseResp.clicked_name, my.practiceTrials.thisRepN, my.practiceTrials.thisTrialN, my.practiceTrials.thisN, my.practiceTrials.thisIndex, my.practiceTrials.ran, my.practiceTrials.order, isi, xPos, corrAns, participant, session, date, expName, frameRate, my.practiceTrials.thisRepN, my.practiceTrials.thisTrialN, my.practiceTrials.thisN, my.practiceTrials.thisIndex, my.practiceTrials.ran, my.practiceTrials.order, isi, xPos, corrAns, my.mainTrials.thisRepN, my.mainTrials.thisTrialN, my.mainTrials.thisN, my.mainTrials.thisIndex, my.mainTrials.ran, my.mainTrials.order, isi, xPos, corrAns, participant, session, date, expName, frameRate
, 0, , -0.08555555555555555, -0.014444444444444444, 1, 0, 0, 0.7370000000000019, my.targImage, 1, 0, 8, 4, 1, 7, 1, -0.375, c, 01, 001, Fri Jul 27 2018 22:14:14 GMT+0100 (Irish Standard Time), choiceRTT, 60, 1, 0, 8, 4, 1, 7, 1, -0.375, c, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.375, c, 01, 001, Fri Jul 27 2018 22:14:14 GMT+0100 (Irish Standard Time), choiceRTT, 60
, 0, , 0.42, 0.057777777777777775, 1, 0, 0, 2.549000000000003, my.targImage, 1, 0, 8, 4, 1, 7, 1, -0.375, c, 01, 001, Fri Jul 27 2018 22:14:14 GMT+0100 (Irish Standard Time), choiceRTT, 60, 1, 0, 8, 4, 1, 7, 1, -0.375, c, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.375, c, 01, 001, Fri Jul 27 2018 22:14:14 GMT+0100 (Irish Standard Time), choiceRTT, 60
, 0, , -0.28, 0, 1, 0, 0, 0.767000000000003, my.targImage, 1, 0, 8, 4, 1, 7, 1, -0.375, c, 01, 001, Fri Jul 27 2018 22:14:14 GMT+0100 (Irish Standard Time), choiceRTT, 60, 1, 0, 8, 4, 1, 7, 1, -0.375, c, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.375, c, 01, 001, Fri Jul 27 2018 22:14:14 GMT+0100 (Irish Standard Time), choiceRTT, 60
, 0, , 0.09444444444444444, -0.017777777777777778, 1, 0, 0, 0.6340000000000003, my.targImage, 1, 0, 8, 4, 1, 7, 1, -0.375, c, 01, 001, Fri Jul 27 2018 22:14:14 GMT+0100 (Irish Standard Time), choiceRTT, 60, 1, 0, 8, 4, 1, 7, 1, -0.375, c, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.375, c, 01, 001, Fri Jul 27 2018 22:14:14 GMT+0100 (Irish Standard Time), choiceRTT, 60
, 0, , -0.11333333333333333, 0.008888888888888889, 1, 0, 0, 3.567, my.targImage, 1, 0, 8, 4, 1, 7, 1, -0.375, c, 01, 001, Fri Jul 27 2018 22:14:14 GMT+0100 (Irish Standard Time), choiceRTT, 60, 1, 0, 8, 4, 1, 7, 1, -0.375, c, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.375, c, 01, 001, Fri Jul 27 2018 22:14:14 GMT+0100 (Irish Standard Time), choiceRTT, 60
, 0, , 0.38222222222222224, 0.024444444444444446, 1, 0, 0, 3.183, my.targImage, 1, 0, 8, 4, 1, 7, 1, -0.375, c, 01, 001, Fri Jul 27 2018 22:14:14 GMT+0100 (Irish Standard Time), choiceRTT, 60, 1, 0, 8, 4, 1, 7, 1, -0.375, c, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.375, c, 01, 001, Fri Jul 27 2018 22:14:14 GMT+0100 (Irish Standard Time), choiceRTT, 60
, 0, , 0.1, -0.017777777777777778, 1, 0, 0, 1.9170000000000016, my.targImage, 1, 0, 8, 4, 1, 7, 1, -0.375, c, 01, 001, Fri Jul 27 2018 22:14:14 GMT+0100 (Irish Standard Time), choiceRTT, 60, 1, 0, 8, 4, 1, 7, 1, -0.375, c, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.375, c, 01, 001, Fri Jul 27 2018 22:14:14 GMT+0100 (Irish Standard Time), choiceRTT, 60
, 0, , -0.3888888888888889, -0.05444444444444444, 1, 0, 0, 0.7999999999999972, my.targImage, 1, 0, 8, 4, 1, 7, 1, -0.375, c, 01, 001, Fri Jul 27 2018 22:14:14 GMT+0100 (Irish Standard Time), choiceRTT, 60, 1, 0, 8, 4, 1, 7, 1, -0.375, c, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.375, c, 01, 001, Fri Jul 27 2018 22:14:14 GMT+0100 (Irish Standard Time), choiceRTT, 60
, 0, , -0.38, 0, 1, 0, 0, 1.568000000000005, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, -0.125, v, 01, 001, Fri Jul 27 2018 22:14:14 GMT+0100 (Irish Standard Time), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, -0.125, v, 1, 0, 40, 25, 1, 39, 2.3332, -0.125, v, 01, 001, Fri Jul 27 2018 22:14:14 GMT+0100 (Irish Standard Time), choiceRTT, 60
, 0, , -0.06888888888888889, -0.03111111111111111, 1, 0, 0, 0.5489999999999995, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, -0.125, v, 01, 001, Fri Jul 27 2018 22:14:14 GMT+0100 (Irish Standard Time), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, -0.125, v, 1, 0, 40, 25, 1, 39, 2.3332, -0.125, v, 01, 001, Fri Jul 27 2018 22:14:14 GMT+0100 (Irish Standard Time), choiceRTT, 60
