response.keys,response.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.clicked_name,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,practiceTrials.order,isi,xPos,corrAns,participant,session,date,expName,psychopyVersion,frameRate
,0,0.4375,-0.005208333,1,0,0,targImage,1,0,8,3,1,7,1,0.375,n,1,001,2020-03-30_18h13.30.426,choiceRTT,3.1.3,60
,0,-0.324652778,-0.015625,1,0,0,targImage,1,0,8,0,1,7,1,-0.375,c,1,001,2020-03-30_18h13.30.426,choiceRTT,3.1.3,60
