keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
c,0,1.4107,,,,,,,,-0.0893,space,7.1519,0,0,0,2,1,1.5,images/target_square.jpg,,001,2022-07-18_22h16.49.589,choiceRTT,2021.2.3,MacIntel,59.86231667,,,,,,,,,,,,
c,0,2.7401,,,,,,,,1.4401,space,3.9735,0,1,1,1,1,1.3,images/target_plus.jpg,,001,2022-07-18_22h16.49.589,choiceRTT,2021.2.3,MacIntel,59.86231667,,,,,,,,,,,,
c,1,5.5288,,,,,,,,4.4288,space,4.5497,0,2,2,0,1,1.1,images/target_cross.jpg,,001,2022-07-18_22h16.49.589,choiceRTT,2021.2.3,MacIntel,59.86231667,,,,,,,,,,,,
c,1,2.7897,,,,,,,,1.2897,space,0.2843,0,3,3,6,1,1.5,images/target_cross.jpg,,001,2022-07-18_22h16.49.589,choiceRTT,2021.2.3,MacIntel,59.86231667,,,,,,,,,,,,
v,1,3.455,,,,,,,,2.155,space,0.7167,0,4,4,8,1,1.3,images/target_square.jpg,,001,2022-07-18_22h16.49.589,choiceRTT,2021.2.3,MacIntel,59.86231667,,,,,,,,,,,,
b,1,3.4889,,,,,,,,2.3889,space,0.3022,0,5,5,7,1,1.1,images/target_plus.jpg,,001,2022-07-18_22h16.49.589,choiceRTT,2021.2.3,MacIntel,59.86231667,,,,,,,,,,,,
b,1,3.6748,,,,,,,,2.1748,space,1.6051,0,6,6,4,1,1.5,images/target_plus.jpg,,001,2022-07-18_22h16.49.589,choiceRTT,2021.2.3,MacIntel,59.86231667,,,,,,,,,,,,
v,1,3.0572,,,,,,,,1.9572,space,0.4731,0,7,7,5,1,1.1,images/target_square.jpg,,001,2022-07-18_22h16.49.589,choiceRTT,2021.2.3,MacIntel,59.86231667,,,,,,,,,,,,
c,1,4.7563,,,,,,,,3.4563,space,2.4172,0,8,8,3,1,1.3,images/target_cross.jpg,,001,2022-07-18_22h16.49.589,choiceRTT,2021.2.3,MacIntel,59.86231667,,,,,,,,,,,,
b,1,3.7912,,,,,,,,2.2912,,,,,,,,1.5,images/target_plus.jpg,,001,2022-07-18_22h16.49.589,choiceRTT,2021.2.3,MacIntel,59.86231667,space,10.8386,0.003331502,-0.268000285,0,0,0,0,0,0,4,1
