participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
1,001,2023-11-30_13h39.47.422,choiceRTT,2023.1.3,Win32,59.74072525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,001,2023-11-30_13h39.47.422,choiceRTT,2023.1.3,Win32,59.74072525,c,0,3.4511,,,,,,,,,2.3511,space,26.0298,,0,0,0,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,
1,001,2023-11-30_13h39.47.422,choiceRTT,2023.1.3,Win32,59.74072525,b,1,3.0806,,,,,,,,,1.5806,space,2.4987,,0,1,1,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,
1,001,2023-11-30_13h39.47.422,choiceRTT,2023.1.3,Win32,59.74072525,c,1,2.555,,,,,,,,,1.455,space,8.1769,,0,2,2,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,
1,001,2023-11-30_13h39.47.422,choiceRTT,2023.1.3,Win32,59.74072525,c,1,2.4365,,,,,,,,,0.9365,space,3.9714,,0,3,3,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,
1,001,2023-11-30_13h39.47.422,choiceRTT,2023.1.3,Win32,59.74072525,c,1,2.063,,,,,,,,,0.763,space,2.3298,,0,4,4,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,
1,001,2023-11-30_13h39.47.422,choiceRTT,2023.1.3,Win32,59.74072525,b,1,2.3542,,,,,,,,,1.0542,space,1.4681,,0,5,5,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,
1,001,2023-11-30_13h39.47.422,choiceRTT,2023.1.3,Win32,59.74072525,b,0,2.2579,,,,,,,,,0.7579,space,2.418,,0,6,6,2,1,1.5,images/target_square.jpg,,,,,,,,,,,
1,001,2023-11-30_13h39.47.422,choiceRTT,2023.1.3,Win32,59.74072525,v,1,1.8199,,,,,,,,,0.7199,space,0.8631,,0,7,7,5,1,1.1,images/target_square.jpg,,,,,,,,,,,
1,001,2023-11-30_13h39.47.422,choiceRTT,2023.1.3,Win32,59.74072525,v,1,2.1037,,,,,,,,,0.8037,space,0.6637,,0,8,8,8,1,1.3,images/target_square.jpg,,,,,,,,,,,
1,001,2023-11-30_13h39.47.422,choiceRTT,2023.1.3,Win32,59.74072525,,,,,,,,,,,,,,,,,,,,,,,,-0.028703704,-0.240740741,1,0,0,,,,,
1,001,2023-11-30_13h39.47.422,choiceRTT,2023.1.3,Win32,59.74072525,b,1,4.107,,,,,,,,,2.607,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,0,0,0,4,1
1,001,2023-11-30_13h39.47.422,choiceRTT,2023.1.3,Win32,59.74072525,c,1,2.1875,,,,,,,,,0.8875,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,0,1,1,3,1
1,001,2023-11-30_13h39.47.422,choiceRTT,2023.1.3,Win32,59.74072525,b,1,2.4787,,,,,,,,,1.1787,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,0,2,2,1,1
1,001,2023-11-30_13h39.47.422,choiceRTT,2023.1.3,Win32,59.74072525,b,1,1.792,,,,,,,,,0.692,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,0,3,3,7,1
1,001,2023-11-30_13h39.47.422,choiceRTT,2023.1.3,Win32,59.74072525,v,1,1.8229,,,,,,,,,0.7229,,,,,,,,,1.1,images/target_square.jpg,,,,,,,0,4,4,5,1
1,001,2023-11-30_13h39.47.422,choiceRTT,2023.1.3,Win32,59.74072525,v,1,1.9476,,,,,,,,,0.6476,,,,,,,,,1.3,images/target_square.jpg,,,,,,,0,5,5,8,1
1,001,2023-11-30_13h39.47.422,choiceRTT,2023.1.3,Win32,59.74072525,c,1,1.9795,,,,,,,,,0.8795,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,0,6,6,0,1
1,001,2023-11-30_13h39.47.422,choiceRTT,2023.1.3,Win32,59.74072525,v,1,2.1418,,,,,,,,,0.6418,,,,,,,,,1.5,images/target_square.jpg,,,,,,,0,7,7,2,1
1,001,2023-11-30_13h39.47.422,choiceRTT,2023.1.3,Win32,59.74072525,c,1,2.1757,,,,,,,,,0.6757,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,0,8,8,6,1
1,001,2023-11-30_13h39.47.422,choiceRTT,2023.1.3,Win32,59.74072525,v,1,1.8253,,,,,,,,,0.7253,,,,,,,,,1.1,images/target_square.jpg,,,,,,,1,0,9,5,1
1,001,2023-11-30_13h39.47.422,choiceRTT,2023.1.3,Win32,59.74072525,c,1,2.6605,,,,,,,,,1.5605,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,1,1,10,0,1
1,001,2023-11-30_13h39.47.422,choiceRTT,2023.1.3,Win32,59.74072525,b,1,2.8467,,,,,,,,,1.3467,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,1,2,11,4,1
