participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,PracticeLoop.order
,001,2023-11-22_11h55.13.377,choiceRTT,2023.1.3,Win32,59.97720866,,,,,,,,,,,,,,,,,,,,
,001,2023-11-22_11h55.13.377,choiceRTT,2023.1.3,Win32,59.97720866,,0,0.016666667,-0.22962963,1,0,0,3.3813,square_button,1,1.8813,,0,0,0,2,1,1.5,images/target_square.jpg,
,001,2023-11-22_11h55.13.377,choiceRTT,2023.1.3,Win32,59.97720866,,0,-0.190740741,-0.234259259,1,0,0,4.3237,cross_button,1,2.8237,,0,1,1,6,1,1.5,images/target_cross.jpg,8
