participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage
1,001,2023-10-23_12h27.42.733,choiceRTT,2023.1.3,Win32,144.1545337,,,,,,,,,,,,,,,,,,,
1,001,2023-10-23_12h27.42.733,choiceRTT,2023.1.3,Win32,144.1545337,,0,0.031284916,-0.235195531,1,0,0,0.6339,square_button,0,-0.4661,,0,0,0,7,1,1.1,images/target_plus.jpg
