participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,PracticeLoop.order
,001,2024-02-11_17h44.52.905,choiceRTT,2023.1.3,Win32,59.76929054,,,,,,,,,,,,,,,,,,,,
,001,2024-02-11_17h44.52.905,choiceRTT,2023.1.3,Win32,59.76929054,,0,-0.036458333,-0.27734375,1,0,0,4.1644,square_button,1,2.8644,,0,0,0,8,1,1.3,images/target_square.jpg,
,001,2024-02-11_17h44.52.905,choiceRTT,2023.1.3,Win32,59.76929054,,0,-0.033854167,-0.223958333,1,0,0,1.3918,square_button,0,-0.1082,,0,1,1,6,1,1.5,images/target_cross.jpg,
,001,2024-02-11_17h44.52.905,choiceRTT,2023.1.3,Win32,59.76929054,,0,-0.221354167,-0.243489583,1,0,0,3.5247,cross_button,0,2.0247,,0,2,2,4,1,1.5,images/target_plus.jpg,
,001,2024-02-11_17h44.52.905,choiceRTT,2023.1.3,Win32,59.76929054,,0,-0.235677083,-0.255208333,1,0,0,2.932,cross_button,1,1.632,,0,3,3,3,1,1.3,images/target_cross.jpg,
,001,2024-02-11_17h44.52.905,choiceRTT,2023.1.3,Win32,59.76929054,,0,-0.029947917,-0.26953125,1,0,0,2.871,square_button,1,1.371,,0,4,4,2,1,1.5,images/target_square.jpg,
,001,2024-02-11_17h44.52.905,choiceRTT,2023.1.3,Win32,59.76929054,,0,-0.1953125,-0.260416667,1,0,0,3.0006,cross_button,1,1.9006,,0,5,5,0,1,1.1,images/target_cross.jpg,
,001,2024-02-11_17h44.52.905,choiceRTT,2023.1.3,Win32,59.76929054,,0,-0.016927083,-0.274739583,1,0,0,3.286,square_button,1,2.186,,0,6,6,5,1,1.1,images/target_square.jpg,8
