keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
c,1,2.1203,,,,,,,,0.6203,space,2.1615,0,0,0,6,1,1.5,images/target_cross.jpg,000,001,2023-04-27_19h09.38.040,choiceRTT,2021.2.3,Win32,60.08532116,,,,,,,,,,,
c,0,0.988,,,,,,,,-0.512,space,1.0182,0,1,1,2,1,1.5,images/target_square.jpg,000,001,2023-04-27_19h09.38.040,choiceRTT,2021.2.3,Win32,60.08532116,,,,,,,,,,,
c,0,0.963,,,,,,,,-0.337,space,0.7053,0,2,2,8,1,1.3,images/target_square.jpg,000,001,2023-04-27_19h09.38.040,choiceRTT,2021.2.3,Win32,60.08532116,,,,,,,,,,,
c,0,0.9134,,,,,,,,-0.1866,space,0.5562,0,3,3,7,1,1.1,images/target_plus.jpg,000,001,2023-04-27_19h09.38.040,choiceRTT,2021.2.3,Win32,60.08532116,,,,,,,,,,,
c,1,0.8316,,,,,,,,-0.4684,space,1.8923,0,4,4,3,1,1.3,images/target_cross.jpg,000,001,2023-04-27_19h09.38.040,choiceRTT,2021.2.3,Win32,60.08532116,,,,,,,,,,,
c,0,0.8924,,,,,,,,-0.2076,space,0.4079,0,5,5,5,1,1.1,images/target_square.jpg,000,001,2023-04-27_19h09.38.040,choiceRTT,2021.2.3,Win32,60.08532116,,,,,,,,,,,
c,1,0.8313,,,,,,,,-0.2687,space,0.4892,0,6,6,0,1,1.1,images/target_cross.jpg,000,001,2023-04-27_19h09.38.040,choiceRTT,2021.2.3,Win32,60.08532116,,,,,,,,,,,
c,0,0.7656,,,,,,,,-0.7344,space,0.5247,0,7,7,4,1,1.5,images/target_plus.jpg,000,001,2023-04-27_19h09.38.040,choiceRTT,2021.2.3,Win32,60.08532116,,,,,,,,,,,
c,0,0.8148,,,,,,,,-0.4852,space,5.8245,0,8,8,1,1,1.3,images/target_plus.jpg,000,001,2023-04-27_19h09.38.040,choiceRTT,2021.2.3,Win32,60.08532116,,,,,,,,,,,
v,0,2.347,,,,,,,,1.047,,,,,,,,1.3,images/target_cross.jpg,000,001,2023-04-27_19h09.38.040,choiceRTT,2021.2.3,Win32,60.08532116,,-0.013888889,-0.237963019,1,0,0,0,0,0,3,1
v,0,1.3222,,,,,,,,-0.1778,,,,,,,,1.5,images/target_plus.jpg,000,001,2023-04-27_19h09.38.040,choiceRTT,2021.2.3,Win32,60.08532116,,,,,,,0,1,1,4,1
v,1,0.799,,,,,,,,-0.301,,,,,,,,1.1,images/target_square.jpg,000,001,2023-04-27_19h09.38.040,choiceRTT,2021.2.3,Win32,60.08532116,,,,,,,0,2,2,5,1
v,1,0.8172,,,,,,,,-0.6828,,,,,,,,1.5,images/target_square.jpg,000,001,2023-04-27_19h09.38.040,choiceRTT,2021.2.3,Win32,60.08532116,,,,,,,0,3,3,2,1
v,0,0.8291,,,,,,,,-0.4709,,,,,,,,1.3,images/target_plus.jpg,000,001,2023-04-27_19h09.38.040,choiceRTT,2021.2.3,Win32,60.08532116,,,,,,,0,4,4,1,1
v,0,0.8838,,,,,,,,-0.2162,,,,,,,,1.1,images/target_cross.jpg,000,001,2023-04-27_19h09.38.040,choiceRTT,2021.2.3,Win32,60.08532116,,,,,,,0,5,5,0,1
v,1,0.9183,,,,,,,,-0.3817,,,,,,,,1.3,images/target_square.jpg,000,001,2023-04-27_19h09.38.040,choiceRTT,2021.2.3,Win32,60.08532116,,,,,,,0,6,6,8,1
v,0,0.8525,,,,,,,,-0.2475,,,,,,,,1.1,images/target_plus.jpg,000,001,2023-04-27_19h09.38.040,choiceRTT,2021.2.3,Win32,60.08532116,,,,,,,0,7,7,7,1
v,0,0.8263,,,,,,,,-0.6737,,,,,,,,1.5,images/target_cross.jpg,000,001,2023-04-27_19h09.38.040,choiceRTT,2021.2.3,Win32,60.08532116,,,,,,,0,8,8,6,1
v,1,0.8349,,,,,,,,-0.2651,,,,,,,,1.1,images/target_square.jpg,000,001,2023-04-27_19h09.38.040,choiceRTT,2021.2.3,Win32,60.08532116,,,,,,,1,0,9,5,1
v,0,0.8144,,,,,,,,-0.6856,,,,,,,,1.5,images/target_plus.jpg,000,001,2023-04-27_19h09.38.040,choiceRTT,2021.2.3,Win32,60.08532116,,,,,,,1,1,10,4,1
v,0,0.8128,,,,,,,,-0.6872,,,,,,,,1.5,images/target_cross.jpg,000,001,2023-04-27_19h09.38.040,choiceRTT,2021.2.3,Win32,60.08532116,,,,,,,1,2,11,6,1
v,1,0.1646,,,,,,,,-1.3354,,,,,,,,1.5,images/target_square.jpg,000,001,2023-04-27_19h09.38.040,choiceRTT,2021.2.3,Win32,60.08532116,,,,,,,1,3,12,2,1
v,0,0.1469,,,,,,,,-0.9531,,,,,,,,1.1,images/target_plus.jpg,000,001,2023-04-27_19h09.38.040,choiceRTT,2021.2.3,Win32,60.08532116,,,,,,,1,4,13,7,1
