keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
v,1,1.6812,,,,,,,,0.5812,space,1.2131,0,0,0,5,1,1.1,images/target_square.jpg,😂橙门永存1,001,2023-05-04_20h53.43.508,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
b,1,2.1139,,,,,,,,0.8139,space,0.2299,0,1,1,1,1,1.3,images/target_plus.jpg,😂橙门永存1,001,2023-05-04_20h53.43.508,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
v,1,1.836,,,,,,,,0.536,space,0.0965,0,2,2,8,1,1.3,images/target_square.jpg,😂橙门永存1,001,2023-05-04_20h53.43.508,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
b,0,2.1891,,,,,,,,0.6891,space,0.6541,0,3,3,6,1,1.5,images/target_cross.jpg,😂橙门永存1,001,2023-05-04_20h53.43.508,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
c,1,1.842,,,,,,,,0.742,space,0.2021,0,4,4,0,1,1.1,images/target_cross.jpg,😂橙门永存1,001,2023-05-04_20h53.43.508,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
c,0,0.0213,,,,,,,,-1.0787,space,1.9722,0,5,5,7,1,1.1,images/target_plus.jpg,😂橙门永存1,001,2023-05-04_20h53.43.508,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
b,1,2.3947,,,,,,,,0.8947,space,0.0989,0,6,6,4,1,1.5,images/target_plus.jpg,😂橙门永存1,001,2023-05-04_20h53.43.508,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
v,1,2.0516,,,,,,,,0.5516,space,3.3334,0,7,7,2,1,1.5,images/target_square.jpg,😂橙门永存1,001,2023-05-04_20h53.43.508,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
c,1,2.3635,,,,,,,,1.0635,space,0.1777,0,8,8,3,1,1.3,images/target_cross.jpg,😂橙门永存1,001,2023-05-04_20h53.43.508,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
b,1,2.0904,,,,,,,,0.5904,,,,,,,,1.5,images/target_plus.jpg,😂橙门永存1,001,2023-05-04_20h53.43.508,choiceRTT,2021.2.3,MacIntel,60.0024001,space,1.7384,0.334144965,-0.060121528,0,0,0,0,0,0,4,1
c,1,2.1558,,,,,,,,0.6558,,,,,,,,1.5,images/target_cross.jpg,😂橙门永存1,001,2023-05-04_20h53.43.508,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,0,1,1,6,1
b,1,2.1302,,,,,,,,0.8302,,,,,,,,1.3,images/target_plus.jpg,😂橙门永存1,001,2023-05-04_20h53.43.508,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,0,2,2,1,1
v,1,1.9276,,,,,,,,0.4276,,,,,,,,1.5,images/target_square.jpg,😂橙门永存1,001,2023-05-04_20h53.43.508,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,0,3,3,2,1
v,1,1.5966,,,,,,,,0.4966,,,,,,,,1.1,images/target_square.jpg,😂橙门永存1,001,2023-05-04_20h53.43.508,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,0,4,4,5,1
