keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,0,0.0234375,-0.260416667,1,0,0,3.455,square_button,1,2.155,space,4.4766,0,0,0,8,1,1.3,images/target_square.jpg,01,001,2022-07-25_14h21.36.890,choiceRTT,2021.2.3,Win32,60.49972775,,,,,,,,,,,
,0,-0.171875,-0.263020833,1,0,0,3.2141,cross_button,1,1.7141,,,0,1,1,6,1,1.5,images/target_cross.jpg,01,001,2022-07-25_14h21.36.890,choiceRTT,2021.2.3,Win32,60.49972775,,,,,,,,,,,
,0,-0.184895833,-0.259114583,1,0,0,3.6354,cross_button,0,2.3354,,,0,2,2,1,1,1.3,images/target_plus.jpg,01,001,2022-07-25_14h21.36.890,choiceRTT,2021.2.3,Win32,60.49972775,,,,,,,,,,,
,0,0.23046875,-0.22265625,1,0,0,2.5272,plus_button,1,1.4272,,,0,3,3,7,1,1.1,images/target_plus.jpg,01,001,2022-07-25_14h21.36.890,choiceRTT,2021.2.3,Win32,60.49972775,,,,,,,,,,,
,0,-0.1875,-0.270833333,1,0,0,2.6345,cross_button,1,1.5345,,,0,4,4,0,1,1.1,images/target_cross.jpg,01,001,2022-07-25_14h21.36.890,choiceRTT,2021.2.3,Win32,60.49972775,,,,,,,,,,,
,0,-0.209635417,-0.25,1,0,0,2.4811,cross_button,1,1.1811,,,0,5,5,3,1,1.3,images/target_cross.jpg,01,001,2022-07-25_14h21.36.890,choiceRTT,2021.2.3,Win32,60.49972775,,,,,,,,,,,
,0,-0.026041667,-0.239583333,1,0,0,2.2696,square_button,1,1.1696,,,0,6,6,5,1,1.1,images/target_square.jpg,01,001,2022-07-25_14h21.36.890,choiceRTT,2021.2.3,Win32,60.49972775,,,,,,,,,,,
,0,-0.026041667,-0.239583333,1,0,0,2.5598,square_button,1,1.0598,,,0,7,7,2,1,1.5,images/target_square.jpg,01,001,2022-07-25_14h21.36.890,choiceRTT,2021.2.3,Win32,60.49972775,,,,,,,,,,,
,0,0.263020833,-0.208333333,1,0,0,2.6,plus_button,1,1.1,,,0,8,8,4,1,1.5,images/target_plus.jpg,01,001,2022-07-25_14h21.36.890,choiceRTT,2021.2.3,Win32,60.49972775,,,,,,,,,,,
,0,0.19140625,-0.23828125,1,0,0,2.3289,plus_button,1,1.2289,,,,,,,,1.1,images/target_plus.jpg,01,001,2022-07-25_14h21.36.890,choiceRTT,2021.2.3,Win32,60.49972775,,0.071614583,-0.25,1,0,0,0,0,0,7,1
