participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,001,2023-10-17_12h33.49.554,choiceRTT,2023.1.3,Win32,59.86231667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2023-10-17_12h33.49.554,choiceRTT,2023.1.3,Win32,59.86231667,c,0,2.8323,,,,,,,,,1.7323,c,13.3254,,0,0,0,5,1,1.1,images/target_square.jpg,,,,,,,,,,,
,001,2023-10-17_12h33.49.554,choiceRTT,2023.1.3,Win32,59.86231667,c,1,2.7517,,,,,,,,,1.2517,v,8.0148,,0,1,1,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,
,001,2023-10-17_12h33.49.554,choiceRTT,2023.1.3,Win32,59.86231667,c,0,3.0245,,,,,,,,,1.7245,v,4.2483,,0,2,2,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,
,001,2023-10-17_12h33.49.554,choiceRTT,2023.1.3,Win32,59.86231667,b,0,3.2084,,,,,,,,,1.9084,b,1.5167,,0,3,3,8,1,1.3,images/target_square.jpg,,,,,,,,,,,
,001,2023-10-17_12h33.49.554,choiceRTT,2023.1.3,Win32,59.86231667,c,1,2.2931,,,,,,,,,0.9931,b,0.9827,,0,4,4,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,
,001,2023-10-17_12h33.49.554,choiceRTT,2023.1.3,Win32,59.86231667,c,1,1.8174,,,,,,,,,0.7174,b,1.4169,,0,5,5,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,
,001,2023-10-17_12h33.49.554,choiceRTT,2023.1.3,Win32,59.86231667,v,0,1.6983,,,,,,,,,0.5983,c,1.6391,,0,6,6,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,
,001,2023-10-17_12h33.49.554,choiceRTT,2023.1.3,Win32,59.86231667,c,0,1.7936,,,,,,,,,0.2936,v,1.2605,,0,7,7,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,
,001,2023-10-17_12h33.49.554,choiceRTT,2023.1.3,Win32,59.86231667,v,1,2.4309,,,,,,,,,0.9309,c,1.2498,,0,8,8,2,1,1.5,images/target_square.jpg,,,,,,,,,,,
,001,2023-10-17_12h33.49.554,choiceRTT,2023.1.3,Win32,59.86231667,,,,,,,,,,,,,,,,,,,,,,,,-0.012036995,-0.273148148,1,0,0,,,,,
,001,2023-10-17_12h33.49.554,choiceRTT,2023.1.3,Win32,59.86231667,b,0,2.4612,,,,,,,,,1.1612,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,0,0,0,3,1
,001,2023-10-17_12h33.49.554,choiceRTT,2023.1.3,Win32,59.86231667,v,1,2.127,,,,,,,,,0.627,,,,,,,,,1.5,images/target_square.jpg,,,,,,,0,1,1,2,1
,001,2023-10-17_12h33.49.554,choiceRTT,2023.1.3,Win32,59.86231667,c,1,1.7125,,,,,,,,,0.6125,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,0,2,2,0,1
,001,2023-10-17_12h33.49.554,choiceRTT,2023.1.3,Win32,59.86231667,b,1,1.7109,,,,,,,,,0.6109,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,0,3,3,7,1
,001,2023-10-17_12h33.49.554,choiceRTT,2023.1.3,Win32,59.86231667,v,1,1.9747,,,,,,,,,0.6747,,,,,,,,,1.3,images/target_square.jpg,,,,,,,0,4,4,8,1
,001,2023-10-17_12h33.49.554,choiceRTT,2023.1.3,Win32,59.86231667,c,0,2.0607,,,,,,,,,0.7607,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,0,5,5,1,1
,001,2023-10-17_12h33.49.554,choiceRTT,2023.1.3,Win32,59.86231667,c,1,2.0265,,,,,,,,,0.5265,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,0,6,6,6,1
,001,2023-10-17_12h33.49.554,choiceRTT,2023.1.3,Win32,59.86231667,v,1,1.7333,,,,,,,,,0.6333,,,,,,,,,1.1,images/target_square.jpg,,,,,,,0,7,7,5,1
,001,2023-10-17_12h33.49.554,choiceRTT,2023.1.3,Win32,59.86231667,b,1,2.3267,,,,,,,,,0.8267,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,0,8,8,4,1
,001,2023-10-17_12h33.49.554,choiceRTT,2023.1.3,Win32,59.86231667,c,1,2.0358,,,,,,,,,0.7358,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,1,0,9,3,1
,001,2023-10-17_12h33.49.554,choiceRTT,2023.1.3,Win32,59.86231667,b,1,1.9093,,,,,,,,,0.8093,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,1,1,10,7,1
,001,2023-10-17_12h33.49.554,choiceRTT,2023.1.3,Win32,59.86231667,v,1,1.7201,,,,,,,,,0.4201,,,,,,,,,1.3,images/target_square.jpg,,,,,,,1,2,11,8,1
,001,2023-10-17_12h33.49.554,choiceRTT,2023.1.3,Win32,59.86231667,c,1,2.2898,,,,,,,,,0.7898,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,1,3,12,6,1
,001,2023-10-17_12h33.49.554,choiceRTT,2023.1.3,Win32,59.86231667,c,0,2.0658,,,,,,,,,0.5658,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,1,4,13,4,1
,001,2023-10-17_12h33.49.554,choiceRTT,2023.1.3,Win32,59.86231667,b,1,2.1978,,,,,,,,,0.8978,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,1,5,14,1,1
,001,2023-10-17_12h33.49.554,choiceRTT,2023.1.3,Win32,59.86231667,v,1,1.6253,,,,,,,,,0.5253,,,,,,,,,1.1,images/target_square.jpg,,,,,,,1,6,15,5,1
