keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
c,1,8.457,,,,,,,,7.357,space,16.4165,0,0,0,0,1,1.1,images/target_cross.jpg,4,001,2022-11-28_22h09.15.661,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
c,1,3.0185,,,,,,,,1.5185,space,1.9664,0,1,1,6,1,1.5,images/target_cross.jpg,4,001,2022-11-28_22h09.15.661,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
b,1,2.8226,,,,,,,,1.5226,space,1.4015,0,2,2,1,1,1.3,images/target_plus.jpg,4,001,2022-11-28_22h09.15.661,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
v,1,3.3846,,,,,,,,1.8846,space,0.8998,0,3,3,2,1,1.5,images/target_square.jpg,4,001,2022-11-28_22h09.15.661,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
c,1,2.4475,,,,,,,,1.1475,space,2.6176,0,4,4,3,1,1.3,images/target_cross.jpg,4,001,2022-11-28_22h09.15.661,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
c,0,2.4075,,,,,,,,0.9075,space,1.4223,0,5,5,4,1,1.5,images/target_plus.jpg,4,001,2022-11-28_22h09.15.661,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
b,1,4.0728,,,,,,,,2.9728,space,1.4648,0,6,6,7,1,1.1,images/target_plus.jpg,4,001,2022-11-28_22h09.15.661,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
v,1,3.0154,,,,,,,,1.9154,space,0.8122,0,7,7,5,1,1.1,images/target_square.jpg,4,001,2022-11-28_22h09.15.661,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
v,1,2.8132,,,,,,,,1.5132,space,0.8204,0,8,8,8,1,1.3,images/target_square.jpg,4,001,2022-11-28_22h09.15.661,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
v,0,2.8276,,,,,,,,1.7276,,,,,,,,1.1,images/target_plus.jpg,4,001,2022-11-28_22h09.15.661,choiceRTT,2021.2.3,MacIntel,60.0024001,space,12.8492,0.799982639,0.185347358,0,0,0,0,0,0,7,1
