keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,0,-0.172222222,-0.242592621,1,0,0,1.0683,cross_button,1,-0.0317,,0,0,0,0,1,1.1,images/target_cross.jpg,1,001,2022-09-26_11h44.47.396,choiceRTT,2021.2.3,Win32,58.93793835,,,,,,,,,,,
,0,-0.172222222,-0.242592621,1,0,0,0.4789,cross_button,0,-0.6211,,0,1,1,5,1,1.1,images/target_square.jpg,1,001,2022-09-26_11h44.47.396,choiceRTT,2021.2.3,Win32,58.93793835,,,,,,,,,,,
,0,-0.172222222,-0.242592621,1,0,0,3.1832,cross_button,1,1.8832,,0,2,2,3,1,1.3,images/target_cross.jpg,1,001,2022-09-26_11h44.47.396,choiceRTT,2021.2.3,Win32,58.93793835,,,,,,,,,,,
,0,-0.172222222,-0.242592621,1,0,0,1.8625,cross_button,0,0.3625,,0,3,3,4,1,1.5,images/target_plus.jpg,1,001,2022-09-26_11h44.47.396,choiceRTT,2021.2.3,Win32,58.93793835,,,,,,,,,,,
,0,-0.172222222,-0.242592621,1,0,0,0.3906,cross_button,1,-1.1094,,0,4,4,6,1,1.5,images/target_cross.jpg,1,001,2022-09-26_11h44.47.396,choiceRTT,2021.2.3,Win32,58.93793835,,,,,,,,,,,
,0,-0.172222222,-0.242592621,1,0,0,0.2822,cross_button,0,-1.0178,,0,5,5,8,1,1.3,images/target_square.jpg,1,001,2022-09-26_11h44.47.396,choiceRTT,2021.2.3,Win32,58.93793835,,,,,,,,,,,
,0,-0.172222222,-0.242592621,1,0,0,0.2667,cross_button,0,-1.2333,,0,6,6,2,1,1.5,images/target_square.jpg,1,001,2022-09-26_11h44.47.396,choiceRTT,2021.2.3,Win32,58.93793835,,,,,,,,,,,
,0,-0.172222222,-0.249074131,1,0,0,0.5658,cross_button,0,-0.7342,,0,7,7,1,1,1.3,images/target_plus.jpg,1,001,2022-09-26_11h44.47.396,choiceRTT,2021.2.3,Win32,58.93793835,,,,,,,,,,,
,0,-0.172222222,-0.249074131,1,0,0,0.3163,cross_button,0,-0.7837,,0,8,8,7,1,1.1,images/target_plus.jpg,1,001,2022-09-26_11h44.47.396,choiceRTT,2021.2.3,Win32,58.93793835,,,,,,,,,,,
,0,-0.172222222,-0.249074131,1,0,0,0.3565,cross_button,0,-1.1435,,,,,,,1.5,images/target_plus.jpg,1,001,2022-09-26_11h44.47.396,choiceRTT,2021.2.3,Win32,58.93793835,,-0.172222222,-0.249074131,1,0,0,0,0,0,4,1
,0,-0.172222222,-0.249074131,1,0,0,0.2991,cross_button,1,-0.8009,,,,,,,1.1,images/target_cross.jpg,1,001,2022-09-26_11h44.47.396,choiceRTT,2021.2.3,Win32,58.93793835,,,,,,,0,1,1,0,1
